"question","A","B","C","D","answer","direct_answer","extracted_answer","parse_method","is_correct"
"A school board of a large school district is proposing a new dress code for students. Some students feel that this dress code unfairly targets female students. To see if there is a difference between boys and girls in their opposition to the new dress code, they conduct a poll of 60 randomly selected male and 70 randomly selected female high school students in the district. They find that 66 females oppose the dress code and 50 males oppose the dress code. Which of the following explains why a two-proportion z-test is not appropriate?","The sample sizes are different.","The sample sizes are too large.","The number of successes and the number of failures for the two groups are not all large enough.","The shapes of the population distributions are not known.","C","C","C","bare_letter","True"
"A soft drink dispenser can be adjusted to deliver any fixed number of ounces. If the machine is operating with a standard deviation in delivery equal to 0.3 ounce, what should be the mean setting so that a 12-ounce cup will overflow less than 1% of the time? Assume a normal distribution for ounces delivered.","12 - 0.99(0.3) ounces","12 - 2.326(0.3) ounces","12 - 2.576(0.3) ounces","12 + 2.326(0.3) ounces","B","C","C","bare_letter","False"
"The average number of calories in Yum-Yum Good candy bars is 210, with a standard deviation of 10. If the number of calories per candy bar is normally distributed, what percent of candy bars contain more than 225 calories?","66.80%","47.70%","43.30%","6.68%","D","A","A","bare_letter","False"
"The mean daily demand for bread at a popular bakery is 2,500 loaves, with a standard deviation of 225 loaves. Every morning the bakery bakes 3,000 loaves. What is the probability that today it will run out of bread? Assume that the mean daily demand for bread at this bakery is normally distributed.","0.8333","0.1667","0.9869","0.0132","D","B","B","bare_letter","False"
"Two dice are rolled simultaneously. If both dice show 6, then the player wins $20; otherwise the player loses the game. It costs $2.00 to play the game. What is the expected gain or loss per game?","The player will gain about $0.55.","The player will gain about $1.44.","The player will lose about $0.55.","The player will lose about $1.44.","D","B","B","bare_letter","False"
"Suppose you toss a fair die three times and it comes up an even number each time. Which of the following is a true statement?","By the law of large numbers, the next toss is more likely to be an odd number than another even number.","Based on the properties of conditional probability the next toss is more likely to be an even number given that three in a row have been even.","Dice actually do have memories, and thus the number that comes up on the next toss will be influenced by the previous tosses.","The probability that the next toss will again be even is 0.5.","D","B","B","bare_letter","False"
"Taxicabs in a metropolitan area are driven an average of 75,000 miles per year with a standard deviation of 12,000 miles. What is the probability that a randomly selected cab has been driven less than 100,000 miles if it is known that it has been driven over 80,000 miles? Assume a normal distribution of miles per year among cabs.","0.06","0.34","0.66","0.94","D","B","B","bare_letter","False"
"The registrar’s office at a university has noticed that a large number of students fail to report a change of address. The registrar decides to take a random sample of 150 students from the current directory of students and determine the number of students with the correct addresses on record. He then uses this information to construct a 95 percent confidence interval. Which of the following statements must be true?","The true proportion of students at this university with the correct address on record is within the confidence interval constructed.","Ninety-five percent of students at this university have the correct address on record.","The true proportion of students at this university with the correct addresses on record is within the confidence interval 95 percent of the time.","The sample proportion of students at this university with the correct address on record is within the confidence interval.","D","D","D","bare_letter","True"
"A botanist is interested in testing H0: μ = 3.5 cm versus Ha: μ > 3.5, where μ = the mean petal length of one variety of flowers. A random sample of 50 petals gives significant results at a 5 percent level of significance. Which of the following statements about the confidence interval to estimate the mean petal length is true?","The specified mean length of 3.5 cm is within a 90 percent confidence interval.","The specified mean length of 3.5 cm is not within a 90 percent confidence interval.","The specified mean length of 3.5 cm is below the lower limit of a 90 percent confidence interval.","The specified mean length of 3.5 cm is below the lower limit of a 95 percent confidence interval.","B","B","B","bare_letter","True"
"A dentist has noticed that about two children in every seven whom he sees professionally develop cavities before they turn 10 years old. Last week he examined the teeth of five unrelated children younger than 10. Let X be the number of children who develop cavities before turning 10. Which of the following gives the probability that at least one will develop a cavity before turning 10?","P(X = 2, 3, 4, 5, 6, 7)","P(X = 2 out of 7)","P(X = 1)","1 – P(X = 0)","D","D","D","bare_letter","True"
"Which of the following is NOT true of the χ2 probability distribution function?","The area under the χ2 curve is 1.","χ2 is defined only for nonnegative values of the variable.","For small degrees of freedom, the curve displays strong right-skewness.","For the same α, as the number of degrees of freedom increases, the critical value for the rejection region decreases.","D","C","C","bare_letter","False"
"The relation between the selling price of a car (in $1,000) and its age (in years) is estimated from a random sample of cars of a specific model. The relation is given by the following formula: Selling price = 15.9 – 0.983 (age) Which of the following can we conclude from this equation?","For every year the car gets older, the selling price goes down by approximately 9.83 percent.","A new car costs on the average $9,830.","For every year the car gets older, the selling price drops by approximately $1,590.","For every year the car gets older, the selling price drops by approximately $983.","D","D","D","bare_letter","True"
"Consider a hypothesis test with H0 : μ = 70 and Ha : μ < 70. Which of the following choices of significance level and sample size results in the greatest power of the test when μ = 65?","α = 0.05, n = 15","α = 0.01, n = 15","α = 0.05, n = 30","α = 0.01, n = 30","C","D","D","bare_letter","False"
"A farmer who raises hens for egg production wants his eggs to have a mean mass of 56 grams. He is considering the purchase of a different type of hen, so he took a random sample of 18 eggs laid by this type of hen. The distribution of the masses is symmetric and mound-shaped with a mean of 54.1 grams and no outliers. The farmer conducted a t-test to see if there is evidence that the eggs from these hens have a mean mass that is different from 56 g and got a test statistic of t= -1.973. If he uses a 5% significance level, which is the correct conclusion and reason?","Because tis more extreme than ±1.96, he should reject the null hypothesis. He has convincing evidence at the 5% significance level that the mean mass of eggs from these hens is different from 56 grams.","Because tis less extreme than the critical value of t for 17 degrees of freedom, he should not reject the null hypothesis. He does not have convincing evidence at the 5% significance level that the mean mass of eggs from these hens is different from 56 grams.","Because tis less extreme than the critical value of t for 18 degrees of freedom, he should not reject the null hypothesis. He does not have convincing evidence at the 5% significance level that the mean mass of eggs from these hens is different from 56 grams.","Because tis more extreme than the critical value of t for 18 degrees of freedom, he should reject the null hypothesis. He has convincing evidence at the 5% significance level that the mean mass of eggs from these hens is different from 56 grams.","B","D","D","bare_letter","False"
"A school committee member is lobbying for an increase in the gasoline tax to support the county school system. The local newspaper conducted a survey of county residents to assess their support for such an increase. What is the population of interest here?","All school-aged children","All county residents","All county residents with school-aged children","All county residents with children in the county school system","B","B","B","bare_letter","True"
"To survey the opinions of the students at your high school, a researcher plans to select every twenty-fifth student entering the school in the morning. Assuming there are no absences, will this result in a simple random sample of students attending your school?","Yes, because every student has the same chance of being selected.","Yes, but only if there is a single entrance to the school.","Yes, because the 24 out of every 25 students who are not selected will form a control group.","No, because not every sample of the intended size has an equal chance of being selected.","D","D","D","bare_letter","True"
"Which of the following is a true statement?","While properly designed experiments can strongly suggest cause-and-effect relationships, a complete census is the only way of establishing such a relationship.","If properly designed, observational studies can establish cause-and-effect relationships just as strongly as properly designed experiments.","Controlled experiments are often undertaken later to establish cause-and-effect relationships first suggested by observational studies.","A useful approach to overcome bias in observational studies is to increase the sample size.","C","D","D","bare_letter","False"
"An automobile service station performs oil changes and tire replacements, as well as other services. Sixty percent of its customers request an oil change, 30 percent request tire replacements, and 10 percent request both. A customer requests an oil change. What is the probability this customer does not request tire replacements?","0.42","0.5","0.7","0.833","D","A","A","bare_letter","False"
"Which of the following statements is false?","Like the normal distribution, the t-distributions are symmetric.","The t-distributions are lower at the mean and higher at the tails, and so are more spread out than the normal distribution.","The greater the df, the closer the t-distributions are to the normal distribution.","The smaller the df, the better the 68-95-99.7 Rule works for t-models.","D","B","B","bare_letter","False"
"A kidney dialysis center periodically checks a sample of its equipment and performs a major recalibration if readings are sufficiently off target. Similarly, a fabric factory periodically checks the sizes of towels coming off an assembly line and halts production if measurements are sufficiently off target. In both situations, we have the null hypothesis that the equipment is performing satisfactorily. For each situation, which is the more serious concern, a Type I or Type II error?","Dialysis center: Type I error, towel manufacturer: Type I error","Dialysis center: Type I error, towel manufacturer: Type II error","Dialysis center: Type II error, towel manufacturer: Type I error","Dialysis center: Type II error, towel manufacturer: Type II error","C","B","B","bare_letter","False"
"A company with offices in five different countries is interested in estimating the proportion of its employees in favor of banning smoking on the office premises. It is known that the views of people from different countries on issues like smoking tend to vary due to the influence of different local social structures. Which of the following is an appropriate sampling technique to use in this situation, and why?","Stratified sample, because the population is divided into five strata—namely, five offices in five different countries","Cluster sample, because the population is divided into five clusters—namely, five offices in five different countries","Simple random sample, because this is the simplest sampling method","Simple random sample, because this is the only method that gives unbiased results","A","A","A","bare_letter","True"
"Semir rolls a six-sided die every morning to determine what he will have for breakfast. If he rolls a 1 or 2, he takes time to cook himself a big breakfast. If he rolls a 3 or larger he grabs a quick lighter breakfast. When he cooks himself a big breakfast, there is a 15% chance he will be late for school. If he has a lighter breakfast, there is a 6% chance he will be late for school. What is the probability Semir will be on time for school any given day?","0.09","0.21","0.8","0.91","D","D","D","bare_letter","True"
"A teacher's union and a school district are negotiating salaries for the coming year. The teachers want more money, and the district, claiming, as always, budget constraints, wants to pay as little as possible. The district, like most, has a large number of moderately paid teachers and a few highly paid administrators. The salaries of all teachers and administrators are included in trying to figure out, on average, how much the professional staff currently earn. Which of the following would the teachers' union be most likely to quote during negotiations?","The mean of all the salaries.","The mode of all the salaries.","The standard deviation of all the salaries.","The median of all the salaries.","D","D","D","bare_letter","True"
"The Hardcore Construction Company has two offices, one in Atlanta and one in New Orleans. Fifteen engineers work in the Atlanta office, and 14 engineers work in the New Orleans office. The business manager decided to use a 2-sample t-test to compare the mean salaries of engineers in the two offices. Because there were only 15 engineers in one office and 14 engineers in the other, he used the salaries of all the engineers in the computation. Is the 2-sample t-test an appropriate inferential technique in this situation?","Yes, because he is comparing the means of two small groups.","Yes. Both Atlanta and New Orleans are large cities, so the salaries are comparable.","Yes. Because Atlanta and New Orleans are about 500 miles apart, the two groups of engineers can be assumed to be independent.","No, because the entire population information was used from both offices. Because no samples were taken, a t-test should not be used.","D","D","D","bare_letter","True"
"For the regression line, which of the following statements about residuals is true?","Influential scores have large residuals.","If the linear model is good, the number of positive residuals will be the same as the number of negative residuals.","The mean of the residuals is always zero.","If the correlation is 0, there will be a distinct pattern in the residual plot.","C","A","A","bare_letter","False"
"A reading specialist in a large public school system believes that the more time students spend reading, the better they will do in school. She plans a middle school experiment in which an SRS of 30 eighth graders will be assigned four extra hours of reading per week, an SRS of 30 seventh graders will be assigned two extra hours of reading per week, and an SRS of 30 sixth graders with no extra assigned reading will be a control group. After one school year, the mean GPAs from each group will be compared. Is this a good experimental design?","Yes.","No, because while this design may point out an association between reading and GPA, it cannot establish a cause-and-effect relationship.","No, because without blinding, there is a strong chance of a placebo effect.","No, because grade level is a lurking variable which may well be confounded with the variables under consideration.","D","D","D","bare_letter","True"
"What is a sampling distribution?","A distribution of all the statistics that can be found in a given sample","A histogram, or other such visual representation, showing the distribution of a sample","A normal distribution of some statistic","A distribution of all the values taken by a statistic from all possible samples of a given size","D","D","D","bare_letter","True"
"A farmer wants to know whether a new fertilizer has increased the mean weight of his apples. With the old fertilizer, the mean weight was 4.0 ounces per apple. The farmer decides to test H0: μ = 4.0 ounces versus Ha : μ > 4.0 ounces, at a 5 percent level of significance, where μ = the mean weight of apples using the new fertilizer. The weights of apples are approximately normally distributed. The farmer takes a random sample of 16 apples and computes a mean of 4.3 ounces and a standard deviation of 0.6 ounces. Which of the following gives the p-value for this test?","P(Z > 2)","P(Z < 2)","P(t > 2) with 15 degrees of freedom","P(t < 2) with 15 degrees of freedom","C","B","B","bare_letter","False"
"In a study on the effect of music on worker productivity, employees were told that a different genre of background music would be played each day and the corresponding production outputs noted. Every change in music resulted in an increase in production. This is an example of","the effect of a treatment unit.","the placebo effect.","the control group effect.","sampling error.","B","A","A","bare_letter","False"
"In a clinical trial, 30 sickle cell anemia patients are randomly assigned to two groups. One group receives the currently marketed medicine, and the other group receives an experimental medicine. Each week, patients report to the clinic where blood tests are conducted. The lab technician is unaware of the kind of medicine the patient is taking. This design can be described as","a completely randomized design, with the currently marketed medicine and the experimental medicine as two treatments","a matched-pairs design, with the currently marketed medicine and the experimental medicine forming a pair","a randomized block design, with the currently marketed medicine and the experimental medicine as two blocks","a randomized block design, with the currently marketed medicine and the experimental medicine as two treatments","A","D","D","bare_letter","False"
"Suppose that the weights of trucks traveling on the interstate highway system are normally distributed. If 70% of the trucks weigh more than 12,000 pounds and 80% weigh more than 10,000 pounds, what are the mean and standard deviation for the weights of trucks traveling on the interstate system?","μ = 14,900; σ = 6100","μ = 15,100; σ = 6200","μ = 15,300; σ = 6300","μ = 15,500; σ = 6400","C","B","B","bare_letter","False"
"An insurance agent is successful in selling a life insurance policy to 20 percent of the customers he contacts. He decides to construct a simulation to estimate the mean number of customers he needs to contact before being able to sell a policy. Which of the following schemes should he use to do the simulation?","Assign numbers 0, 1 to successfully selling a policy to a customer and numbers 2, 3, 4, 5, 6, 7, 8, 9 to failing to sell a policy to a customer.","Assign numbers 0, 1 to successfully selling a policy to a customer and numbers 2, 3, 4 to failing to sell a policy to a customer.","Assign number 0 to successfully selling a policy to a customer and number 1 to failing to sell a policy to a customer.","Assign numbers 0, 1, 2, 3, 4 to successfully selling a policy to a customer and numbers 5, 6, 7, 8, 9 to failing to sell a policy to a customer.","A","A","A","bare_letter","True"
"The midterm scores for a statistics course were approximately normally distributed with a mean of 52 points and a standard deviation of 4 points. The final exam scores were approximately normally distributed with a mean of 112 points and a standard deviation of 10 points. One student had a score of 58 points on the midterm. If she had the same standardized score (z-score) on the final exam, what must her score have been?","15 points","58 points","118 points","127 points","D","A","A","bare_letter","False"
"The sampling distribution of the sample mean is close to the normal distribution","only if both the original population has a normal distribution and n is large.","if the standard deviation of the original population is known.","if n is large, no matter what the distribution of the original population.","no matter what the value of n or what the distribution of the original population.","C","A","A","bare_letter","False"
"Suppose H0: p = 0.6, and the power of the test for Ha: p = 0.7 is 0.8. Which of the following is a valid conclusion?","The probability of committing a Type I error is 0.1.","If Ha is true, the probability of failing to reject H0 is 0.2.","The probability of committing a Type II error is 0.3.","All of the above are valid conclusions.","B","D","D","bare_letter","False"
"In one metropolitan region, technical writers have an annual salary that is approximately normally distributed with a mean of $55,800. The first quartile of salaries is $48,815. What is the standard deviation?","$6,984 ","$10,356 ","$10,476 ","$13,968 ","B","B","B","bare_letter","True"
"The amount of rainfall per month in a certain city is approximately normally distributed, with a mean of six inches and a standard deviation of 1.6 inches. Which of the following is the highest amount of rainfall, in inches, this city could have this month for the month to be among the 10percent driest months the city has seen?","8.05","7.6","3.95","3.37","C","C","C","bare_letter","True"
"Which of the following is most useful in establishing cause-and-effect relationships?","A complete census","A least squares regression line showing high correlation","A simple random sample (SRS)","An experiment","D","D","D","bare_letter","True"
"A sports talk show asks people to call in and give their opinion of the officiating in the local basketball team's most recent loss. What will most likely be the typical reaction?","They will most likely feel that the officiating could have been better, but that it was the team's poor play, not the officiating, that was primarily responsible for the loss.","They would most likely call for the team to get some new players to replace the current ones.","The team probably wouldn't have lost if the officials had been doing their job.","Because the team had been foul-plagued all year, the callers would most likely support the officials.","C","A","A","bare_letter","False"
"Alfred and Ben don't know each other but are each considering asking the lovely Charlene to the school prom. The probability that at least one of them will ask her is 0.72. The probability that they both ask her is 0.18. The probability that Alfred asks her is 0.6. What is the probability that Ben asks Charlene to the prom?","0.78","0.3","0.24","0.48","B","A","A","bare_letter","False"
"A random sample of 25 men and a separate random sample of 25 women are selected to answer questions about attitudes toward abortion. The answers were categorized as ""pro-life"" or ""pro-choice."" Which of the following is the proper null hypothesis for this situation?","The variables ""gender"" and ""attitude toward abortion"" are related.","The proportion of ""pro-life"" men is the same as the proportion of ""pro-life"" women.","The proportion of ""pro-life"" men is related to the proportion of ""pro-life"" women.","The proportion of ""pro-choice"" men is the same as the proportion of ""pro-life"" women.","B","B","B","bare_letter","True"
"A 2008 survey of 500 households concluded that 82% of the population uses grocery coupons. Which of the following best describes what is meant by the poll having a margin of error of 3%?","Three percent of those surveyed refused to participate in the poll.","It would not be unexpected for 3% of the population to begin using coupons or stop using coupons.","Between 395 and 425 of the 500 households surveyed responded that they used grocery coupons.","It is likely that between 79% and 85% of the population use grocery coupons.","D","D","D","bare_letter","True"
"A hypothesis test is set up so that P(rejecting H0 when H0 is true) = 0.05 and P(failing to reject H0 when H0 is false) = 0.26. What is the power of the test?","0.26","0.05","0.95","0.74","D","D","D","bare_letter","True"
"For a class project, Charlotte recorded the heights of all 28 students in her class and calculated several statistics. She then realized she made an error recording the height of the tallest person in the class. She correctly had him listed as the tallest, but needed to add two inches to his recorded height to correct it. Which of these measures of spread must remain unchanged?","Mean absolute deviation","Standard deviation","Variance","Interquartile range","D","B","B","bare_letter","False"
"The main purpose of blocking in an experiment is to:","reduce bias.","reduce confounding.","reduce variation within treatments.","reduce variation between treatments.","C","B","B","bare_letter","False"
"A manufacturer of motor oil is interested in testing the effects of a newly developed additive on the lifespan of an engine. Twenty-five different engine types are selected at random and each one is tested using oil with the additive and oil without the additive. What type of analysis will yield the most useful information?","Matched pairs comparison of population proportions","Matched pairs comparison of population means","Independent samples comparison of population proportions","Independent samples comparison of population means","B","B","B","bare_letter","True"
"To determine the average cost of running for a congressional seat, a simple random sample of 50 politicians is chosen and the politicians' records examined. The cost figures show a mean of $125,000 with a standard deviation of $32,000. Which of the following is the best interpretation of a 90% confidence interval estimate for the average cost of running for office?","90% of politicians running for a congressional seat spend between $117,500 and $132,500.","90% of politicians running for a congressional seat spend a mean dollar amount that is between $117,500 and $132,500.","We are 90% confident that politicians running for a congressional seat spend between $117,500 and $132,500.","We are 90% confident that politicians running for a congressional seat spend a mean dollar amount between $117,500 and $132,500.","D","D","D","bare_letter","True"
"A filling machine puts an average of four ounces of coffee in jars, with a standard deviation of 0.25 ounces. Forty jars filled by this machine are selected at random. What is the probability that the mean amount per jar filled in the sampled jars is less than 3.9 ounces?","0.0057","0.0225","0.025","0.05","A","A","A","bare_letter","True"
"A town has one high school, which buses students from urban, suburban, and rural communities. Which of the following samples is recommended in studying attitudes toward tracking of students in honors, regular, and below-grade classes?","Convenience sample","Simple random sample (SRS)","Stratified sample","Systematic sample","C","C","C","bare_letter","True"
"A shipment of resistors have an average resistance of 200 ohms with a standard deviation of 5 ohms, and the resistances are normally distributed. Suppose a randomly chosen resistor has a resistance under 194 ohms. What is the probability that its resistance is greater than 188 ohms?","0.07","0.12","0.50","0.93","D","B","B","bare_letter","False"
"A major polling organization wants to predict the outcome of an upcoming national election (in terms of the proportion of voters who will vote for each candidate). They intend to use a 95% confidence interval with margin of error of no more than 2.5%. What is the minimum sample size needed to accomplish this goal?","1536","39","1537","40","C","B","B","bare_letter","False"
"Given that the sample has a standard deviation of zero, which of the following is a true statement?","The standard deviation of the population is also zero.","The sample mean and sample median are equal.","The sample may have outliers.","The population has a symmetric distribution.","B","B","B","bare_letter","True"
"The number of customers served per day by a large department store is normally distributed, with a mean of 3,250 customers and a standard deviation of 320. Find the range of customers served on the middle 50 percent of days.","(3,034, 3,466)","(2,930, 3,570)","(2,610, 3,890)","(2,450, 4,050)","A","A","A","bare_letter","True"
"Suppose that 54% of the graduates from your high school go on to 4-year colleges, 20% go on to 2-year colleges, 19% find employment, and the remaining 7% search for a job. If a randomly selected student is not going on to a 2-year college, what is the probability she will be going on to a 4-year college?","0.460","0.540","0.630","0.675","D","A","A","bare_letter","False"
"The Department of Health plans to test the lead level in a specific park. Because a high lead level is harmful to children, the park will be closed if the lead level exceeds the allowed limit. The department randomly selects several locations in the park, gets soil samples from those locations, and tests the samples for their lead levels. Which of the following decisions would result from the type I error?","Closing the park when the lead levels are within the allowed limit","Keeping the park open when the lead levels are in excess of the allowed limit","Closing the park when the lead levels are in excess of the allowed limit","Keeping the park open when the lead levels are within the allowed limit","A","C","C","bare_letter","False"
"For a class project, a student wants to see if boys and girls at their large high school differ in the number of contacts they have stored in their phone. The student conducts a survey of 50 randomly sampled boys and 40 randomly selected girls, and asks them to report the number of contacts. Which of the following is true about this situation?","Because the population standard deviations are not known and conditions are met, the student shoulduse a two-sample t-test.","Because the sample sizes are different, the student should notuse a two-sample t-test.","Because the sample sizes are both greater than 30, the student should notuse a two-sample t-test.","Because the shape of the population distribution is not known, the student should notuse a two-sample t-test.","D","A","A","bare_letter","False"
"The probability is 0.2 that a value selected at random from a normal distribution with mean 600 and standard deviation 15 will be above what number?","0.84","603.8","612.6","587.4","C","C","C","bare_letter","True"
"In a group of 10 scores, the largest score is increased by 40 points. What will happen to the mean?","It will remain the same.","It will increase by 4 points.","It will increase by 10 points.","It will increase by 40 points.","B","A","A","bare_letter","False"
"The distribution of salaries of a county school system with 4,752 employees is known to be right skewed, with the superintendent’s salary an outlier on the higher side. A random sample of 20 employees was taken and their salaries recorded. A 95 percent t-confidence interval for the mean salary of the county school system employees is ($15,360, $32,470). The t-confidence interval is not appropriate in this situation because","the sample size is too small compared to the number of employees in the system to give a fair representation","the skewed salary distribution tells us that assumption of normality of the sampled population will not be satisfied","the population standard deviation of the salaries of employees of this county school system is not known","the teacher salaries are not negotiable, but the superintendent’s salary is negotiable, so the superintendent’s salary should be excluded from the population sampled","D","B","B","bare_letter","False"
"Assume that the masses of chicken eggs are normally distributed with a mean of 45 g and a standard deviation of 4 g. What mass of egg would be the 25th percentile of the masses of all the eggs?","42.2 g","42.3 g","42.4 g","42.5 g","B","A","A","bare_letter","False"
"A recent poll reported that 43% of Americans approve of the job the president is doing, with a margin of sampling error of ±3.2% at a 95% level of confidence. Which of these correctly interprets that margin of error?","There is a 3.2% percent chance that the proportion of all Americans who approve of the job the president is doing is not 43%.","There is a 95% chance that the proportion of all Americans who approve of the job the president is doing is 43%.","About 95% of polls conducted in this way will find that between 39.8% and 46.2% of those sampled approve of the job the president is doing.","About 95% of polls conducted in this way will give a sample proportion within 3.2 percentage points of the actual proportion of all Americans who approve of the job the president is doing.","D","D","D","bare_letter","True"
"What is the probability of a Type II error when a hypothesis test is being conducted at the 10% significance level (α = 0.10)?","0.05","0.10","0.90","There is insufficient information to answer this question.","D","B","B","bare_letter","False"
"In comparing the life expectancies of two models of refrigerators, the average years before complete breakdown of 10 model A refrigerators is compared with that of 15 model B refrigerators. The 90% confidence interval estimate of the difference is (6, 12). Which of the following is the most reasonable conclusion?","The mean life expectancy of one model is twice that of the other.","The mean life expectancy of one model is 6 years, while the mean life expectancy of the other is 12 years.","The probability that the life expectancies are different is 0.90.","We should be 90% confident that the difference in life expectancies is between 6 and 12 years.","D","D","D","bare_letter","True"
"A medicine is known to produce side effects in one in five patients taking it. Suppose a doctor prescribes the medicine to four unrelated patients. What is the probability that none of the patients will develop side effects?","0.8","0.4096","0.25","0.2","B","B","B","bare_letter","True"
"Which of the following is notan advantage of stratified random sampling over simple random sampling?","When done correctly, a stratified random sample is less biased than a simple random sample.","When done correctly, a stratified random sampling process has less variability from sample to sample than a simple random sample.","When done correctly, a stratified random sample can provide, with a smaller sample size, an estimate that is just as reliable as that of a simple random sample with a larger sample size.","A stratified random sample provides information about each stratum in the population as well as an estimate for the population as a whole, and a simple random sample does not.","A","C","C","bare_letter","False"
"In the casino game of roulette, there are 38 slots for a ball to drop into when it is rolled around the rim of a revolving wheel: 18 red, 18 black, and 2 green. What is the probability that the first time a ball drops into the red slot is on the 8th trial (in other words, suppose you are betting on red every time-what is the probability of losing 7 straight times before you win the first time)?","0.0278","0.0112","0.0053","0.0101","C","B","B","bare_letter","False"
"A talk show host recently reported that in response to his on-air question, 82% of the more than 2500 e-mail messages received through his publicized address supported the death penalty for anyone convicted of selling drugs to children. What does this show?","The survey is meaningless because of voluntary response bias.","No meaningful conclusion is possible without knowing something more about the characteristics of his listeners.","The survey would have been more meaningful if he had picked a random sample of the 2500 listeners who responded.","The survey would have been more meaningful if he had used a control group.","A","A","A","bare_letter","True"
"To determine the average number of children living in single-family homes, a researcher picks a simple random sample of 50 such homes. However, even after one follow-up visit the interviewer is unable to make contact with anyone in 8 of these homes. Concerned about nonresponse bias, the researcher picks another simple random sample and instructs the interviewer to keep trying until contact is made with someone in a total of 50 homes. The average number of children is determined to be 1.73. Is this estimate probably too low or too high?","Too low, because of undercoverage bias.","Too low, because convenience samples overestimate average results.","Too high, because of undercoverage bias.","Too high, because convenience samples overestimate average results.","C","A","A","bare_letter","False"
"If all the values of a data set are the same, all of the following must equal zero except for which one?","Mean","Standard deviation","Variance","Range","A","D","D","bare_letter","False"
"A university sent out a survey to a random sample of 120 recent graduates to see how those graduates feel about the education they received. Thirty-two of the graduates did not respond to the survey. Which of these would be the best way to proceed?","Use the 88 who did respond, using 88 as the sample size in the analysis.","Use the 88 who did respond, using 120 as the sample size in the analysis.","Attempt to contact the 32 who did not respond and get the information from them.","Select 32 more graduates at random and use them to replace the nonresponders.","C","A","A","bare_letter","False"
"Given the probabilities P(A) = 0.3 and P(B) = 0.2, what is the probability of the union P(A ∪ B) if A and B are mutually exclusive? If A and B are independent? If B is a subset of A?","0.44, 0.5, 0.2",".44, 0.5, 0.3",".5, 0.44, 0.2",".5, 0.44, 0.3","D","B","B","bare_letter","False"
"Which of the following is true about any discrete probability distribution of a random variable X?","The expected value of X = np.","The sum of all possible values of X is equal to one.","The probabilities of all possible values of X must add up to one.","The probability distribution is bell-shaped and symmetric.","C","C","C","bare_letter","True"
"Which among the following would result in the narrowest confidence interval?","Small sample size and 95% confidence","Small sample size and 99% confidence","Large sample size and 95% confidence","Large sample size and 99% confidence","C","C","C","bare_letter","True"
"The correlation between height in inches and weight in pounds for a particular class is 0.65. If the heights are converted from inches to centimeters, what will the correlation be? (1 in. = 2.54 cm)","-0.65","-0.26","0.1","0.65","D","B","B","bare_letter","False"
"The number of days it takes to build a new house has a variance of 386. A sample of 40 new homes shows an average building time of 83 days. With what confidence can we assert that the average building time for a new house is between 80 and 90 days?","15.4%","17.8%","20.0%","82.1%","D","B","B","bare_letter","False"
"A significance test of the hypothesis H0: p= 0.3 against the alternative HA: p> 0.3 found a value of = 0.35 for a random sample of size 95. What is the P-value of this test?","1.06","0.1446","0.2275","0.8554","B","B","B","bare_letter","True"
"Two events A and B each have a nonzero probability. If A and B are independent, which of the following statements is true?","P(A and B) = P(A) · P(B)","A and B may or may not be mutually exclusive.","A and B must be mutually exclusive.","P(A| B) = P(B| A)","A","A","A","bare_letter","True"
"A teacher believes that giving her students a practice quiz every week will motivate them to study harder, leading to a greater overall understanding of the course material. She tries this technique for a year, and everyone in the class achieves a grade of at least C. Is this an experiment or an observational study?","An experiment, but with no reasonable conclusion possible about cause and effect","An experiment, thus making cause and effect a reasonable conclusion","An observational study, because there was no use of a control group","An observational study, but a poorly designed one because randomization was not used","A","C","C","bare_letter","False"
"Which of these is the best description of a P-value?","The probability of making a Type I error.","The probability of making a Type II error.","The probability of rejecting the null hypothesis if it is, in fact, false.","The probability of getting a test statistic at least as extreme as the observed test statistic, if the null hypothesis is true.","D","D","D","bare_letter","True"
"The financial aid office at a state university conducts a study to determine the total student costs per semester. All students are charged $4500 for tuition. The mean cost for books is $350 with a standard deviation of $65. The mean outlay for room and board is $2800 with a standard deviation of $380. The mean personal expenditure is $675 with a standard deviation of $125. Assuming independence among categories, what is the standard deviation of the total student costs?","$24","$91","$190","$405","D","B","B","bare_letter","False"
"Self-efficacy (the belief that one has control over one's situation) as it related to job satisfaction was studied. When a group of teachers rated their ability to control their situation and their satisfaction with their job, the two variables had a correlation of 0.30. Which statement follows from this correlation?","If you want teachers to be happy with their job, give them more control over their situation.","If you want teachers to take more control over their situation, make them happier at their jobs.","Teachers in the study who were more satisfied with their job were less confident in their ability to control their situation.","9% of the variability in job satisfaction can be explained by the linear model with self-efficacy as a predictor.","D","A","A","bare_letter","False"
"Suppose X and Y are random variables with E(X) = 312, var(X) = 6, E(X) = 307, and var(Y) = 8. What are the expected value and variance of the random variable X + Y?","E(X + Y) = 619, var(X + Y) = 7","E(X + Y) = 619, var(X + Y) = 10","E(X + Y) = 619, var(X + Y) = 14","There is insufficient information to answer this question.","D","B","B","bare_letter","False"
"Consider the two sets X = {10, 30, 45, 50, 55, 70, 90} and Y = {10, 30, 35, 50, 65, 70, 90}. Which of the following is false?","The sets have identical medians.","The sets have identical means.","The sets have identical ranges.","None of the above are false.","D","A","A","bare_letter","False"
