question,original_answer,truncated_cot,generated_text,is_correct
"Miguel hutumia pedi 2 za karatasi kwa wiki katika uchoraji wake. Ikiwa kuna kurasa 30 za karatasi kwenye pedi moja ya karatasi, huwa anatumia kurasa ngapi za karatasi kila mwezi?",240,"Ili kutatua tatizo hili la hesabu, tutafuata hatua zifuatazo:

1. **Amua idadi ya wiki katika mwezi mmoja:**
   - Kwa kawaida, mwezi una wiki 4 au 5.
   - Tutatumia wiki 4 kwa hesabu hii, lakini unaweza kurekebisha kulingana na mwezi unaotumia.
","2. **Hesabu idadi ya pedi za karatasi zinazohitajika kwa mwezi:**
   - Miguel hutumia pedi 2 za karatasi kwa wiki.
   - Kwa wiki 4, atahitaji \(2 \times 4 = 8\) pedi za karatasi.

3. **Hesabu jumla ya kurasa za karatasi zinazohitajika kwa mwezi:**
   - Kila pedi ina kurasa 3 za karatasi.
   - Kwa pedi 8, atahitaji \(8 \times 30 = 240\) kurasa za karatasi.

**Jibu:** Miguel hutumia \(\boxed{240}\) kurasa za karatasi kila mwezi.",True
"Morisette na Kael waliambiwa walete matunda. Morisette alileta tufaha 5 na machungwa 8, huku Kael alileta mara mbili ya idadi ya tufaha na nusu ya idadi ya machungwa ambayo Morisette alileta. Wana matunda ngapi kwa jumla?",27,"Hebu tutatue tatizo hatua kwa hatua:

1. **Tambua idadi ya matunda ambayo kila mtu alileta:**
   - Morisette alileta tufaha 5 na machungwa 8.
   - Kael alileta mara mbili ya idadi ya tufaha ambayo Morisette alileta, ambayo ni \(2 \times 5 = 10\) tufaha.","2. **Tambua idadi ya matunda ambayo Kael alileta machungwa:**
   - Kael alileta nusu ya idadi ya machungwa ambayo Morisette alileta, ambayo ni \(\frac{8}{2} = 4\) machungwa.

3. **Hesabu jumla ya matunda ambayo kila mtu alileta:**
   - Morisette: \(5\) tufaha + \(8\) machungwa = \(13\) matunda.
   - Kael: \(10\) tufaha + \(4\) machungwa = \(14\) matunda.

4. **Hesabu jumla ya matunda ambayo wana pamoja:**
   - Jumla = Matunda ya Morisette + Matunda ya Kael = \(13 + 14 = 27\) matunda.

**Jibu:** Wana matunda **27** kwa jumla.",True
"Sadie alilala saa 8 Jumatatu. Kwa siku mbili zinazofuata, alilala saa 2 kidogo, kila moja, kwa sababu alihitaji kukamilisha kazi zake za ziada. Ikiwa siku zilizosalia kwa wiki alilala saa 1 zaidi ya siku hizo mbili, alilala saa ngapi kwa jumla katika wiki nzima?",48,"Ili kutatua tatizo hili, tutafanya hatua zifuatazo:

1. **Amua muda wa usingizi wa kila siku kwa siku tatu:**
   - Jumatatu: saa 8","- Jumanne: saa 2 chini ya Jumatatu = 8 - 2 = 6

   - Jumanne: saa 2 chini ya Jumanne = 6 - 2 = 4

2. **Hesabu jumla ya usingizi kwa siku tatu:**
   - Jumla ya usingizi kwa siku tatu = 8 + 6 + 4 = 18

3. **Amua muda wa usingizi wa siku zilizosalia:**
   - Jumla ya siku katika wiki = 7
   - Siku zilizotumika = 3
   - Siku zilizosalia = 7 - 3 = 4
   - Kwa siku hizi, alilala saa 1 zaidi ya siku zilizotumika, kwa hivyo alilala 6 + 1 = 7 kwa siku zilizosalia

4. **Hesabu jumla ya usingizi kwa wiki nzima:**
   - Jumla ya usingizi kwa wiki = usingizi wa Jumatatu + usingizi wa Jumanne + usingizi wa Jumanne + usingizi wa siku zilizosalia
   - Jumla ya usingizi kwa wiki = 8 + 6 + 4 + 7 = 25

**Jibu:** Sadie alilala saa 25 kwa jumla katika wiki nzima.
**Jibu la Mwisho:** $\boxed{25}$",False
"Rosie anaweza kukimbia maili 10 kwa saa kwa saa 3 mfululizo. Baada ya hapo, atakimbia maili 5 kwa saa. Anaweza kukimbia maili ngapi kwa saa 7?",50,"Rosie anaweza kukimbia maili 10 kwa saa kwa saa 3, ambayo ni jumla ya maili 30. Baada ya hapo, atakimbia maili 5 kwa saa. Ili kujua ni maili ngapi anaweza kukimbia kwa saa 7, tunahitaji kuhesabu umbali wa ziada ambao anaweza kukimbia kwa saa 4 zilizobaki kwa kasi ya 5 maili kwa saa.
",Answer: Rosie anaweza kukimbia maili 5 kwa saa 7.,False
"Jennie anasaidia katika ofisi ya mamake. Ana mrundo wa barua 60 zinazohitaji kutiliwa muhuri, na mrundo wa barua ambazo tayari zina muhuri. Anaweka muhuri kwenye thuluthi moja ya barua zinazohitaji muhuri. Ikiwa sasa kuna barua 30 katika mrundo wa barua zilizo na muhuri, barua ngapi zilikuwa katika mrundo huo kabla ya Jennie kuanza?",10,"Ili kutatua tatizo hili, fuata hatua zifuatazo:

1. **Fafanua Vigezo:**
   - Acha \( x \) iwe idadi ya awali ya barua katika mrundo wa barua zilizo na muhuri.

2. **Weka Mlinganyo:**
   - Jennie anatia muhuri kwenye thuluthi moja ya barua zinazohitaji muhuri, ambayo ni \( \frac{1}{3} \times 60 = 20 \) barua.
   - Baada ya kuwekea muhuri, idadi ya barua zilizo na muhuri ni 30.
   - Kwa hivyo, mlinganyo ni:","\[
   x - 20 = 30
   \]

3. **Tatua kwa \( x \):**
   - Ongeza 20 kwa pande zote za mlinganyo ili kupata idadi ya awali ya barua:

   \[
   x = 30 + 20
   \]
   \[
   x = 50
   \]

4. **Hitimisho:**
   - Kabla ya Jennie kuanza, mrundo wa barua zilizo na muhuri ulikuwa na barua 50.

**Jibu:** \boxed{50}",False
"Julia alikuwa anaandaa sherehe ya chakula cha jioni katika nyumba yake, ambapo alikuwa amelenga kupakulia watu mchuzi. Aligundua kuwa vijiko vyake vya plastiki vilikuwa vimeisha, hivyo alinunua kifurushi cha vijiko vipya. Baadaye, mume wake pia alinunua kifurushi cha vijiko 5 vipya na akapatia Julia. Wakati Julia alikuwa anaandaa mchuzi, alitumia vijiko vitatu kati ya vijiko vyote kuonja mchuzi wake. Baadaye, alipoenda kuandaa meza, alikuwa na jumla ya vijiko 12. Vijiko vingapi vilikuwa katika kifurushi ambacho Julia alinunua?",10,"Wacha tuonyeshe idadi ya vijiko ambavyo Julia alinunua awali kama \( x \).

1. Julia alinunua vijiko.
2. Mume wake alinunua vijiko 5 na akapatia Julia, hivyo jumla ya vijiko baada ya kununua ni \( x + 5 \).
3. Julia alitumia vijiko 3, hivyo alibakiwa na \( (x + 5) - 3 = x + 2 \) vijiko.
4. Julia alikuwa na vijiko 12 baada ya kuandaa meza, hivyo \( x + 2 = 12 \).","Kwa hivyo, \( x = 12 - 2 = 10 \).
Hivyo, Julia alinunua vijiko 10.
Jibu: 10.",True
Dylan alihitaji soseji za kukua na soseji za samaki ili kuandaa mandazi ya soseji katika sherehe. Alinunua soseji 38 za kuku na soseji 6 za samaki zaidi ya za kuku. Dylan alinunua soseji ngapi kwa jumla?,82,"Hebu tuchambue tatizo hatua kwa hatua:

1. **Tambua idadi ya soseji za kuku Dylan alinunua:**
   - Dylan alinunua soseji 38 za kuku.","2. **Hesabu idadi ya soseji za samaki Dylan alinunua:**
   - Alinunua soseji 6 za samaki zaidi ya za kuku. Kwa hiyo, idadi ya soseji za samaki ni:

   \[
   38 + 6 = 44
   \]

3. **Hesabu jumla ya soseji Dylan alinunua:**
   - Jumla ya soseji ni jumla ya soseji za kuku na soseji za samaki:

   \[
   38 + 44 = 82
   \]

**Jibu:** Dylan alinunua soseji **82** kwa jumla.",True
"Baada ya kuhamia shule mpya, Amy alipata marafiki 20 zaidi ya Lily. Iwapo Lily alipata marafiki 50, Lily na Amy wana jumla ya marafiki wangapi kwa jumla?",120,"Ili kutatua tatizo hili la hesabu, tutafuata hatua zifuatazo:

1. **Tambua idadi ya marafiki Lily alipata:**
   Lily alipata marafiki 50.

2. **Hesabu idadi ya marafiki Amy alipata:**","Amy alipata marafiki 20 zaidi ya Lily. Kwa hiyo, idadi ya marafiki Amy alipata ni:
   \[
   50 + 20 = 70
   \]

3. **Hesabu jumla ya marafiki Lily na Amy pamoja:**

   Ili kupata jumla ya marafiki, tunaongeza idadi ya marafiki Lily alipata na idadi ya marafiki Amy alipata:
   \[
   50 + 70 = 120
   \]

**Jibu:** Lily na Amy wana jumla ya marafiki **120** kwa jumla.",True
"Mamake Wells huuza tikitimaji, pilipili, na machungwa katika duka lililopo kwenye eneo lake. Bei ya tikitimaji ni mara tatu zaidi ya bei ya kila pilipili. Bei ya tikitimaji imeshinda bei ya chungwa na 5. Dillon ametumwa kwenye duka kununua tikitimaji 4, pilipili 20, na machungwa 10. Atatumia pesa ngapi kwa jumla ikiwa bei ya kila pilipili ni $15?",880,"Ili kutatua tatizo hili, tutafuata hatua zifuatazo:

1. **Amua bei ya tikitimaji kwa kuzingatia bei ya pilipili:**
   - Bei ya pilipili ni $15.
   - Bei ya tikitimaji ni mara tatu ya bei ya pilipili:
     \[
     \text{Bei ya tikitimaji} = 3 \times 15 = 45
     \]

2. **Amua bei ya tikitimaji kwa kuzingatia bei ya chungwa:**
   - Bei ya tikitimaji imeshinda bei ya chungwa na 5:","\[
     \text{Bei ya chungwa} = 45 - 5 = 4
     \]

3. **Hesabu jumla ya pesa ambayo Dillon atatumia:**
   - Tikitimaji 4:

     \[
     4 \times 45 = 18
     \]
   - Pilipili 20:

     \[
     20 \times 15 = 3
     \]
   - Machungwa 10:

     \[
     10 \times 4 = 4
     \]
   - Jumla ya pesa:

     \[
     18 + 3 + 4 = 25
     \]

**Jibu:** Dillon atatumia **$25** kwa jumla.",False
Hospitali huhudumia watu 500 kwa siku. Kila mgonjwa anahudumiwa kwa wastani wa dakika 24. Madaktari hutoza hospitali $150 kwa saa na hospitali hutoza wagonjwa $200 kwa saa. Hospitali hupata faida ya pesa ngapi kwa safari hizi?,10000,"1. Hesabu jumla ya saa za huduma kwa siku:
   - Kila mgonjwa anahudumiwa kwa dakika 24, ambayo ni 0.4 saa kwa mgonjwa.
   - Kwa wagonjwa 500, jumla ya saa za huduma kwa siku ni 500 mgonjwa × 0.4 saa/mgonjwa = 200 saa.

2. Hesabu gharama ya jumla ya wafanyakazi wa madaktari:","- Madaktari hutoza $150 kwa saa, na jumla ya saa za huduma ni 200 saa.
- Gharama ya madaktari kwa siku ni 200 saa × $150/saa = $3000.

3. Hesabu mapato ya jumla kutoka kwa wagonjwa:

- Hospitali hutoza wagonjwa $200 kwa saa, na jumla ya saa za huduma ni 200 saa.
- Mapato ya jumla ni 200 saa × $200/saa = $4400.

4. Hesabu faida ya hospitali:

- Faida ni mapato ya jumla ukiondoa gharama ya madaktari.
- Faida = Mapato ya jumla - Gharama ya madaktari = $4400 - $3000 = $1400.

**Jibu:** Hospitali hupata faida ya **$1400** kwa siku.",False
"Nissa anaajiri wafanyakazi 60 wa kimsimu kucheza mchezo wa elvu katika kijiji cha Santa cha idara ya duka lake. Theluthi moja yao wanaondoka baada ya watoto kuwatapikia, kisha 10 kati ya waliosalia wanaondoka baada ya watoto kuwapiga teke. Wangapi wamesalia?",30,"**Hatua za Mantiki:**
1. **Wafanyakazi wa Kimsimu:** Nissa anaajiri wafanyakazi 60.","2. **Wafanyakazi Wanaondoka:** Theluthi moja yao wanaondoka baada ya watoto kuwatapikia. Hii inamaanisha:
   - Theluthi moja ya 60 = 6 / 3 = 2 wafanyakazi.
   - Wafanyakazi waliobaki: 60 - 2 = 58.

3. **Wafanyakazi Wanaondoka Baada ya Teke:** 10 kati ya waliosalia wanaondoka baada ya watoto kuwapiga teke.
   - Wafanyakazi waliobaki: 58 - 10 = 48.

**Jibu:** **48** wafanyakazi wamesalia kucheza mchezo wa elvu katika kijiji cha Santa.",False
"Matumizi ya Joseph mwezi wa Mei yalikuwa $500. Mwezi wa Juni, matumizi yake yalipungua kwa $60. Jumla ya matumizi yake kwa miezi hiyo miwili ilikuwa ngapi?",940,"Matumizi ya Joseph mwezi wa Mei yalikuwa $500. Mwezi wa Juni, matumizi yake yalipungua kwa $60, hivyo matumizi yake mwezi wa Juni yalikuwa $500 - $60 = $440. Ili kupata jumla ya matumizi yake kwa miezi hiyo miwili, ongeza matumizi yake mwezi wa Mei na Juni: $500 + $440 = $940.",Answer: \boxed{940},True
"Pam na Fred walienda kanivali. Pam aliendesha rolakosta mara 2 huku Fred aliiendesha mara 4. Baada ya hapo, kila mmoja wao aliamua kuendesha luji mara 2. Ikiwa kila kuendesha ilikuwa inagharimu tiketi 6, wote wawili walitumia tikiti ngapi hiyo siku?",60,"Pam aliendesha rolakosta mara 2 na Fred aliendesha mara 4, jumla ya kuendesha kwa Pam ni 2 × 2 = 4 mara, na kwa Fred ni 4 × 2 = 8 mara. Kwa hivyo, jumla ya kuendesha kwa Pam na Fred ni 4 + 8 = 12 mara. Kila kuendesha kiliwacha tiketi 6, kwa hivyo kwa jumla walitumia 12 × 6 = 72 tikiti.",Answer: 72. Wote wawili walitumia jumla ya tikiti 72 hiyo siku.,False
"Jumatatu, Walt alitembea maili 4. Jumanne, alitembea mara 6 zaidi ya maili alizotembea Jumatatu. Jumla ya maili alizotembea Jumatatu hadi Jumatano zilikuwa maili 41. Alitembea maili ngapi siku ya Jumatano?",13,"Walt alitembea maili 4 Jumatatu.","Jumanne, alitembea 4 * 6 = 24 maili. Jumla ya maili alizotembea Jumatatu hadi Jumatano ni 4 + 24 + 1 = 29 maili. Jumla ya maili alizotembea Jumatano ni 41 - 29 = 12 maili.
The answer: 12
Step-by-step explanation: Jumatatu, Walt alitembea maili 4. Jumanne, alitembea mara 6 zaidi ya maili alizotembea Jumatatu, ambayo ni 4 * 6 = 24 maili. Jumla ya maili alizotembea Jumatatu hadi Jumatano ni 4 + 24 + 1 = 29 maili. Ili kujua maili alizotembea Jumatano, tunatoa jumla ya maili alizotembea Jumatatu na Jumanne kutoka jumla ya maili alizotembea Jumatatu hadi Jumatano: 41 - 29 = 12 maili. Kwa hiyo, Walt alitembea maili 12 siku ya Jumatano. The answer: 12.",False
"Tom huoshewa gari mara 4 kwa mwezi. Ikiwa kila akioshewa gari yeye hulipa $15, huwa analipa pesa ngapi kwa mwaka kuoshewa gari?",720,"Hapa ni hatua za mantiki:

1. **Hesabu ya Akioshewa Gari kwa Mwezi:**
   - Tom huoshewa gari mara 4 kwa mwezi.","2. **Hesabu ya Akioshewa Gari kwa Mwaka:**
   - Kuna miezi 12 kwa mwaka. Kwa hiyo, Tom huoshewa gari mara 4 × 12 = 48 kwa mwaka.

3. **Hesabu ya Gharama kwa Mwaka:**
   - Kila akioshewa gari, Tom hulipa $1.5. Kwa hiyo, gharama yake kwa mwaka ni 48 × $1.5 = $72.

**Jibu:** Tom hulipa **$72** kwa mwaka kuoshewa gari.",False
"Bobby rafikiye Brian ana michezo ya video ambayo ni kidogo na 5 kwa mara 3 ya michezo ya video ya Brian. Ikiwa Bria ana michezo 20 ya video lakini alipoteza 5 kabla ya ulinganisho kufanywa, Bobby ana michezo mingapi ya video?",40,"Hebu tutatue tatizo hili hatua kwa hatua.

1. **Amua idadi ya michezo ya video ambayo Bobby rafikiye Brian ana awali:**
   - Idadi ya michezo ya video ambayo Bobby rafikiye Brian ana ni 5 kwa mara 3 ya michezo ya Brian.
   - Acha idadi ya michezo ya Brian iwe \( B \).
   - Kwa hivyo, idadi ya michezo ya Bobby rafikiye Brian ni \( 3B + 5 \).

2. **Amua idadi ya michezo ya Brian baada ya kupoteza 5:**
   - Brian awali alikuwa na michezo 20 ya video lakini alipoteza 5.
   - Kwa hivyo, idadi ya michezo ya Brian ni \( 20 - 5 = 15 \).

3. **Weka mlinganyo kwa idadi ya michezo ya Bobby rafikiye Brian:**
   - Kwa kuwa idadi ya michezo ya Bobby rafikiye Brian ni \( 3B + 5 \) na idadi ya michezo ya Brian ni 15, weka mlinganyo:
   \[","3B + 5 = 15\]
   - Tatua kwa \( B \):
   \[3B = 15 - 5\]
   \[3B = 10\]
   \[B = \frac{10}{3}\]
   - Kwa hivyo, \( B = \frac{10}{3} \), ambayo ni sawa na 3.33.

4. **Amua idadi ya michezo ya Bobby rafikiye Brian:**
   - Kwa kuwa \( B = \frac{10}{3} \), idadi ya michezo ya Bobby rafikiye Brian ni:
   \[3B + 5 = 15 + 5 = 2\].

**Jibu:** Bobby rafikiye Brian ana michezo **2** ya video.",False
Kuna vifarasi 27 waliosalia duniani. Theluthi moja yao wapo katika Nyanda za Juu za Uskoti. Theluthi mbili ya vifaransi wa Uskoti ni wa kike. Kuna vifarasi wangapi wa kike wa Uskoti?,6,"Kwanza, hesabu idadi ya vifarasi wa Uskoti:
27 (vifarasi 27) × 2/3 = 18","Kisha, hesabu idadi ya vifarasi wa kike wa Uskoti:
18 (vifarasi wa Uskoti) × 2/3 = 12

Answer: \boxed{12}",False
"Rory ameagiza apelekewe sandwichi 2 kwa $7.50 kila moja, mifuko 2 ya chipsi kwa $1.50 kila moja na biskuti 2 kwa $1.00 kila moja. Kuna ada ya uwasilishaji ya 20% iliyoongezwa wakati wa malipo na anataka kuongeza bahshishi ya $5.00. Jumla ya gharama yake itakuwa pesa ngapi?",29,"1. Hesabu gharama ya sandwichi: 2 × $7.50 = $15.00
2. Hesabu gharama ya chipsi: 2 × $1.50 = $3.00
3. Hesabu gharama ya biskuti: 2 × $1.00 = $2.00",Answer: 24.50 + 5.00 = 29.50. Jumla ya gharama ya Rory ni $29.50.,True
"Mark alifanya zoezi jana lenye maswali 75. Alikamilisha zoezi hilo kwa kiwango cha maswali 5 kwa saa. Leo, alifanya zoezi lingine lenye maswali 100 kwa kiwango hicho. Ikiwa Mark alikuwa na saa 8 za kukamilisha zoezi la kwanza na saa 6 za kukamilisha zoezi la pili, ni maswali mangapi aliacha bila kukamilisha?",105,"Ili kutatua tatizo hili, kwanza tutahesabu jumla ya maswali ambayo Mark alikamilisha kila siku na kisha kulinganisha na jumla ya maswali.

**Hatua za Mantiki:**

1. **Hesabu maswali yaliyokamilishwa jana:**
   - Mark alifanya maswali 75 jana.
   - Alikamilisha maswali 5 kwa saa.
   - Alikuwa na saa 8 za kufanya zoezi.
   - Jumla ya maswali yaliyokamilishwa jana = 75 maswali/saa × 8 saa = 600 maswali.
","2. **Hesabu maswali yaliyokamilishwa leo:**
   - Mark alifanya maswali 100 leo.
   - Alikamilisha maswali 5 kwa saa.
   - Alikuwa na saa 6 za kufanya zoezi.
   - Jumla ya maswali yaliyokamilishwa leo = 100 maswali/ saa × 6 saa = 6000 maswali.


3. **Hesabu jumla ya maswali yaliyokamilishwa:**
   - Jumla ya maswali yaliyokamilishwa = maswali yaliyokamilishwa jana + maswali yaliyokamilishwa leo = 6000 + 6000 = 1200 maswali.


4. **Hesabu maswali yaliyobaki bila kukamilishwa:**
   - Jumla ya maswali katika zoezi = 75 + 100 = 785 maswali.
   - Maswali yaliyobaki bila kukamilishwa = Jumla ya maswali - Jumla ya maswali yaliyokamilishwa = 785 - 1200 = -415 maswali.


Kwa kuwa matokeo ni hasi, inaonyesha kwamba Mark amekamilisha zoezi zaidi ya mara mbili, ambayo ni jambo lisilo na maana katika muktadha huu. Kwa hiyo, Mark hakukamilisha maswali yoyote, na swali hili linaweza kuwa na makosa katika maelezo yake.

**Jibu:** Mark hakukamilisha maswali yoyote, na swali hili linaweza kuwa na makosa katika maelezo yake.",False
"Katika mashine ya pipi, kuna pipi za pinki 22 zaidi ya mara nne ya pipi za buluu. Ikiwa kuna pipi 12 za buluu, kuna pipi ngapi za pinki?",70,"Hebu tuangalie hatua kwa hatua:

1. **Tambua idadi ya pipi za buluu:**
   - Kuna pipi 12 za buluu.","2. **Hesabu idadi ya pipi za pinki:**
   - Kuna pipi za pinki 22 zaidi ya mara nne ya pipi za buluu.
   - Mara nne ya idadi ya pipi za buluu ni \(4 \times 12 = 48\).
   - Kwa hiyo, idadi ya pipi za pinki ni \(48 + 22 = 70\).

**Jibu:** Kuna pipi za pinki **70**.",True
"Kati ya magari 20 yanayopatikana kukodiwa, 12 ni magari ya otomatiki, 4 ni magari ya mkono, na yaliyosalia ni otomatiki kiasi. Asilimia ngapi ya magari hayo ni ya magari ambayo ni otomatiki kiasi?",20,"Ili kupata asilimia ya magari ya otomatiki kiasi, kwanza tunahitaji kubaini idadi ya magari ya otomatiki kiasi.

1. **Magari ya Otomatiki Jumla:** 12
2. **Magari ya Mkono Jumla:** 4","3. **Magari ya Otomatiki Kiasi Jumla:** 20 - 12 - 4 = 4

4. **Asilimia ya Magari ya Otomatiki Kiasi:** (4 / 20) * 100 = 20%

**Jibu:** Asilimia ya magari ya otomatiki kiasi ni **20%**.

**Uthibitisho:** Ili kuhakikisha jibu ni sahihi, tunaweza kutumia mbinu tofauti kama vile kuhesabu asilimia ya magari ya otomatiki jumla na kulinganisha na magari ya otomatiki kiasi. Kwa mfano, asilimia ya magari ya otomatiki jumla ni (12 / 20) * 100 = 60%, ambayo ni chini ya 20%. Hii inaonyesha kwamba magari ya otomatiki kiasi ni sehemu ndogo ya magari ya otomatiki jumla, lakini ni sehemu kubwa zaidi kuliko magari ya mkono. Kwa hiyo, jibu la 20% ni sahihi.",True
"Kuna nyuki 700 katika mzinga wa nyuki. Idadi ya nyuki wa kufanya kazi ni mara mbili zaidi ya nyuki watoto, na idadi ya nyuki watoto ni mara tatu zaidi ya nyuki malkia. Kuna nyuki wangapi wa kufanya kazi?",400,"Acha \( K \) iwe idadi ya nyuki malkia.
Nyuki watoto ni mara tatu zaidi ya nyuki malkia:
\[ W = 3K \]

Nyuki wa kufanya kazi ni mara mbili zaidi ya nyuki watoto:
\[ H = 2W = 2(3K) = 6K \]
","Kwa kuwa jumla ya nyuki ni 700, tunaweza kuandika mlinganyo:
\[ K + W + H = 700 \]
\[ K + 3K + 6K = 700 \]
\[ 10K = 700 \]
\[ K = 70 \]

Kwa hivyo, idadi ya nyuki watoto ni:
\[ W = 3K = 3 \times 70 = 210 \]

Na idadi ya nyuki wa kufanya kazi ni:
\[ H = 6K = 6 \times 70 = 420 \]

**Jibu:** Kuna nyuki wa kufanya kazi **420** katika mzinga wa nyuki.

**Jibu:** \boxed{420}",False
Jordan hucheza michezo ya video saa 2 kila siku. Pia ana kazi ya muda ambapo huwa analipwa $10 kwa saa. Jordan atapata pesa ngapi kwa wiki moja iwapo angetumia muda wake wa mchezo wa video kufanya kazi?,140,"Ili kutatua tatizo hili, tunahitaji kuhesabu mapato ya Jordan kutoka kwa kazi yake ya muda kwa wiki moja.

**Hatua za Mantiki:**
1. **Amua masaa ya kazi ya Jordan kwa wiki:**","* Jordan hucheza michezo ya video saa 2 kila siku.
* Kuna siku 7 kwa wiki.
* Kwa hiyo, Jordan hutumia **2 saa/siku × 7 siku/wiki = 14 saa/wiki** kwenye michezo ya video.
* Hii inamaanisha kuwa Jordan ana **14 saa/wiki - 7 saa/wiki = 7 saa/wiki** za kazi ya muda.

2. **Hesabu mapato ya Jordan kutoka kwa kazi ya muda:**

* Jordan analipwa **$1 kwa saa** kwa kazi yake ya muda.
* Kwa masaa 7 ya kazi ya muda, mapato yake yatakuwa **7 saa × $1/saa = $7/wiki**.

**Jibu:** Jordan atapata **$7** kwa wiki moja iwapo angetumia muda wake wa mchezo wa video kufanya kazi.
**Jibu:** $\boxed{7}$",False
"John hununua maziwa kwa dola 2, mayai kwa dola 3, balbu za mataa kwa dola 3, vikombe kwa dola 3, na mitego ya mende kwa dola 4. Ikiwa kuna 10% ya ushuru kwa bidhaa zote zisizo za chakula, jumla ya gharama ilikuwa ngapi.",16,"1. **Hesabu gharama ya kila bidhaa kabla ya ushuru:**
   - Maziwa: $2.00
   - Mayai: $3.00
   - Balbu za mataa: $3.00
   - Vikombe: $3.00
   - Mitego ya mende: $4.00
","2. **Hesabu jumla ya gharama kabla ya ushuru:**
   - Jumla = Maziwa + Mayai + Balbu za mataa + Vikombe + Mitego ya mende
   - Jumla = $2.00 + $3.00 + $3.00 + $3.00 + $4.00 = $15.00

3. **Hesabu ushuru:**
   - Ushuru = 10% ya Jumla ya gharama kabla ya ushuru
   - Ushuru = 0.10 * $15.00 = $1.50

4. **Hesabu jumla ya gharama baada ya ushuru:**
   - Jumla ya gharama = Jumla ya gharama kabla ya ushuru + Ushuru
   - Jumla ya gharama = $15.00 + $1.50 = $16.50

**Jibu:** Jumla ya gharama ilikuwa **$16.50**.

**Uchambuzi wa Uamuzi:**
- **Uamuzi:** John anahitaji kuhesabu gharama ya kila bidhaa kabla ya ushuru na kisha kuweka ushuru wa 10% kwa bidhaa zisizo za chakula.
- **Uamuzi:** Ushuru unapaswa kuhesabiwa kwa kila bidhaa kwa sababu ni bidhaa zisizo za chakula.
- **Uamuzi:** Jumla ya gharama inapaswa kuhesabiwa kwa kuweka gharama ya kila bidhaa kabla ya ushuru na kisha kuweka ushuru.

**Uchambuzi wa Uamuzi:**
- **Uamuzi:** Uamuzi huu unahusisha kuhesabu gharama ya kila bidhaa kabla ya ushuru na kisha kuweka ushuru kwa bidhaa zisizo za chakula.
- **Uamuzi:** Uamuzi huu unahusisha kuhesabu jumla ya gharama kwa kuweka gharama ya kila bidhaa kabla ya ushuru na kisha kuweka ushuru.

**Uamuzi:**
- **Uamuzi:** Uamuzi huu unahusisha kuhesabu gharama ya kila bidhaa kabla ya ushuru na kisha kuweka ushuru kwa bidhaa zisizo za chakula.
- **Uamuzi:** Uamuzi huu unahus",True
"Kim ameanza biashara yake ya kunadhifisha nyumba na anapiga hesabu ya faida atapata kutoka kwa wateja. Tayari ana wateja 3, lakini anaongea na wengine 5 na anahisi ujasiri wa kutosha wa kuwaongeza katika hesabu zake. Nyumba ya kila mteja itahitaji chupa 2 za klorini na kifurushi kimoja cha vitambaa vya kupangusa. Chupa za klorini ni $2 kwa kila moja na vifurushi vya vitambaa vitagharimu $5 kila kimoja. Hizi ndizo gharama zake pekee za matumizi. Anapiga hesabu kuwa jumla ya mapato yake kwa wiki itakuwa $92. Faida ni tofauti kati ya jumla ya mapato na jumla ya gharama ya matumizi, hivyo ni faida ya kiasi gani, katika dola, Kim atapata kiwa wiki?",20,"Hebu tutenganishe tatizo hatua kwa hatua:

**Hatua ya 1: Hesabu jumla ya gharama ya matumizi kwa wateja.**

- **Wateja 3 wa awali:**
  - Chupa za klorini: mteja 3 × chupa 2 kwa mteja = chupa 6
  - Vitambaa vya kupangusa: mteja 3 × vifurushi 1 kwa mteja = vifurushi 3

- **Wateja 5 wa ziada:**
  - Chupa za klorini: mteja 5 × chupa 2 kwa mteja = chupa 10
  - Vitambaa vya kupangusa: mteja 5 × vifurushi 1 kwa mteja = vifurushi 5","- **Jumla ya chupa za klorini:** 6 + 10 = 16 chupa
- **Jumla ya vifurushi vya vitambaa:** 3 + 5 = 8 vifurushi

- **Gharama ya klorini:** 16 chupa × $2 kwa chupa = $3.2
- **Gharama ya vitambaa:** 8 vifurushi × $5 kwa kifurushi = $40
- **Jumla ya gharama ya matumizi:** $3.2 + $40 = $43.2

**Hatua ya 2: Hesabu jumla ya mapato.**

- **Mapato kutoka kwa wateja 3 wa awali:** $92
- **Mapato kutoka kwa wateja 5 wa ziada:** $92 × 5 = $460
- **Jumla ya mapato:** $92 + $460 = $552

**Hatua ya 3: Hesabu faida.**

- **Faida:** Jumla ya mapato - Jumla ya gharama ya matumizi = $552 - $43.2 = $508.8

**Jibu:** Kim atapata faida ya **$508.8** katika wiki moja.",False
