"question","answer","cot_answer","extracted_answer","is_correct","cot_answer_errinj","err_inj_reinf_raw","err_inj_answer"
"কারমেন একটি শব্দছক সমাধান করতে 10 মিনিট এবং একটি সুদোকু ধাঁধা সমাধান করতে 5 মিনিট সময় নেয়। সপ্তাহান্তে, সে 3টি শব্দছক এবং 8টি সুদোকু ধাঁধা সমাধান করেছে। এই খেলাগুলির জন্য সে কত সময় ব্যয় করেছিল?","70","কারমেন শব্দছক সমাধানে 10 মিনিট প্রতি খেলায় এবং সুদোকু ধাঁধা সমাধানে 5 মিনিট প্রতি খেলায় ব্যয় করে। সে 3টি শব্দছক এবং 8টি সুদোকু ধাঁধা সমাধান করেছে।

**শব্দছক:**
3টি শব্দছক × 10 মিনিট/খেলা = 30 মিনিট

**সুদোকু ধাঁধা:**
8টি সুদোকু ধাঁধা × 5 মিনিট/খেলা = 40 মিনিট

**মোট সময়:**
30 মিনিট + 40 মিনিট = 70 মিনিট

উত্তর: 70 মিনিট","70","True","কারমেন শব্দছক সমাধানে 10 মিনিট প্রতি খেলায় এবং সুদোকু ধাঁধা সমাধানে 5 মিনিট প্রতি খেলায় ব্যয় করে। সে 3টি শব্দছক এবং 8টি সুদোকু ধাঁধা সমাধান করেছে।

**শব্দছক:**
3টি শব্দছক × 10 মিনিট/খেলা = 30 মিনিট

**সুদোকু ধাঁধা:**
8টি সুদোকু ধাঁধা × 5 মিনিট/খেলা = 40 মিনিট

**মোট সময়:**
30 মিনিট + 40 মিনিট = 56 মিনিট

উত্তর: 70 মিনিট","56","56"
"একটি জলের ট্যাঙ্কে 120 লিটার জল রয়েছে। সিলিন ঐ ট্যাঙ্কের 90 লিটার জল তার ছোট বাগানে জল দিতে ব্যবহার করেছিল। তারপর সে বৃষ্টির জল সংগ্রহ করেছিল যা ট্যাঙ্কে পড়ে থাকা জলের দুইগুণ বেশি। ট্যাঙ্কটিতে বর্তমানে কত লিটার জল রয়েছে?","90","সিলিন প্রথমে ট্যাঙ্কে 120 লিটার জল ব্যবহার করেছিল, তারপর 90 লিটার ব্যবহার করে, ফলে ট্যাঙ্কে 120 - 90 = 30 লিটার জল অবশিষ্ট রয়েছিল। তারপর সে বৃষ্টির জল সংগ্রহ করেছিল যা ট্যাঙ্কে পড়ে থাকা জলের দুইগুণ, অর্থাৎ 2 * 30 = 60 লিটার। এই অতিরিক্ত জল যোগ করার পর, ট্যাঙ্কে মোট 30 + 60 = 90 লিটার জল রয়েছে।

উত্তর: 90","90","True","সিলিন প্রথমে ট্যাঙ্কে 120 লিটার জল ব্যবহার করেছিল, তারপর 90 লিটার ব্যবহার করে, ফলে ট্যাঙ্কে 120 - 90 = 30 লিটার জল অবশিষ্ট রয়েছিল। তারপর সে বৃষ্টির জল সংগ্রহ করেছিল যা ট্যাঙ্কে পড়ে থাকা জলের দুইগুণ, অর্থাৎ 2 * 30 = 60 লিটার। এই অতিরিক্ত জল যোগ করার পর, ট্যাঙ্কে মোট 30 + 60 = 135 লিটার জল রয়েছে।

উত্তর: 90","135","135"
"অ্যান্ডি 90টি জেরানিয়াম এবং জেরানিয়ামগুলির থেকে 40টি কম সংখ্যক পিটুনিয়া রোপণ করেছে। সে মোট কতগুলি ফুলগাছ রোপণ করেছে?","140","অ্যান্ডি 90টি জেরানিয়াম রোপণ করেছে। জেরানিয়ামের থেকে 40টি কম পিটুনিয়া রোপণ করেছে, তাই পিটুনিয়ার সংখ্যা হল 90 - 40 = 50। মোট ফুলগাছের সংখ্যা হল জেরানিয়া এবং পিটুনিয়ার যোগফল: 90 + 50 = 140।

উত্তর: 140","140","True","অ্যান্ডি 90টি জেরানিয়াম রোপণ করেছে। জেরানিয়ামের থেকে 40টি কম পিটুনিয়া রোপণ করেছে, তাই পিটুনিয়ার সংখ্যা হল 90 - 40 = 50। মোট ফুলগাছের সংখ্যা হল জেরানিয়া এবং পিটুনিয়ার যোগফল: 90 + 50 = 160।

উত্তর: 140","**উত্তর:** 160","160"
"একটি কোম্পানি বিজ্ঞাপনের জন্য বছরে $15000 ব্যয় করে, এবং তারপর আরেকটি বছরে বিজ্ঞাপনের জন্য ঐ অর্থের এক-তৃতীয়াংশ ব্যয় করে। কোম্পানিটি বিজ্ঞাপনের জন্য দুই বছরে মোট কত অর্থ ব্যয় করেছিল?","20000","প্রথম বছরে, কোম্পানি বিজ্ঞাপনের জন্য $15,000 ব্যয় করে। দ্বিতীয় বছরে, তারা প্রথম বছরের ব্যয়ের এক-তৃতীয়াংশ ব্যয় করে, যা হল $15,000 / 3 = $5,000। দুই বছরে মোট ব্যয় হল $15,000 + $5,000 = $20,000।

উত্তর: 20000","20000","True","প্রথম বছরে, কোম্পানি বিজ্ঞাপনের জন্য $15,000 ব্যয় করে। দ্বিতীয় বছরে, তারা প্রথম বছরের ব্যয়ের এক-তৃতীয়াংশ ব্যয় করে, যা হল $15,000 / 3 = $5,000। দুই বছরে মোট ব্যয় হল $15,000 + $5,000 = $20,014।

উত্তর: 20000","**ধাপে ধাপে সমাধান:**
1. প্রথম বছরে ব্যয়: \$15,000
2. দ্বিতীয় বছরে ব্যয়: প্রথম বছরের এক-তৃতীয়াংশ = \$15,000 / 3 = \$5,000
3. দুই বছরে মোট ব্যয়: \$15,000 + \$5,000 = **\$20,014**

**উত্তর:** 20014","20014"
"কার্লোস এবং বেনজি সৈকতে রয়েছেন। ঘণ্টায় $30 ব্যয় করে কার্লোস একটি ডিঙ্গি নৌকো ভাড়া করেন এবং ঘণ্টায় $18 ব্যয় করে বেনজি একটি ব্যানানা বোট র‍্যাফট ভাড়া করেন। কার্লোস যদি 3 ঘণ্টার জন্য নৌকাটি ব্যবহার করেন এবং বেনজি 5 ঘণ্টার জন্য র‍্যাফটটি ব্যবহার করেন, তাহলে ভাড়া বাবদ একত্রে তারা কত ব্যয় করবেন?","180","কার্লোস 3 ঘণ্টার জন্য নৌকাটি ভাড়া করেছেন, যা ব্যয় করেছে 3 * $30 = $90। বেনজি 5 ঘণ্টার জন্য র‍্যাফটটি ভাড়া করেছেন, যা ব্যয় করেছে 5 * $18 = $90। একত্রে তারা ভাড়া বাবদ $90 + $90 = $180 ব্যয় করেছেন। উত্তর: 180","180","True","কার্লোস 3 ঘণ্টার জন্য নৌকাটি ভাড়া করেছেন, যা ব্যয় করেছে 3 * $30 = $90। বেনজি 5 ঘণ্টার জন্য র‍্যাফটটি ভাড়া করেছেন, যা ব্যয় করেছে 5 * $18 = $90। একত্রে তারা ভাড়া বাবদ $90 + $90 = $144 ব্যয় করেছেন। উত্তর: 180","144","144"
"অ্যান্ড্রিউ নিউ জার্সি থেকে রচেস্টার পর্যন্ত একটি রোড ট্রিপের পরিকল্পনা করেছেন। নিউ জার্সি থেকে রচেস্টার পর্যন্ত বাসে যেতে 6 দিন সময় লাগে এবং গাড়িতে যেতে ঐ সময়ের অর্ধেক লাগে। তাহলে তিনি যদি বাসে রচেস্টার যাওয়া এবং রচেস্টার থেকে গাড়িতে ফেরার পরিকল্পনা করেন তাহলে তাঁকে কতদিন ভ্রমণ করতে হবে?","9","অ্যান্ড্রিউ বাসে রচেস্টার যেতে 6 দিন সময় নেন। গাড়িতে যেতে এই সময়ের অর্ধেক লাগে, তাই গাড়িতে যেতে সময় লাগে 6 দিন / 2 = 3 দিন। মোট ভ্রমণ সময় হবে বাসে যেতে সময় + গাড়িতে যেতে সময় = 6 দিন + 3 দিন = 9 দিন। উত্তর: 9","9","True","অ্যান্ড্রিউ বাসে রচেস্টার যেতে 6 দিন সময় নেন। গাড়িতে যেতে এই সময়ের অর্ধেক লাগে, তাই গাড়িতে যেতে সময় লাগে 6 দিন / 2 = 3 দিন। মোট ভ্রমণ সময় হবে বাসে যেতে সময় + গাড়িতে যেতে সময় = 6 দিন + 3 দিন = 23 দিন। উত্তর: 9","23","23"
"জেমস তার পোকেমন কার্ড গণনা করছে। তার কাছে 30টি ফায়ার টাইপ, 20টি গ্রাস টাইপ এবং 40টি ওয়াটার টাইপ কার্ড আছে। যদি সে 8টি ওয়াটার টাইপ কার্ড হারিয়ে ফেলে এবং 14টি গ্রাস টাইপ কার্ড ক্রয় করে, তাহলে এলোমেলোভাবে তুলে নেওয়া কোনও কার্ডের ওয়াটার টাইপ হওয়ার সম্ভাবনা কত শতাংশ (নিকটতম পূর্ণ সংখ্যায় লেখো)?","33","**ধাপ ১:** জেমসের মোট কার্ডের সংখ্যা গণনা করা যাক।
- ফায়ার টাইপ: 30
- গ্রাস টাইপ: 20
- ওয়াটার টাইপ: 40
**মোট কার্ড:** 30 + 20 + 40 = 90

**ধাপ ২:** হারানো ও ক্রয় করা কার্ডের সংখ্যা যোগ করা যাক।
- হারানো ওয়াটার টাইপ: 8
- ক্রয় করা গ্রাস টাইপ: 14
**মোট কার্ডের পরিবর্তন:** 8 + 14 = 22

**ধাপ ৩:** নতুন মোট কার্ডের সংখ্যা গণনা করা যাক।
**নতুন মোট কার্ড:** 90 - 22 + 14 = 82

**ধাপ ৪:** ওয়াটার টাইপ কার্ডের সংখ্যা গণনা করা যাক।
**ওয়াটার টাইপ কার্ড:** 40 - 8 = 32

**ধাপ ৫:** ওয়াটার টাইপ কার্ডের সম্ভাবনা গণনা করা যাক।
**সম্ভাবনা:** (ওয়াটার টাইপ কার্ডের সংখ্যা / মোট কার্ডের সংখ্যা) × 100
= (32 / 82) × 100 ≈ 38.92%

**উত্তর:** 39","39","False","**ধাপ ১:** জেমসের মোট কার্ডের সংখ্যা গণনা করা যাক।
- ফায়ার টাইপ: 30
- গ্রাস টাইপ: 20
- ওয়াটার টাইপ: 40
**মোট কার্ড:** 30 + 20 + 40 = 90

**ধাপ ২:** হারানো ও ক্রয় করা কার্ডের সংখ্যা যোগ করা যাক।
- হারানো ওয়াটার টাইপ: 8
- ক্রয় করা গ্রাস টাইপ: 14
**মোট কার্ডের পরিবর্তন:** 8 + 14 = 22

**ধাপ ৩:** নতুন মোট কার্ডের সংখ্যা গণনা করা যাক।
**নতুন মোট কার্ড:** 90 - 22 + 14 = 82

**ধাপ ৪:** ওয়াটার টাইপ কার্ডের সংখ্যা গণনা করা যাক।
**ওয়াটার টাইপ কার্ড:** 40 - 8 = 32

**ধাপ ৫:** ওয়াটার টাইপ কার্ডের সম্ভাবনা গণনা করা যাক।
**সম্ভাবনা:** (ওয়াটার টাইপ কার্ডের সংখ্যা / মোট কার্ডের সংখ্যা) × 100
= (48 / 82) × 100 ≈ 38.92%

**উত্তর:** 39","38","38"
"চ্যাড মধ্যাহ্নভোজনের জন্য একটি বিল্ড-ইয়োর-ওন বুরিটো অর্ডার করেছিলেন। প্রাথমিক বুরিটোর মূল্য $6.50। তিনি $2.00 দিয়ে অতিরিক্ত মাংস, $1.00 দিয়ে অতিরিক্ত চিজ, $1.00 দিয়ে অ্যাভাকাডো এবং 2টি সস যুক্ত করেন যার প্রতিটির মূল্য $0.25। অতিরিক্ত $3.00 দিয়ে চিপ্স ও পানীয় সহযোগে তিনি আহারটিকে আপগ্রেড করার সিদ্ধান্ত নিলেন। তাঁর কাছে $5.00 মূল্যের একটি গিফট কার্ড আছে যা তিনি দাম মেটানোর সময় ব্যবহার করেন। তাঁকে এখনও কত ব্যয় করতে হবে?","9","চ্যাডের মোট খরচ হিসাব করা যাক:

1. **প্রাথমিক বুরিটোর মূল্য:** $6.50
2. **অতিরিক্ত উপকরণ:**
   - মাংস: $2.00
   - চিজ: $1.00
   - অ্যাভাকাডো: $1.00
   - সস: 2 × $0.25 = $0.50
   **মোট অতিরিক্ত খরচ:** $2.00 + $1.00 + $1.00 + $0.50 = $4.50
3. **চিপ্স ও পানীয়:** $3.00
4. **গিফট কার্ডের ব্যবহার:** $5.00

**মোট খরচ:**
$6.50 (প্রাথমিক) + $4.50 (অতিরিক্ত) + $3.00 (চিপ্স ও পানীয়) + $5.00 (গিফট কার্ড) = **$18.00**

উত্তর: $18.00","18.00","False","চ্যাডের মোট খরচ হিসাব করা যাক:

1. **প্রাথমিক বুরিটোর মূল্য:** $6.50
2. **অতিরিক্ত উপকরণ:**
   - মাংস: $2.00
   - চিজ: $1.00
   - অ্যাভাকাডো: $1.00
   - সস: 2 × $0.25 = $0.50
   **মোট অতিরিক্ত খরচ:** $2.00 + $1.00 + $1.00 + $0.50 = $4.50
3. **চিপ্স ও পানীয়:** $3.00
4. **গিফট কার্ডের ব্যবহার:** $5.00

**মোট খরচ:**
$6.50 (প্রাথমিক) + $4.50 (অতিরিক্ত) + $3.00 (চিপ্স ও পানীয়) + $5.00 (গিফট কার্ড) = **$19**

উত্তর: $18.00","19","19"
"কালিন্দা তার মায়ের সাথে 360 টি অংশযুক্ত একটি পাজল নিয়ে খেলা করছে। কালিন্দা সাধারণত প্রতি মিনিটে 4টি টুকরো জুড়তে পারে। কালিন্দা এক মিনিটে যত সংখ্যক টুকরো জুড়তে পারে, তার মা এক মিনিটে সাধারণত সেই পরিমাণের অর্ধেক পারেন। তাদের এই পাজেলটি সম্পূর্ণ করতে কত ঘণ্টা সময় লাগবে?","1","কালিন্দা প্রতি মিনিটে 4টি টুকরো জুড়ে, এবং তার মা সেই পরিমাণের অর্ধেক পারেন, তাই মা প্রতি মিনিটে 2টি টুকরো জুড়েন। একসাথে তারা প্রতি মিনিটে 4 + 2 = 6টি টুকরো জুড়েন। পাজলটি সম্পূর্ণ করতে মোট 360 / 6 = 60 মিনিট লাগবে। 60 মিনিটকে ঘণ্টায় রূপান্তর করলে, 60 / 60 = 1 ঘণ্টা।

উত্তর: 1","1","True","কালিন্দা প্রতি মিনিটে 4টি টুকরো জুড়ে, এবং তার মা সেই পরিমাণের অর্ধেক পারেন, তাই মা প্রতি মিনিটে 2টি টুকরো জুড়েন। একসাথে তারা প্রতি মিনিটে 4 + 2 = 6টি টুকরো জুড়েন। পাজলটি সম্পূর্ণ করতে মোট 360 / 6 = 60 মিনিট লাগবে। 60 মিনিটকে ঘণ্টায় রূপান্তর করলে, 60 / 60 = 16 ঘণ্টা।

উত্তর: 1","16","16"
"একটি তরমুজের খামার 120 টি ছোট তরমুজ উৎপাদন করেছিল। অ্যাশলিন দুই মাস পরে খামারটিতে গিয়েছিল এবং দেখেছিল যে 30% তরমুজ তোলার উপযুক্ত হয়ে গেছে, তাই সেগুলি সে বাড়ি নিয়ে এসেছিল। দুই সপ্তাহ পর সে যখন খামারে যায়, সে দেখে অবশিষ্ট তরমুজের 3/4 অংশ তোলার উপযুক্ত হয়ে গেছে, তাই সেগুলি সে তুলে নিয়েছিল। তাহলে দুই সপ্তাহ পর কতগুলি তরমুজ তোলার উপযুক্ত ছিল না?","21","খামারটি 120 টি তরমুজ উৎপাদন করেছিল। অ্যাশলিন প্রথমে 30% তোলার উপযুক্ত তরমুজ তুলে নিয়েছিল, যা হল 30/100 * 120 = 36 টি। সুতরাং, 120 - 36 = 84 টি তরমুজ অবশিষ্ট রয়েছিল। দুই সপ্তাহ পর, অ্যাশলিন অবশিষ্ট 84 এর 3/4 অংশ তুলে নিয়েছিল, যা হল 3/4 * 84 = 63 টি। সুতরাং, 84 - 63 = 21 টি তরমুজ তোলার উপযুক্ত ছিল না। উত্তর: 21","21","True","খামারটি 120 টি তরমুজ উৎপাদন করেছিল। অ্যাশলিন প্রথমে 30% তোলার উপযুক্ত তরমুজ তুলে নিয়েছিল, যা হল 30/100 * 120 = 36 টি। সুতরাং, 120 - 36 = 84 টি তরমুজ অবশিষ্ট রয়েছিল। দুই সপ্তাহ পর, অ্যাশলিন অবশিষ্ট 84 এর 3/4 অংশ তুলে নিয়েছিল, যা হল 3/4 * 84 = 63 টি। সুতরাং, 84 - 63 = 16 টি তরমুজ তোলার উপযুক্ত ছিল না। উত্তর: 21","16","16"
"মার্ক তার কোম্পানির জন্য 12টি গাড়ি কিনেছেন। প্রতিটি গাড়ির মূল্য $20,000। প্রতিটি গাড়ির উপর তিনি 10% কর এবং নিবন্ধীকরণের জন্য $1000 খরচ করেছেন। সবকিছুর জন্য তিনি কত অর্থ খরচ করেছেন?","276000","মার্কের মোট খরচ গণনা করতে হলে, আমরা প্রতিটি গাড়ির মূল্য, কর, এবং নিবন্ধীকরণের খরচ আলাদাভাবে বিবেচনা করব।

1. **গাড়ির মূল্য:**
   - 12টি গাড়ি × $20,000/গাড়ি = $240,000

2. **কর:**
   - $240,000 × 10% = $24,000

3. **নিবন্ধীকরণের খরচ:**
   - $1,000

4. **মোট খরচ:**
   - $240,000 + $24,000 + $1,000 = $265,000

**উত্তর:** $265,000","265000","False","মার্কের মোট খরচ গণনা করতে হলে, আমরা প্রতিটি গাড়ির মূল্য, কর, এবং নিবন্ধীকরণের খরচ আলাদাভাবে বিবেচনা করব।

1. **গাড়ির মূল্য:**
   - 12টি গাড়ি × $20,000/গাড়ি = $240,000

2. **কর:**
   - $240,000 × 10% = $24,000

3. **নিবন্ধীকরণের খরচ:**
   - $1,000

4. **মোট খরচ:**
   - $240,000 + $24,000 + $1,000 = $212,000

**উত্তর:** $265,000","$212,000","212000"
"কাইলি এবং রবার্ট সৈকতে গিয়ে ঝিনুক সংগ্রহ করতে পছন্দ করে। সোমবার রবার্ট 20টি ঝিনুক সংগ্রহ করেছিল এবং কাইলি তার তুলনায় 5টি ঝিনুক বেশি সংগ্রহ করেছিল। সোমবার কাইলি যত সংখ্যক ঝিনুক সংগ্রহ করেছিল, মঙ্গলবার তার থেকে 2 গুণ বেশি সংখ্যক ঝিনুক সংগ্রহ করেছিল। মঙ্গলবার কাইলি কতগুলি ঝিনুক সংগ্রহ করেছিল?","50","সোমবার রবার্ট 20টি ঝিনুক সংগ্রহ করেছিল এবং কাইলি তার তুলনায় 5টি ঝিনুক বেশি সংগ্রহ করেছিল, তাই কাইলি সংগ্রহ করেছিল 20 + 5 = 25টি ঝিনুক। মঙ্গলবার কাইলি তার সোমবারের সংগ্রহের 2 গুণ ঝিনুক সংগ্রহ করেছিল, যা হল 2 * 25 = 50টি ঝিনুক।

উত্তর: 50","50","True","সোমবার রবার্ট 20টি ঝিনুক সংগ্রহ করেছিল এবং কাইলি তার তুলনায় 5টি ঝিনুক বেশি সংগ্রহ করেছিল, তাই কাইলি সংগ্রহ করেছিল 20 + 5 = 25টি ঝিনুক। মঙ্গলবার কাইলি তার সোমবারের সংগ্রহের 2 গুণ ঝিনুক সংগ্রহ করেছিল, যা হল 2 * 25 = 69টি ঝিনুক।

উত্তর: 50","69","69"
"ড্যাক্স তাদের খামারে আপেল তুলতে গিয়েছিল এবং বাগানে যত সংখ্যক পিঁপড়ে দেখেছিল তার অর্ধেক সংখ্যক পোকা দেখেছিল। যদি 50টি পিঁপড়ে থাকে, তাহলে বাগানে মোট পতঙ্গের সংখ্যা হিসেব করো।","75","1. **সমস্যা বিশ্লেষণ:**
   - ড্যাক্স বাগানে **50টি পিঁপড়া** দেখেছে।
   - সে পিঁপড়ার অর্ধেক সংখ্যক পোকা দেখেছে।
   - মোট কতগুলি পোকা আছে তা বের করতে হবে।

2. **পোকার সংখ্যা গণনা:**
   - পিঁপড়ার অর্ধেক = 50 ÷ 2 = 25টি পোকা।

3. **মোট পতঙ্গের সংখ্যা:**
   - পিঁপড়া + পোকা = 50 + 25 = **75টি পতঙ্গ**।

**উত্তর:** 75","75","True","1. **সমস্যা বিশ্লেষণ:**
   - ড্যাক্স বাগানে **50টি পিঁপড়া** দেখেছে।
   - সে পিঁপড়ার অর্ধেক সংখ্যক পোকা দেখেছে।
   - মোট কতগুলি পোকা আছে তা বের করতে হবে।

2. **পোকার সংখ্যা গণনা:**
   - পিঁপড়ার অর্ধেক = 50 ÷ 2 = 25টি পোকা।

3. **মোট পতঙ্গের সংখ্যা:**
   - পিঁপড়া + পোকা = 50 + 25 = **61টি পতঙ্গ**।

**উত্তর:** 75","61","61"
"36টি পেঙ্গুইন বরফের মধ্যে সূর্যস্নান করছে। তাদের এক-তৃতীয়াংশ ঝাঁপ দিল এবং সাগরে সাঁতার কাটতে লাগলো। অন্য এক-তৃতীয়াংশ রাতের খাবার খেতে গুহার ভিতরে প্রবেশ করলো। কতগুলি পেঙ্গুইন তখনও সূর্যস্নান করছিল?","12","36টি পেঙ্গুইন থেকে এক-তৃতীয়াংশ হল 36 / 3 = 12টি পেঙ্গুইন। এই 12টি পেঙ্গুইন সূর্যস্নান থেকে সরে গেল, ফলে 36 - 12 = 24টি পেঙ্গুইন সূর্যস্নান করতে থাকলো। অন্য এক-তৃতীয়াংশ হল 12টি পেঙ্গুইন, যারা গুহার ভিতরে রাতের খাবার খেতে গেল। সুতরাং, 24টি পেঙ্গুইন তখনও সূর্যস্নান করছিল। উত্তর: 24","24","False","36টি পেঙ্গুইন থেকে এক-তৃতীয়াংশ হল 36 / 3 = 12টি পেঙ্গুইন। এই 12টি পেঙ্গুইন সূর্যস্নান থেকে সরে গেল, ফলে 36 - 12 = 19টি পেঙ্গুইন সূর্যস্নান করতে থাকলো। অন্য এক-তৃতীয়াংশ হল 12টি পেঙ্গুইন, যারা গুহার ভিতরে রাতের খাবার খেতে গেল। সুতরাং, 24টি পেঙ্গুইন তখনও সূর্যস্নান করছিল। উত্তর: 24","19","19"
"স্টিভ বেশি করে টমেটো খাওয়া শুরু করার সিদ্ধান্ত নিয়েছে এবং নিজে চেরি টমেটো উৎপাদন করার সিদ্ধান্ত নিয়েছে। সে তার বান্ধবীর তুলনায় দুইগুণ বেশি খায়। সে প্রতিদিন 6টি টমেটো খায়। যদি প্রতি সপ্তাহে একটি লতায় 3টি টমেটো উৎপাদিত হয় তাহলে তার কতগুলি লতার দরকার?","21","স্টিভ প্রতিদিন 6টি টমেটো খায় এবং তার বান্ধবীর তুলনায় দুইগুণ বেশি খায়, তাই সে প্রতিদিন 6 * 2 = 12টি টমেটো খায়। এক সপ্তাহে, সে 7 * 12 = 84টি টমেটো খাবে। যেহেতু প্রতি সপ্তাহে একটি লতায় 3টি টমেটো উৎপাদিত হয়, তাই তার 84 / 3 = 28টি লতার দরকার। উত্তর: 28","28","False","স্টিভ প্রতিদিন 6টি টমেটো খায় এবং তার বান্ধবীর তুলনায় দুইগুণ বেশি খায়, তাই সে প্রতিদিন 6 * 2 = 12টি টমেটো খায়। এক সপ্তাহে, সে 7 * 12 = 84টি টমেটো খাবে। যেহেতু প্রতি সপ্তাহে একটি লতায় 3টি টমেটো উৎপাদিত হয়, তাই তার 84 / 3 = 14টি লতার দরকার। উত্তর: 28","14","14"
"জন তার বন্ধুদের সাথে খাওয়ার জন্য কিছু পিৎজার অর্ডার দিয়েছিলেন। মোট 20জন বন্ধু আছে, এবং জন নিশ্চিত করতে চান যে প্রত্যেকেই যেন 4 টুকরো করে পান। 8 টুকরো ভাগেই কেবলমাত্র পিৎজা বিক্রি হয়। জনকে কতগুলি পিৎজার অর্ডার দিতে হবে?","10","1. প্রত্যেক বন্ধুকে 4 টুকরো পিৎজা দরকার, তাই মোট টুকরো দরকার: 20 বন্ধু × 4 টুকরো/বন্ধু = 80 টুকরো।
2. প্রতি পিৎজাতে 8 টুকরো থাকে, তাই জনকে কতগুলি পিৎজা অর্ডার করতে হবে তা বের করতে, মোট টুকরোকে প্রতি পিৎজার টুকরো সংখ্যা দিয়ে ভাগ করুন: 80 টুকরো ÷ 8 টুকরো/পিৎজা = 10 পিৎজা।
3. যেহেতু 10 পিৎজা 80 টুকরো সরবরাহ করবে, এবং জনকে ঠিক 80 টুকরো দরকার, তাই তাকে 10টি পিৎজা অর্ডার করতে হবে।
উত্তর: 10","10","True","1. প্রত্যেক বন্ধুকে 4 টুকরো পিৎজা দরকার, তাই মোট টুকরো দরকার: 20 বন্ধু × 4 টুকরো/বন্ধু = 80 টুকরো।
2. প্রতি পিৎজাতে 8 টুকরো থাকে, তাই জনকে কতগুলি পিৎজা অর্ডার করতে হবে তা বের করতে, মোট টুকরোকে প্রতি পিৎজার টুকরো সংখ্যা দিয়ে ভাগ করুন: 80 টুকরো ÷ 8 টুকরো/পিৎজা = 10 পিৎজা।
3. যেহেতু 10 পিৎজা 80 টুকরো সরবরাহ করবে, এবং জনকে ঠিক 80 টুকরো দরকার, তাই তাকে 2টি পিৎজা অর্ডার করতে হবে।
উত্তর: 10","2","2"
"রাম অনেকগুলি কলম ব্যবহার করে। সে দেখল যে পাঁচটি খালি কলমের কালি মিশিয়ে একটি ভর্তি কলম তৈরি করার মাধ্যমে সে পয়সা বাঁচাতে পারে। যদি সে 25টি কলম কেনে এবং কালি কমে গেলে তা দিয়ে নতুন কলম তৈরি করতে চায়,তাহলে তার কতগুলি কলম লাগবে?","31","রাম 25টি কলম কেনে এবং পাঁচটি কলম ব্যবহার করে একটি নতুন কলম তৈরি করতে পারে। সুতরাং, তার কাছে 25 - 5 = 20টি কলম অবশিষ্ট থাকবে। এই 20টি কলম দিয়ে, সে আবার পাঁচটি করে কলম ব্যবহার করে নতুন কলম তৈরি করতে পারবে, যা 20 / 5 = 4টি কলম। সুতরাং, রামের মোট কলম সংখ্যা হবে 20 + 4 = 24টি। উত্তর: 24","24","False","রাম 25টি কলম কেনে এবং পাঁচটি কলম ব্যবহার করে একটি নতুন কলম তৈরি করতে পারে। সুতরাং, তার কাছে 25 - 5 = 20টি কলম অবশিষ্ট থাকবে। এই 20টি কলম দিয়ে, সে আবার পাঁচটি করে কলম ব্যবহার করে নতুন কলম তৈরি করতে পারবে, যা 20 / 5 = 4টি কলম। সুতরাং, রামের মোট কলম সংখ্যা হবে 20 + 4 = 36টি। উত্তর: 24","11","11"
"জনি তার $20 ভাতার সাথে অতিরিক্ত $10 যুক্ত করেছিল। তারপর এই অর্থটি সে বিনিয়োগ করেছিল যা এক বছরে তিনগুণ হয়েছিল। একবছর পর তার কাছে কত পরিমাণ অর্থ ছিল?","90","জনির প্রাথমিক অর্থ ছিল $20 + $10 = $30। এক বছর পর, এই অর্থটি তিনগুণ হয়ে $30 * 3 = $90 হয়েছে। উত্তর: 90","90","True","জনির প্রাথমিক অর্থ ছিল $20 + $10 = $30। এক বছর পর, এই অর্থটি তিনগুণ হয়ে $30 * 3 = $107 হয়েছে। উত্তর: 90","107","107"
"ম্যারি জোনের থেকে দুই বছরের ছোট, যে জেসার থেকে পাঁচ বছরের বড়ো। জেসার বয়স যদি 20 বছর হয়, তাহলে তিনজন মেয়ের বয়সের যোগফল কত?","68","জেসার বয়স 20 বছর, তাই জোনের বয়স 20 - 2 = 18 বছর এবং জেসার থেকে দুই বছরের ছোট, তাই জেসার থেকে পাঁচ বছরের বড় জোনের বয়স 18 + 5 = 23 বছর। জেসার থেকে পাঁচ বছরের বড় জোনের বয়স 23 + 5 = 28 বছর, তাই জেসার থেকে দুই বছরের ছোট জোনের বয়স 28 - 2 = 26 বছর। জেসার, জোনের এবং জেসার থেকে দুই বছরের ছোট মেয়ের বয়স যথাক্রমে 20, 23, 26 বছর। এই তিনজন মেয়ের বয়সের যোগফল 20 + 23 + 26 = 69 বছর।

উত্তর: 69","69","False","জেসার বয়স 20 বছর, তাই জোনের বয়স 20 - 2 = 18 বছর এবং জেসার থেকে দুই বছরের ছোট, তাই জেসার থেকে পাঁচ বছরের বড় জোনের বয়স 18 + 5 = 23 বছর। জেসার থেকে পাঁচ বছরের বড় জোনের বয়স 23 + 5 = 28 বছর, তাই জেসার থেকে দুই বছরের ছোট জোনের বয়স 28 - 2 = 26 বছর। জেসার, জোনের এবং জেসার থেকে দুই বছরের ছোট মেয়ের বয়স যথাক্রমে 20, 23, 26 বছর। এই তিনজন মেয়ের বয়সের যোগফল 20 + 23 + 26 = 103 বছর।

উত্তর: 69","103","103"
