"question","answer","cot_answer","extracted_answer","is_correct"
"莎夏注意到，在她买了一些木材后，过去几个月内，木材价格上涨了 50%。由于她有剩余的木材，她决定把它们卖掉。她剩下 10 片 2 x 4 x 10 的木板，每片木板花了她 10 美元。她还有 5 片 4 x 4 x 10 的木板，她买每片木板花了 16 美元。如果全部卖完，她能获得多少利润？","90","要解决这个问题，我们需要计算木材的总成本和总收入，然后计算利润。

**步骤 1：计算每种木板的成本。**

- **2 x 4 x 10 木板：**
  - 过去几个月内，价格上涨了 50%。因此，新的价格是旧价格的 150%。
  - 每片 2 x 4 x 10 木板的旧价格 = 10 美元
  - 每片 2 x 4 x 10 木板的新价格 = 10 美元 + (10 美元的 50%) = 10 美元 + 5 美元 = 15 美元
  - 10 片 2 x 4 x 10 木板的总成本 = 10 片 × 15 美元/片 = 150 美元

- **4 x 4 x 10 木板：**
  - 每片 4 x 4 x 10 木板的旧价格 = 16 美元
  - 每片 4 x 4 x 10 木板的新价格 = 16 美元 + (16 美元的 50%) = 16 美元 + 8 美元 = 24 美元
  - 5 片 4 x 4 x 10 木板的总成本 = 5 片 × 24 美元/片 = 120 美元

**步骤 2：计算木材的总成本。**
- 总成本 = 150 美元（2 x 4 x 10 木板）+ 120 美元（4 x 4 x 10 木板）= 270 美元

**步骤 3：计算木材的总收入。**
- 莎夏有 10 片 2 x 4 x 10 木板，每片 15 美元：
  - 2 x 4 x 10 木板的总收入 = 10 片 × 15 美元/片 = 150 美元
- 她还有 5 片 4 x 4 x 10 木板，每片 24 美元：
  - 4 x 4 x 10 木板的总收入 = 5 片 × 24 美元/片 = 120 美元
- 总收入 = 150 美元（2 x 4 x","","False"
"凯蒂以 7 茶匙糖和 13 杯水的比例泡咖啡。如果她使用的糖和水一共 120 茶匙和杯，请计算她使用了多少茶匙的糖。","42","设 \( s \) 为糖的茶匙数，\( w \) 为水的杯数。我们已知比例为 \( \frac{s}{w} = \frac{7}{13} \)，且糖和水总数为 \( s + w = 120 \)。

**步骤 1：** 利用比例关系求 \( s \)：
\[
s = \frac{7}{13} \times 120
\]

**步骤 2：** 计算 \( \frac{7}{13} \times 120 \)：
\[
s = \frac{7 \times 120}{13} = \frac{840}{13}
\]

**步骤 3：** 简化 \( \frac{840}{13} \)：
\[
\frac{840}{13} = 64.615384615\ldots \approx 64.62 \text{（四舍五入到两位小数）}
\]

然而，题目要求精确计算，因此最终答案为：
\[
\boxed{\frac{840}{13}}
\]","13","False"
"约翰为 3 个孩子各买了 2 双鞋，每双鞋 60 美元。他支付了多少钱？","360","**推理步骤：**
1. **计算每双鞋的总成本：** 每双鞋 60 美元。
2. **确定鞋子总数：** 约翰为 3 个孩子各买了 2 双鞋，总共 \( 3 \times 2 = 6 \) 双鞋。
3. **计算总花费：** 每双鞋 60 美元，6 双鞋总花费为 \( 60 \times 6 = 360 \) 美元。

**答案：** 360","360","True"
"海滨清关处主码头的一位海关官员清点了 2 个进口自行车集装箱，每个集装箱里面有 5 辆自行车。第二天来了更多集装箱，码头上的自行车总数达到 30 辆。假设所有集装箱各有 5 辆自行车，请计算第二天进口的集装箱数量。","4","设 \( x \) 为第二天进口的集装箱数量。

第一天，共有 2 个集装箱，每个集装箱有 5 辆自行车，总共：
\[ 2 \times 5 = 10 \text{ 辆自行车} \]

第二天，自行车总数达到 30 辆，包括第一天的 10 辆和第二天进口的自行车：
\[ 10 + x = 30 \]

解方程：
\[ x = 30 - 10 \]
\[ x = 20 \]

答案：20","20","False"
"阿德里安的总工资比莱拉的总工资高 30%。四年后，他的工资上涨了，他的收入比四年前高出 40%。如果阿德里安的工资和莱拉的工资同时上涨，阿德里安四年前的收入是 40,000 美元，请计算两个人四年后的工资总额?","95200","**推理步骤：**

1. **理解题目**：题目描述了阿德里安和莱拉的工资变化情况。我们需要计算阿德里安和莱拉四年后的工资总额，并知道阿德里安四年前的收入是 40,000 美元。

2. **计算莱拉四年前的工资**：
   - 阿德里安四年前的收入是 40,000 美元，比莱拉高出 30%。
   - 设莱拉四年前的工资为 \( L \)。
   - 因此，\( 40,000 = 1.3L \)。
   - 解得 \( L = \frac{40,000}{1.3} = \frac{40,000}{1.3} \times \frac{1}{1.3 - 1} \approx 30,769.23 \)。

3. **计算莱拉四年后的工资**：
   - 莱拉的工资上涨了 30%。
   - 莱拉四年后的工资为 \( L \times 1.3 = 30,769.23 \times 1.3 \approx 39,956.29 \)。

4. **计算阿德里安四年前的工资**：
   - 阿德里安四年前的收入是 40,000 美元。
   - 题目中没有给出阿德里安的工资变化率，因此假设阿德里安的工资上涨了相同百分比。
   - 假设阿德里安的工资上涨了 30%（即 40,000 美元的 30% = 12,000 美元）。
   - 因此，阿德里安四年前的工资为 40,000 + 12,000 = 52,000 美元。

5. **计算阿德里安四年后的工资**：
   - 阿德里安的工资上涨了 40%。
   - 阿德里安四年后的工资为 \( 52,000 \times 1.4 \approx 72,800 \) 美元。

6. **计算两个人四年后的工资总额**：
   - 阿德里安四年后的工资：72,800 美元
   - 莱拉四年后的工资：39,956.29 美元
   - 总和：\( 72,800 + 39,956.29 \approx 112,756.29 \)

**答案：** 112756.29","112756.29","False"
"米盖尔每周用 2 叠纸画画。如果一叠纸有 30 张纸，他每个月用掉多少张纸？","240","首先，确定米盖尔每周用多少叠纸画画：每周 2 叠。
接下来，计算每周使用的纸张总数：每周 2 叠 × 每叠 30 张纸 = 每周 60 张纸。
现在，计算每月使用的纸张总数。由于一个月大约有 4 周，因此将每周使用的纸张数量乘以 4：
每周 60 张纸 × 4 周 = 每月 240 张纸。
答案：240","240","True"
"莫里塞特和凯尔被要求带水果。莫里塞特带了 5 颗苹果和 8 颗橙子，而凯尔比莫里塞特多带了一倍的苹果，少带了一半的橙子。他们一共带了多少水果？","27","让我们一步一步地解决这个问题。

**步骤 1：** 确定莫里塞特带的每个类型的水果数量。
- 莫里塞特带了 5 颗苹果和 8 颗橙子。

**步骤 2：** 确定凯尔带的每个类型的水果数量。
- 凯尔比莫里塞特多带了一倍的苹果：2 × 5 = 10 颗苹果。
- 凯尔少带了一半的橙子：8 ÷ 2 = 4 颗橙子。

**步骤 3：** 计算莫里塞特和凯尔一共带的水果总数。
- 莫里塞特的水果总数：5 颗苹果 + 8 颗橙子 = 13 个水果。
- 凯尔的水果总数：10 颗苹果 + 4 颗橙子 = 14 个水果。
- 总数：13 个水果（莫里塞特）+ 14 个水果（凯尔）= 27 个水果。

答案：27","27","True"
"莎蒂周一睡了 8 小时。接下来两天她各少睡了 2 小时，因为她必须完成一些任务。如果在这周剩下的时间里，她比那两天多睡 1 小时，她在整个星期一共睡了多少个小时？","48","让我们一步一步地解决这个问题。

1. **确定莎蒂在周一睡了多少小时：**
   莎蒂周一睡了 8 小时。

2. **计算她接下来两天各少睡了多少小时：**
   她接下来两天每天少睡 2 小时。
   两天总共少睡的小时数 = 2 天 × 2 小时/天 = 4 小时。

3. **计算她在这两天后比那两天多睡了多少小时：**
   她在这两天后比那两天多睡 1 小时。
   两天后多睡的小时数 = (周一睡的小时数 - 两天少睡的总小时数) + 多睡的小时数
   = (8 小时 - 4 小时) + 1 小时
   = 4 小时 + 1 小时
   = 5 小时。

4. **将多睡的小时数归入到她在这两天后的睡眠时间中：**
   两天后的总睡眠时间 = 周一睡的小时数 + 两天后多睡的小时数
   = 8 小时 + 5 小时
   = 13 小时。

5. **验证总睡眠时间是否合理：**
   总睡眠时间（13 小时）加上那两天未睡的总小时数（4 小时）应该等于总睡眠时间（莎蒂总共睡了 8 + 2×(24 - 8) = 8 + 2×16 = 8 + 32 = 40 小时）。
   13 + 4 = 17，这与 40 小时不符，说明计算错误。重新计算：

   两天未睡的总小时数 = (24 - 8) + (24 - (8 + 2)) = 16 + 14 = 30 小时。
   40 - 30 = 10，说明计算有误。重新计算：

   总睡眠时间 = 8 + 2×(24 - 8) = 8 + 2×16 = 8 + 32 = 40 小时。
   40 - 30 = 10，仍有问题。重新检查：

   总睡眠时间 = 8 +","","False"
"罗茜能跑 3 小时，每小时跑 10 英里。之后，她每小时跑 5 英里。她在 7 小时内能跑多少英里？","50","要解决这个问题，我们需要计算罗茜在前 3 小时和其后的 4 小时内跑的总距离。

**步骤 1：计算前 3 小时内跑的距离。**
- 罗茜每小时跑 10 英里。
- 3 小时内跑的距离 = 10 英里/小时 × 3 小时 = 30 英里。

**步骤 2：计算其后的 4 小时内跑的距离。**
- 其后的每小时跑 5 英里。
- 4 小时内跑的距离 = 5 英里/小时 × 4 小时 = 20 英里。

**步骤 3：将两段时间内的距离相加。**
- 总距离 = 30 英里 + 20 英里 = 50 英里。

答案：50","50","True"
"珍妮在她妈妈的办公室帮忙。她有一沓 60 封需要贴邮票的信和一沓已经贴好邮票的信。她在需要贴邮票的信的三分之一上贴上邮票。如果现在那堆已经贴好邮票的信中有 30 封信，当珍妮开始贴邮票时，那堆信中有多少封信？","10","珍妮在 60 封信的三分之一上贴上邮票，这意味着她贴上邮票了 60 / 3 = 20 封信。让我们将珍妮贴邮票前信的总数称为 x。贴上 20 封信后，x - 20 封信已经贴好了邮票，30 封信现在已经贴好了邮票。因此，x - 20 = 30 + 20，所以 x = 70。因此，珍妮开始贴邮票时，信的总数为 70 封。
答案：70","70","False"
"朱丽叶正在为在她家里举办的晚餐聚会做准备，她打算在晚餐上提供炖菜。她注意到塑料勺子用完了，所以她买了一包新勺子。后来，她的丈夫也买了一包 5 把新勺子，并把它们拿给朱丽叶。当朱丽叶做炖菜时，她用了 3 把勺子来试吃炖菜。后来，当她在摆放餐具时，一共有 12 把勺子。朱丽叶买的那包勺子里面有多少把勺子？","10","让我们一步一步地分解这个问题。

1. **初始勺子数量**：朱丽叶最初没有勺子。
2. **丈夫提供的勺子**：朱丽叶的丈夫买了一包 5 把新勺子。
3. **朱丽叶的初始勺子**：朱丽叶最初没有勺子，所以她从丈夫那里得到 5 把新勺子。
4. **试吃勺子**：朱丽叶在试吃时用了 3 把勺子。
5. **摆放勺子**：最终，朱丽叶一共有 12 把勺子。

设朱丽叶最初购买的勺子数量为 \( x \)。

- 朱丽叶的丈夫提供了 5 把新勺子。
- 朱丽叶最初购买的勺子和丈夫提供的勺子总和加上她使用的 3 把勺子等于最终的 12 把勺子。

我们可以建立如下方程：
\[ x + 5 + 3 = 12 \]

现在，求解 \( x \)：
\[ x + 8 = 12 \]
\[ x = 12 - 8 \]
\[ x = 4 \]

答案：4","4","False"
"迪伦需要鸡肉肠和鱼肠，以在派对上做香肠面包。他买了 38 根鸡肉肠，并且比鸡肉肠多买了 6 根鱼肠。迪伦一共买了多少根香肠？","82","让我们一步一步地分解这个问题。

首先，我们知道迪伦买了 38 根鸡肉肠。

接下来，我们被告知迪伦比鸡肉肠多买了 6 根鱼肠。这意味着迪伦买了 38 + 6 = 44 根鱼肠。

要计算迪伦所购买的香肠总数，我们将鸡肉肠和鱼肠的数量相加：
38（鸡肉肠）+ 44（鱼肠）= 82

答案：82","82","True"
"在转学到新学校后，艾米比莉莉多交了 20 个朋友。如果莉莉交了 50 个朋友，莉莉和艾米一共交了多少个朋友？","120","让我们一步一步地解决这个问题。

1. **已知信息**：
   - 莉莉交了 50 个朋友。
   - 艾米比莉莉多交了 20 个朋友。

2. **计算艾米交的朋友数**：
   - 艾米交的朋友数 = 莉莉交的朋友数 + 20
   - 艾米交的朋友数 = 50 + 20
   - 艾米交的朋友数 = 70

3. **计算莉莉和艾米交的朋友总数**：
   - 莉莉和艾米交的朋友总数 = 莉莉交的朋友数 + 艾米交的朋友数
   - 莉莉和艾米交的朋友总数 = 50 + 70
   - 莉莉和艾米交的朋友总数 = 120

答案：120","120","True"
"威尔的妈妈在当地商店卖西瓜、辣椒和橙子。西瓜的价格是辣椒价格的三倍。橙子的价格比西瓜的价格少 5 美元。狄龙被派去这家店购买 4 颗西瓜、20 根辣椒和 10 颗橙子。如果每根辣椒 15 美元，他一共要花多少钱？","880","要解决这个问题，我们需要根据给定的信息确定每种水果的价格，然后计算狄龙购买商品的总成本。

1. **确定西瓜和辣椒的价格：**
   - 设辣椒的价格为 \( T \) 美元。
   - 西瓜的价格是辣椒价格的三倍，因此西瓜的价格为 \( 3T \) 美元。

2. **确定橙子的价格：**
   - 橙子的价格比西瓜的价格少 5 美元。
   - 因此，橙子的价格为 \( 3T - 5 \) 美元。

3. **计算每种商品的总成本：**
   - 4 颗西瓜的成本：\( 4 \times 3T = 12T \) 美元。
   - 20 根辣椒的成本：\( 20 \times T = 20T \) 美元。
   - 10 颗橙子的成本：\( 10 \times (3T - 5) = 30T - 50 \) 美元。

4. **计算狄龙购买商品的总成本：**
   - 总成本 = \( 12T + 20T + (30T - 50) \)
   - 总成本 = \( 62T - 50 \)

5. **确定 \( T \) 的值：**
   - 我们知道每根辣椒 15 美元，因此 \( T = 15 \)。
   - 将 \( T = 15 \) 代入总成本方程：
     \[
     62 \times 15 - 50 = 930 - 50 = 880
     \]

答案：880","880","True"
"一家医院每天接诊 500 人。每位患者的看诊时长平均为 24 分钟。医生对医院收费每小时 150 美元，医院对患者收费每小时 200 美元。医院从这些就诊中获得多少利润？","10000","**推理步骤：**

1. **计算每天的总看诊时数：**
   - 每位患者的看诊时长为 24 分钟。
   - 医院每天接诊 500 人。
   - 总看诊时数 = 500 人 × 24 分钟/人 = 12,000 分钟。

2. **将总看诊时数从分钟转换为小时：**
   - 总看诊时数（小时）= 12,000 分钟 ÷ 60 分钟/小时 = 200 小时。

3. **计算医生的收入：**
   - 医生收费每小时 150 美元。
   - 医生收入 = 200 小时 × 150 美元/小时 = 30,000 美元。

4. **计算医院的成本：**
   - 医院收费每小时 200 美元。
   - 假设医院的成本与看诊时数成正比，我们可以假设成本与医生收入相同（150 美元/小时），但题目未明确说明，因此我们使用给定的价格直接计算。
   - 医院成本 = 200 小时 × 200 美元/小时 = 40,000 美元。

5. **计算医院的利润：**
   - 利润 = 医生收入 - 医院成本。
   - 利润 = 30,000 美元 - 40,000 美元 - (医生收入 - 医院成本) × 小时数。
   - 由于医院成本未明确说明，我们假设医院成本与医生收入相同，因此：
   - 利润 = -10,000 美元 - (150 美元/小时 × 200 小时) × 医院成本。
   - 利润 = -10,000 美元 - 30,000 美元 - 30,000 美元。
   - 利润 = -70,000 美元。

然而，由于医院成本未明确说明，我们假设医院成本与医生收入相同，因此利润计算为：
- 利润 = -10,000 美元 - (150 美元/小时 × 200 小时) × 200 美元。
- 利润 = -10,000 美元 - 30,000 美元 - 30,000 美元。
- 利润 = -70,000 美元。

**最终答案：**
-70,000 美元

答案：-70","70","False"
"妮莎雇用了 60 名季节性工人在她百货商店的圣诞村扮演精灵。三分之一的精灵在孩子们吐在他们身上后辞职，然后剩下的精灵中有 10 人在孩子们踢了他们的胫骨后辞职。剩下多少个精灵？","30","**推理步骤：**
1. **初始精灵数量：** 妮莎最初雇用了 60 名精灵。
2. **辞职人数（第一部分）：** 三分之一的精灵辞职。
   - 60 ÷ 3 = 20 人辞职。
   - 剩余精灵：60 - 20 = 40 人。
3. **辞职人数（第二部分）：** 剩下的 40 个精灵中有 10 人辞职。
   - 40 - 10 = 30 人。
4. **最终精灵数量：** 剩下的精灵为 30 人。

**答案：**
30","30","True"
"约瑟夫在 5 月份的支出为 500 美元。6 月份，他的支出少了 60 美元。他在这两个月的支出总额是多少？","940","约瑟夫在 5 月份的支出为 500 美元。在 6 月份，他的支出少了 60 美元，这意味着他在 6 月份的支出为 500 美元 - 60 美元 = 440 美元。
要计算两个月内的总支出，我们将每个月的支出相加：500 美元 + 440 美元 = 940 美元。
答案：940","940","True"
"帕姆和弗莱德去参加狂欢节。帕姆坐了 2 次云霄飞车，而弗莱德坐了 4 次。在此之后，他们各自决定坐雪橇 2 次。如果每坐一次需要 6 张门票，他们那天用掉了多少张门票？","60","**推理步骤：**
1. **计算帕姆和弗莱德坐云霄飞车的总次数：**
   - 帕姆坐了 2 次云霄飞车。
   - 弗莱德坐了 4 次云霄飞车。
   - 总共坐了 \(2 + 4 = 6\) 次云霄飞车。

2. **计算帕姆和弗莱德坐雪橇的总次数：**
   - 帕姆坐了 2 次雪橇。
   - 弗莱德坐了 2 次雪橇。
   - 总共坐了 \(2 + 2 = 4\) 次雪橇。

3. **计算每种游乐设施的总门票数量：**
   - 每坐一次云霄飞车需要 6 张门票。
   - 总共坐了 6 次云霄飞车，因此需要 \(6 \times 6 = 36\) 张门票。
   - 每坐一次雪橇也需要 6 张门票。
   - 总共坐了 4 次雪橇，因此需要 \(4 \times 6 = 24\) 张门票。

4. **计算总门票数量：**
   - 总门票数量 = 云霄飞车门票 + 雪橇门票
   - 总门票数量 = 36 + 24 = 60

**答案：** 60","60","True"
"周一，沃尔特步行了 4 英里。周二，他的步行距离是他周一步行距离的 6 倍。从周一到周三，他的总里程数是 41 英里。他在周三一共步行了多少英里？","13","设 \( W \) 为沃尔特周一步行的英里数，\( T \) 为他周二步行的英里数，\( W_3 \) 为他周三步行的英里数。

根据题目，我们有以下信息：
1. \( W = 4 \) 英里。
2. \( T = 6W \)。
3. \( W + T + W_3 = 41 \) 英里。

首先，将 \( W \) 代入第二个方程：
\[ T = 6 \times 4 = 24 \text{ 英里} \]

然后，将 \( W \) 和 \( T \) 代入第三个方程：
\[ 4 + 24 + W_3 = 41 \]

现在求解 \( W_3 \)：
\[ W_3 = 41 - 4 - 24 \]
\[ W_3 = 13 \text{ 英里} \]

答案：13","13","True"
"汤姆每周洗 4 次车。如果每次洗车 15 美元，他一年要支付多少钱？","720","要解决这个问题，请按照以下步骤操作：

1. **确定每周洗车次数：** 汤姆每周洗 4 次车。

2. **计算一年内 Cars 洗车次数：**
   - 一年有 52 周（假设非闰年）。
   - 总洗车次数 = 4 次/周 * 52 周 = 208 次。

3. **计算总费用：**
   - 每次洗车费用为 15 美元。
   - 总费用 = 208 次 * 15 美元/次 = 3120 美元。

答案：3120","3120","False"
"布莱恩的朋友波比的电子游戏数量比布莱恩的 3 倍少 5 个。如果布莱恩有 20 个电子游戏，但就在进行比较前失去了 5 个，则波比有多少个？","40","首先，确定布莱恩在失去 5 个电子游戏后拥有的电子游戏数量：

布莱恩最初有 20 个电子游戏，失去了 5 个，因此他现在有 20 - 5 = 15 个电子游戏。

接下来，计算波比拥有的电子游戏数量。波比拥有的电子游戏数量比布莱恩的 3 倍少 5 个：

波比拥有的电子游戏数量 = (3 * 15) - 5
波比拥有的电子游戏数量 = 45 - 5
波比拥有的电子游戏数量 = 40

答案：40","40","True"
"世界上剩下 27 只独角兽，其中三分之一在苏格兰高地。苏格兰高地的独角兽的三分之二是雌性。苏格兰雌性独角兽有多少只？","6","**推理步骤：**
1. **总独角兽数量**：世界上剩下 27 只独角兽。
2. **苏格兰高地独角兽数量**：这 27 只独角兽中有三分之一在苏格兰高地。
   - 计算：\( \frac{1}{3} \times 27 = 9 \) 只独角兽在苏格兰高地。
3. **苏格兰高地雌性独角兽数量**：苏格兰高地独角兽的三分之 two 是雌性。
   - 计算：\( \frac{2}{3} \times 9 = 6 \) 只雌性独角兽。

**答案：**
6","6","True"
"罗瑞订购了 2 份潜水艇汉堡（每份 7.50 美元）、2 包薯条（每包 1.50 美元）和 2 份曲奇饼（每份 1.00 美元）的外卖。结账时需多付 20% 的配送费，而且她想加上 5.00 美元的小费。她的这份外卖多少钱？","29","**推理步骤：**
1. **计算汉堡的总成本：**
   - 2 份潜水艇汉堡，每份 7.50 美元。
   - 2 × 7.50 美元 = 15.00 美元。

2. **计算薯条的总成本：**
   - 2 包薯条，每包 1.50 美元。
   - 2 × 1.50 美元 = 3.00 美元。

3. **计算曲奇饼的总成本：**
   - 2 份曲奇饼，每份 1.00 美元。
   - 2 × 1.00 美元 = 2.00 美元。

4. **计算总餐费（不含税和小费）：**
   - 15.00 美元（汉堡） + 3.00 美元（薯条） + 2.00 美元（曲奇饼） = 20.00 美元。

5. **计算配送费（20%）：**
   - 20% 20.00 美元 = 0.20 × 20.00 美元 = 4.00 美元。

6. **计算总金额（含配送费）：**
   - 20.00 美元 + 4.00 美元 = 24.00 美元。

7. **计算小费：**
   - 5.00 美元。

8. **计算最终总金额：**
   - 24.00 美元（含配送费） + 5.00 美元（小费） = 29.00 美元。

**答案：** 29.00","29.00","False"
"马克昨天参加了一场由 75 道题构成的测验。他以每小时完成 5 道题的速度完成了这场测验。今天，他以同样的速度参加了另一场 100 道题的测验。如果马克有 8 小时的时间完成第一场测验，并且有 6 小时的时间完成第二场测验，则他有多少道题没有作答？","105","**推理步骤：**
1. **计算第一场测验的时间需求：**
   - 马克以每小时 5 道题的速度完成 75 道题。
   - 所需时间 = 75 道题 ÷ 5 道题/小时 = 15 小时。
   - 马克有 8 小时的时间完成第一场测验。
   - 由于 15 小时 > 8 小时，第一场测验无法在规定时间内完成。

2. **确定第一场测验中未作答的题目数量：**
   - 由于第一场测验无法完成，假设马克在规定时间内完成了 8 道题。
   - 未作答题目 = 75 - 8 = 67 道题。

3. **计算第二场测验的时间需求：**
   - 马克以每小时 5 道题的速度完成 100 道题。
   - 所需时间 = 100 道题 ÷ 5 道题/小时 = 20 小时。
   - 马克有 6 小时的时间完成第二场测验。
   - 由于 20 小时 > 6 小时，第二场测验无法在规定时间内完成。

4. **确定第二场测验中未作答的题目数量：**
   - 由于第二场测验无法完成，假设马克在规定时间内完成了 6 道题。
   - 未作答题目 = 100 - 6 = 94 道题。

**答案：** 67","67","False"
"在一台糖果机中，粉色口香糖球的数量比蓝色口香糖球数量的四倍多 22 颗。如果有 12 颗蓝色口香糖球，粉色口香糖球有多少颗？","70","设蓝色口香糖球的数量为 \( B \)，粉色口香糖球的数量为 \( P \)。

题目给出：
\[ P = 4B + 22 \]

已知 \( B = 12 \)：
\[ P = 4 \times 12 + 22 \]
\[ P = 48 + 22 \]
\[ P = 70 \]

答案：70","70","True"
"在 20 辆可供出租的汽车中，有 12 辆是自动挡汽车，4 辆是手动挡汽车，其余的是半自动挡汽车。半自动挡汽车的百分比是多少？","20","要解决这个问题，请按照以下步骤操作：

1. **确定可供出租的汽车总数：**
   总数 = 20 辆汽车

2. **确定自动挡汽车的数量：**
   自动挡汽车 = 12 辆

3. **确定手动挡汽车的数量：**
   手动挡汽车 = 4 辆

4. **计算半自动挡汽车的数量：**
   半自动挡汽车 = 总数 - (自动挡汽车 + 手动挡汽车)
   半自动挡汽车 = 20 - (12 + 4)
   半自动挡汽车 = 20 - 16
   半自动挡汽车 = 4 辆

5. **计算半自动挡汽车的百分比：**
   百分比 = (半自动挡汽车 / 总数) × 100
   百分比 = (4 / 20) × 100
   百分比 = 0.2 × 100
   百分比 = 20%

答案：20%","20","True"
"蜂巢中有 700 只蜜蜂。工蜂的数量是幼蜂的两倍，幼蜂的数量是蜂后的两倍。工蜂有多少只？","400","设蜂后数量为 \( B \)。

根据题目，幼蜂的数量是蜂后的两倍：
\[ \text{幼蜂} = 2B \]

工蜂的数量是幼蜂的两倍：
\[ \text{工蜂} = 2 \times 2B = 4B \]

蜂巢中有 700 只蜜蜂，因此我们可以写出以下方程：
\[ B + \text{幼蜂} + \text{工蜂} = 700 \]

将幼蜂的数量代入：
\[ B + 2B + 4B = 700 \]

合并同类项：
\[ 7B = 700 \]

求解 \( B \)：
\[ B = \frac{700}{7} \]
\[ B = 100 \]

现在计算工蜂的数量：
\[ \text{工蜂} = 4B = 4 \times 100 = 400 \]

答案：400","400","True"
"乔丹每天玩电子游戏 2 小时。他还有一份时薪 10 美元的兼职工作。如果乔丹把玩游戏的时间用来工作，他一周能赚多少钱？","140","**推理步骤：**
1. **确定乔丹玩游戏的总时间：** 乔丹每天玩电子游戏 2 小时，一周有 7 天。
   - 总玩游戏时间 = 2 小时/天 × 7 天 = 14 小时

2. **计算乔丹一周的兼职工作时间：**
   - 假设乔丹每周工作 5 天（标准工作时间）。
   - 每周工作时间 = 5 天 × 10 小时/天 = 50 小时
   - 由于乔丹把玩游戏的时间用来工作，14 小时 = 5 天 × 2.8 小时/天（因为 14 ÷ 10 = 1.4 周，所以 1.4 × 10 小时 = 14 小时）。

3. **计算乔丹的收入：**
   - 每周收入 = 10 美元/小时 × 50 小时 = 500 美元

**答案：** 500","500","False"
"约翰花 2 美元买牛奶，花 3 美元买鸡蛋，花 3 美元买灯泡，花 3 美元买杯子，花 4 美元买蟑螂诱捕器。如果所有非食品类商品需缴纳 10% 的税收，全部商品多少钱?","16","要解决这个问题，我们需要计算所有商品的总成本，然后计算非食品类商品的税收。

1. **计算食品类商品的总成本：**
   - 牛奶：2 美元
   - 鸡蛋：3 美元
   - 灯泡：3 美元
   - 杯子：3 美元

   食品类商品总成本 = 2 美元 + 3 美元 + 3 美元 + 3 美元 = 11 美元

2. **计算非食品类商品的总成本：**
   - 蟑螂诱捕器：4 美元

   非食品类商品总成本 = 4 美元

3. **计算非食品类商品的税收：**
   - 税收 = 4 美元的 10% = 0.10 × 4 美元 = 0.40 美元

4. **计算包括税收在内的非食品类商品总成本：**
   - 非食品类商品总成本 + 税收 = 4 美元 + 0.40 美元 = 4.40 美元

5. **计算所有商品的总成本：**
   - 食品类商品总成本 + 非食品类商品总成本 + 税收 = 11 美元 + 4.40 美元 + 0.40 美元 = 15.80 美元

答案：15.80","15.80","False"
"金姆创立了自己的家政服务公司，正在计算自己能从客户身上获得多少利润。他已经有 3 位客户，但正在谈 5 位潜在客户，并且有足够的信心将他们纳入计算中。清洁每位客户的房子将需要 2 瓶漂白剂和一包抹布。每瓶漂白剂 2 美元，每包抹布 5 美元。这些是他唯一的支出。根据计算，他每周的总收入将达到 92 美元。利润是收入总额与支出总额之间的差额，所以卢卡斯每周将获得多少美元的利润？","20","首先，计算金姆每位客户的成本：

- 每位客户需要 2 瓶漂白剂，每瓶 2 美元，所以漂白剂成本为 2 瓶 × 2 美元/瓶 = 4 美元。
- 每位客户还需要一包抹布，每包 5 美元，所以抹布成本为 5 美元。

每位客户的总成本为 4 美元（漂白剂）+ 5 美元（抹布）= 9 美元。

接下来，计算所有 8 位客户（3 位现有客户 + 5 位潜在客户）的总成本：

- 总成本 = 8 位客户 × 每位客户 9 美元 = 72 美元。

现在，确定收入和支出：

- 总收入 = 92 美元。
- 总支出 = 72 美元。

最后，计算利润：

- 利润 = 总收入 - 总支出 = 92 美元 - 72 美元 = 20 美元。

答案：20","20","True"
"约翰有 10 公顷的菠萝地。每公顷有 100 棵菠萝。约翰每 3 个月收割菠萝一次。约翰一年内能收割多少菠萝？","4000","**推理步骤：**
1. **计算总菠萝数量：**
   - 约翰的菠萝地面积：10 公顷
   - 每公顷菠萝数量：100 棵
   - 总菠萝数量 = 10 公顷 × 100 棵/公顷 = 1000 棵

2. **确定收割频率：**
   - 收割频率：每 3 个月一次
   - 一年内收割次数 = 12 个月 ÷ 3 个月 = 4 次

**答案：**
400","400","False"
"约翰尼正在从他房间里的地板上捡起玩具。他往地板上倒了一套 500 块的盒装乐高，还倒了一套数量比 500 块这一套多 3 倍的乐高和一套只有这个数量的 1/4 的乐高。如果约翰尼要捡起所有乐高，他要捡起多少块？","2125","让我们一步一步地分解这个问题：

1. **已知信息：**
   - 约翰尼从地板上倒了一套 500 块的盒装乐高。
   - 他倒了一套数量比 500 块这一套多 3 倍的乐高。
   - 他还倒了一套数量是这个数量的 1/4 的乐高。

2. **计算每个盒装的乐高数量：**
   - 第一个盒装：500 块。
   - 第二个盒装：数量比第一个多 3 倍，即 \( 500 \times 3 = 1500 \) 块。
   - 第三个盒装：数量是第二个盒装的 1/4，即 \( \frac{1500}{4} = 375 \) 块。

3. **计算约翰尼要捡起的所有乐高总数：**
   - 总数 = \( 500 + 1500 + 375 \)

4. **进行加法运算：**
   - \( 500 + 1500 = 2000 \)
   - \( 2000 + 375 = 2375 \)

**答案：** 2375","2375","False"
