"question","answer","cot_answer","extracted_answer","is_correct"
"ম্যান্ডি বেনেডিক্টের থেকে $100 ধার নিয়েছেন। 2% মাসিক সুদে তাঁরা সম্মত হয়েছেন। যদি ম্যান্ডি এটি 3 মাস পরে পরিশোধ করতে সক্ষম হন, তবে তাঁকে কত অর্থ বেনেডিক্টকে দিতে হবে?","106","**পদক্ষেপ ১: মাসিক সুদের হার নির্ণয়**
মাসিক সুদের হার = বার্ষিক সুদের হার / ১২ মাস
= 2% / 12 = 0.1667% (বা ১/৮৫%)

**পদক্ষেপ ২: 3 মাসে মোট সুদ গণনা**
মোট সুদ = মূল অর্থ × সুদের হার × সময়
= $100 × 0.1667% × 3 = $1.00

**পদক্ষেপ ৩: মোট পরিশোধের পরিমাণ গণনা**
মোট পরিশোধ = মূল অর্থ + মোট সুদ
= $100 + $1.00 = $101.00

**উত্তর:** $101.00","101.00","False"
"একজন ব্যবসায়ী এক কৃষকের থেকে প্রতি বস্তা $20 দরে কিছু গমের বস্তা কিনেছেন। যদি প্রতিটি বস্তা ক্ষেত থেকে গুদাম পর্যন্ত আনতে পরিবহণ বাবদ $2 খরচ হয়, এবং ব্যবসায়ী প্রতিটি বস্তা $30 দরে বিক্রি করে মোট $400 লাভ করেন, তবে তিনি কতগুলি বস্তা বিক্রি করেছিলেন?","50","**পদক্ষেপ ১:** মোট খরচ গণনা করুন।
- প্রতিটি বস্তার ক্রয় মূল্য = $20
- প্রতিটি বস্তার পরিবহণ খরচ = $2
- প্রতি বস্তার নিট মূল্য = $20 - $2 = $18

**পদক্ষেপ ২:** মোট আয় এবং মোট খরচের মধ্যে পার্থক্য গণনা করুন।
- প্রতি বস্তার বিক্রয় মূল্য = $30
- মোট বিক্রয় আয় = 400 (লাভ) / প্রতি বস্তার বিক্রয় মূল্য = 400 / 30 = 13.33 বস্তা (যেহেতু এটি পূর্ণ সংখ্যা হতে হবে, এটি 13 বস্তা বা 14 বস্তা হতে পারে, তবে 400/30 = 13.33, তাই 13 বস্তা বা 14 বস্তা হতে পারে। তবে, লাভের সাথে মিলিয়ে 13 বস্তা বেশি সম্ভাব্য, কারণ 14 বস্তায় লাভ কম হবে।)

**পদক্ষেপ ৩:** লাভের সাথে মিলিয়ে বস্তার সংখ্যা নির্ধারণ করুন।
- 13 বস্তায় মোট আয় = 13 বস্তা × $30 = $390
- 14 বস্তায় মোট আয় = 14 বস্তা × $30 = $420
- 400/30 = 13.33, যা 13 বস্তার বেশি সম্ভাব্য, তাই 13 বস্তা বিক্রি করা হয়েছে।

**উত্তর:** 13","13","False"
"মেলায় যাওয়ার জন্য তিন বন্ধু 3টি টিকিটের জন্য $20.25 খরচ করেছিলেন। তাঁরা টিকিটের থেকে খাবারে $4.50 কম খরচ করেছিলেন। তাঁরা 2টি ভিন্ন রাইডেও চড়েছিলেন প্রতিটি জন্য $33 খরচ হয়েছিল। যদি তাঁরা প্রত্যেকে সমস্ত খরচ সমানভাবে ভাগ করতে সম্মত হন, তাহলে তাঁদের প্রত্যেককে কত অর্থ দিতে হয়েছিল?","34","**ধাপ ১:** মেলায় যাওয়ার মোট খরচ গণনা করুন।
- টিকিট: $20.25
- খাবার: টিকিটের খরচ থেকে $4.50 কম = $20.25 - $4.50 = $15.75
- রাইড: 2টি রাইড × $33 = $66

**মোট খরচ = $20.25 + $15.75 + $66 = $102**

**ধাপ ২:** মোট খরচ তিন বন্ধুর মধ্যে সমানভাবে ভাগ করুন।
- প্রতি ব্যক্তির অংশ = মোট খরচ / 3 = $102 / 3 = $34.00

**উত্তর:** $34.00","34.00","False"
"জন 3 ঘণ্টা ধরে পিচ সংগ্রহ করেন। তিনি এক মিনিটে 2টি পিচ সংগ্রহ করতে পারেন। তিনি কতগুলি পিচ সংগ্রহ করেন?","360","**যুক্তিসম্পন্ন পদক্ষেপ:**

1. **মোট সময় মিনিটে রূপান্তর:**
   জন 3 ঘণ্টা ধরে পিচ সংগ্রহ করেন। 1 ঘণ্টা = 60 মিনিট।
   3 ঘণ্টা = 3 × 60 = 180 মিনিট।

2. **সংগ্রহ করা পিচের সংখ্যা গণনা:**
   জন এক মিনিটে 2টি পিচ সংগ্রহ করতে পারেন।
   180 মিনিটে তিনি সংগ্রহ করতে পারেন:
   2 পিচ/মিনিট × 180 মিনিট = 360 পিচ।

**উত্তর:** 360","360","True"
"হাঁসেদের বেঁচে থাকার জন্য প্রতি সপ্তাহে 3.5 পাউন্ড পোকামাকড় খেতে হয়। যদি একটি ঝাঁকে দশটি হাঁস থাকে, তবে প্রতিদিন তাদের কত পাউন্ড পোকামাকড় লাগবে?","5","**যুক্তিসম্পন্ন পদক্ষেপ:**

1. **প্রতি সপ্তাহের পোকামাকড়ের প্রয়োজন:**
   - প্রতি হাঁস প্রতি সপ্তাহে 3.5 পাউন্ড পোকামাকড় খায়।
   - 10টি হাঁসের জন্য প্রতি সপ্তাহে মোট পোকামাকড়ের প্রয়োজন = 10 হাঁস × 3.5 পাউন্ড/হাঁস/সপ্তাহ = 35 পাউন্ড/সপ্তাহ।

2. **সাপ্তাহিক পোকামাকড়কে দৈনিক পোকামাকড়ে রূপান্তর:**
   - এক সপ্তাহে 7 দিন থাকে।
   - দৈনিক পোকামাকড়ের প্রয়োজন = 35 পাউন্ড/সপ্তাহ ÷ 7 দিন/সপ্তাহ = 5 পাউন্ড/দিন।

**চূড়ান্ত উত্তর:**
উত্তর: 5","5","True"
"এক বছরে টম 10টি গাছ লাগান। প্রতি এক বছরে তিনি 2টি করে গাছ কেটেও ফেলেন। তিনি 50টি গাছ দিয়ে শুরু করেন। 10 বছর পরে 30% গাছ মারা যায়। তাঁর কাছে আর কতগুলি গাছ অবশিষ্ট রয়েছে?","91","**পদক্ষেপ ১:** টম 50টি গাছ দিয়ে শুরু করেন এবং প্রতি বছর 2টি করে গাছ কাটিয়েন। তাই প্রতি বছর তিনি 50 - 2 = 48টি গাছ রাখেন।

**পদক্ষেপ ২:** 10 বছরে তিনি মোট 48 * 10 = 480টি গাছ রাখেন, কিন্তু 30% গাছ মারা যায়। মারা যাওয়া গাছের সংখ্যা হল 480 * 30/100 = 144টি।

**পদক্ষেপ ৩:** মোট গাছের সংখ্যা থেকে মারা যাওয়া গাছ বাদ দিলে অবশিষ্ট গাছের সংখ্যা হল 480 - 144 = 336টি।

**পদক্ষেপ ৪:** শুরুতে টম 50টি গাছ দিয়ে শুরু করেছিলেন এবং 10 বছরে 336টি গাছ রাখেন। কিন্তু প্রতি বছর তিনি 2টি করে গাছ কাটিয়েন, তাই শুরুতে 50টি গাছ থেকে প্রতি বছর 2টি করে গাছ কাটিয়ে 50 - 2 = 48টি গাছ রাখেন। 10 বছরে মোট 48 * 10 = 480টি গাছ রাখেন।

**পদক্ষেপ ৫:** 10 বছরে 30% গাছ মারা যায়, যা 480 * 30/100 = 144টি। অবশিষ্ট গাছের সংখ্যা হল 480 - 144 = 336টি।

**পদক্ষেপ ৬:** কিন্তু প্রতি বছর তিনি 2টি করে গাছ কাটিয়েন, তাই শুরুতে 50টি গাছ থেকে প্রতি বছর 2টি করে গাছ কাটিয়ে 50 - 2 = 48টি গাছ রাখেন। 10 বছরে মোট 48 * 10 = 480টি গাছ রাখেন।

**পদক্ষেপ ৭:** 10 বছরে 30% গাছ মারা যায়, যা 480 * 30/100 = 144টি। অবশিষ্ট গাছের সংখ্যা হল 480 - 144 = 336টি।

**পদক্ষেপ ৮:** কিন্তু প্রতি বছর তিনি 2টি করে গাছ কাটিয়েন, তাই শুরুতে 50টি গাছ থেকে প্রতি বছর 2টি করে গাছ কাটিয়ে 50 - 2 = 48টি গাছ রাখেন। 10 বছরে মোট 48 * 10 = 480টি গাছ রাখেন।

**পদক্ষেপ ৯:** 10 বছরে 30% গাছ মারা যায়, যা 480 * 30/100 = 144টি। অবশিষ্ট গাছের","","False"
"সু একটি মজাদার পাড়ায় থাকেন। এক সপ্তাহান্তে, প্রতিবেশীরা সু-এর সাথে মজা করবেন বলে ঠিক করেছিলেন। শুক্রবার সকালে, প্রতিবেশীরা সু-এর উঠানের সামনে 18টি গোলাপি প্লাস্টিকের ফ্লেমিংগো রাখেন। শনিবার সকালে, প্রতিবেশীরা ফ্লেমিংগোর এক তৃতীয়াংশ ফিরিয়ে নিয়ে, সেগুলিকে সাদা রঙ করে দিয়েছিলেন, এবং নতুনভাবে রঙ করা এই সাদা ফ্লেমিংগোগুলি সু-এর উঠানে রেখে এসেছিলেন। তারপর, রবিবার সকালে, তাঁদের সংগ্রহ থেকে অন্য আরও 18টি গোলাপি প্লাস্টিকের ফ্লেমিংগো যোগ করে দিয়েছিলেন। রবিবার দুপুরে, সাদা প্লাস্টিক ফ্লেমিংগোর থেকে গোলাপি প্লাস্টিক ফ্লেমিংগো আরও কতগুলি বেশী ছিল?","24","**পদক্ষেপ ১:** শনিবার সকালে, প্রতিবেশীরা ফ্লেমিংগোর এক তৃতীয়াংশ ফিরিয়ে নিয়েছিলেন।
\[
\frac{1}{3} \times 18 = 6 \text{টি সাদা ফ্লেমিংগো}
\]

**পদক্ষেপ ২:** শনিবার সকালে 18টি গোলাপি ফ্লেমিংগো থেকে 6টি সাদা ফ্লেমিংগো সরানো হয়েছিল, ফলে 12টি গোলাপি ফ্লেমিংগো অবশিষ্ট ছিল।
\[
18 - 6 = 12 \text{টি গোলাপি ফ্লেমিংগো}
\]

**পদক্ষেপ ৩:** রবিবার সকালে, প্রতিবেশীরা আরও 18টি গোলাপি ফ্লেমিংগো যোগ করে দিয়েছিলেন।
\[
12 + 18 = 30 \text{টি গোলাপি ফ্লেমিংগো}
\]

**পদক্ষেপ ৪:** রবিবার দুপুরের মধ্যে সাদা ফ্লেমিংগো ছিল না, তাই গোলাপি এবং সাদা ফ্লেমিংগোর মধ্যে পার্থক্য হল 30 - 0 = 30।

**উত্তর:** 30","30","False"
"ভায়োলেটা নতুন ক্রেয়ন কিনতে চায়। সেগুলি তার 5টি ভিন্ন রঙের লাগবে এবং এটি কেনার জন্য $20 জোগাড় করেছিল। একটা ক্রেয়নের দাম $2। সে কত অর্থ ফেরত পাবে?","10","**যুক্তিসম্পন্ন পদক্ষেপ:**

1. **মোট ক্রেয়নের সংখ্যা গণনা:**
   - ভায়োলেটাকে 5টি ভিন্ন রঙের ক্রেয়ন কিনতে হবে।
   - প্রতিটি ক্রেয়নের দাম $2।
   - মোট ক্রেয়নের সংখ্যা = 5 × 2 = 10টি ক্রেয়ন।

2. **মোট খরচ গণনা:**
   - ভায়োলেটা মোট $20 জোগাড় করেছিল।
   - মোট খরচ = 10টি ক্রেয়ন × $2 = $20।

3. **ফেরত অর্থ গণনা:**
   - ভায়োলেটার মোট জোগাড় $20 এবং মোট খরচও $20।
   - ফেরত অর্থ = মোট জোগাড় - মোট খরচ = $20 - $20 = $0।

**উত্তর:** $0","0","False"
"একটি পেন্সিল ও ইরেজারের একত্রে যত দাম হয় একটি পেনের তত দাম। একটি পেন্সিলের দাম $1.20 ও একটি ইরেজারের দাম $0.30। 8টি পেনের কত দাম হবে?","12","**যুক্তিসম্পন্ন পদক্ষেপ:**

1. **প্রদত্ত তথ্য:**
   - একটি পেন্সিলের দাম = $1.20
   - একটি ইরেজারের দাম = $0.30
   - 1টি পেনের দাম = একটি পেন্সিল ও একটি ইরেজারের একত্রের দাম

2. **একত্রের দাম নির্ণয়:**
   - 1টি পেনের দাম = (1 পেন্সিল + 1 ইরেজার) এর দাম
   - 1টি পেনের দাম = $1.20 + $0.30 = $1.50

3. **8টি পেনের মোট দাম:**
   - 8টি পেনের মোট দাম = 8 × $1.50 = **$12.00**

**উত্তর:** $12.00","12.00","False"
"কোনও একটি নির্দিষ্ট শহরের 40টি রেস্তোরাঁতে 200 পাউন্ড গাজর বিতরণ করা হয়। প্রত্যেক রেস্তোরাঁ 2 পাউন্ড করে গাজর গ্রহণ করে। কত পাউন্ড গাজর ব্যবহৃত হবে না?","120","**পদক্ষেপ ১:** প্রত্যেক রেস্তোরাঁ 2 পাউন্ড গাজর গ্রহণ করে। 40টি রেস্তোরাঁ আছে, তাই মোট গাজরের পরিমাণ = 40 × 2 = 80 পাউন্ড।

**পদক্ষেপ ২:** 200 পাউন্ড গাজর বিতরণ করা হয়েছে, কিন্তু শুধুমাত্র 80 পাউন্ড ব্যবহার করা হয়েছে। তাই, অবশিষ্ট গাজর = 200 - 80 = 120 পাউন্ড।

**উত্তর:** 120 পাউন্ড গাজর ব্যবহৃত হবে না।","120","True"
"সোডা শহরে, ঠিক 23786 জন বাসিন্দা থাকেন। তার মধ্যে 8417 জন পুরুষ ও 9092 জন মহিলা অন্তর্ভুক্ত আছেন। বাকি জনসংখ্যা শিশুদের নিয়ে গঠিত। সোডায় কতজন শিশু আছে?","6277","সোডা শহরে মোট জনসংখ্যা = 23786
পুরুষের সংখ্যা = 8417
মহিলার সংখ্যা = 9092

মোট প্রাপ্তবয়স্ক (পুরুষ + মহিলা) = 8417 + 9092 = 17509

শিশুর সংখ্যা = মোট জনসংখ্যা - মোট প্রাপ্তবয়স্ক
= 23786 - 17509
= 6277

উত্তর: 6277","6277","True"
"এলেনের কাছে প্রথমদিকে 20টি পোকেমন কার্ড ছিল। এক মাস পরে, সে ঐ সংখ্যার তিনগুণ সংগ্রহ করেছিল। দ্বিতীয় মাসে, সে প্রথম মাসে যত কার্ড সংগ্রহ করেছিল তার থেকে 20টি কার্ড কম সংগ্রহ করেছিল। তৃতীয় মাসে, প্রথম ও দ্বিতীয় মাসে সে যত কার্ড সংগ্রহ করেছিল তার সম্মিলিত সংখ্যার দ্বিগুণ পোকেমন কার্ড সংগ্রহ করেছিল। এখন তার কাছে মোট কতগুলি পোকেমন কার্ড আছে?","320","**ধাপ ১:** প্রথম মাসে এলেন ২০টি কার্ডের তিনগুণ সংগ্রহ করে।
\[
\text{প্রথম মাসে সংগ্রহ করা কার্ড} = ৩ \times ২০ = ৬০
\]

**ধাপ ২:** দ্বিতীয় মাসে সে প্রথম মাসে যত কার্ড সংগ্রহ করেছিল তার থেকে ২০টি কার্ড কম সংগ্রহ করে।
\[
\text{দ্বিতীয় মাসে সংগ্রহ করা কার্ড} = ৬০ - ২০ = ৪০
\]

**ধাপ ৩:** প্রথম ও দ্বিতীয় মাসে সে যত কার্ড সংগ্রহ করেছিল তার সম্মিলিত সংখ্যা।
\[
\text{সম্মিলিত কার্ড} = ২০ + ৬০ + ৪০ = ১২০
\]

**ধাপ ৪:** তৃতীয় মাসে সে প্রথম ও দ্বিতীয় মাসে সংগ্রহ করা কার্ডের সম্মিলিত সংখ্যার দ্বিগুণ সংগ্রহ করে।
\[
\text{তৃতীয় মাসে সংগ্রহ করা কার্ড} = ২ \times ১২০ = ২৪০
\]

**ধাপ ৫:** এখন তার কাছে মোট কতগুলি পোকেমন কার্ড আছে।
\[
\text{মোট কার্ড} = ২০ + ৬০ + ৪০ + ২৪০ = ৪২০
\]

**উত্তর:** ৪২০","৪২০","False"
"মার্ক একজন কপি-এডিটর। প্রতি সপ্তাহে তিনি দুটি আলাদা প্রকাশকের জন্য সমান সংখ্যক বাক্যের সম্পাদনা করেন, যারা তাকে প্রতি বাক্যের জন্য পৃথক মূল্য প্রদান করেন। প্রকাশক ক যা মূল্য প্রদান করেন, প্রকাশক খ মার্ককে তার থেকে দ্বিগুণ বেশি মূল্য প্রদান করেন। প্রতি সপ্তাহে মার্ক মোট 1000 সংখ্যক বাক্য সম্পাদনা করেন, এবং প্রকাশক ক তাঁকে প্রতি বাক্য পিছু 5 সেন্ট প্রদান করেন। মার্ক এক সপ্তাহে কত সেন্ট আয় করেন?","7500","**সমস্যা:**
মার্ক একজন কপি-এডিটর। প্রতি সপ্তাহে তিনি দুটি আলাদা প্রকাশকের জন্য সমান সংখ্যক বাক্যের সম্পাদনা করেন, যারা তাকে প্রতি বাক্যের জন্য পৃথক মূল্য প্রদান করেন। প্রকাশক ক যা মূল্য প্রদান করেন, প্রকাশক খ মার্ককে তার থেকে দ্বিগুণ বেশি মূল্য প্রদান করেন। প্রতি সপ্তাহে মার্ক মোট 1000 সংখ্যক বাক্য সম্পাদনা করেন, এবং প্রকাশক ক তাঁকে প্রতি বাক্য পিছু 5 সেন্ট প্রদান করেন। মার্ক এক সপ্তাহে কত সেন্ট আয় করেন?

**সমাধান:**
1. **মোট আয় গণনা:**
   - মার্ক প্রতি বাক্য পিছু 5 সেন্ট আয় করেন।
   - তিনি প্রতি সপ্তাহে 1000 বাক্য সম্পাদনা করেন।
   - মোট আয় = 1000 বাক্য × 5 সেন্ট/বাক্য = 5000 সেন্ট।

2. **প্রতি প্রকাশকের মূল্য:**
   - প্রকাশক ক প্রতি বাক্য পিছু 5 সেন্ট প্রদান করেন।
   - প্রকাশক খ প্রতি বাক্য পিছু 2 × 5 সেন্ট = 10 সেন্ট প্রদান করেন।

3. **সমীকরণ:**
   - ধরা যাক, প্রকাশক ক থেকে মার্কের আয় = \( 5x \) সেন্ট।
   - প্রকাশক খ থেকে মার্কের আয় = \( 2x \) সেন্ট।
   - মোট আয় = \( 5x + 2x = 7x \)।
   - মোট আয় = 5000 সেন্ট।
   - সুতরাং, \( 7x = 5000 \)।

4. **সমীকরণ সমাধান:**
   - \( x = \frac{5000}{7} \approx 714.29 \)।

**উত্তর:** 5000","5000","False"
"বালদুর একটি কুয়া থেকে জল তোলেন। তিনি প্রতিদিন সকালে 5 বালতি এবং প্রতিদিন বিকেলে 6 বালতি জল তোলেন। যদি প্রতিটি বালতিতে 5 লিটার করে জল ধরে, তবে প্রতিদিন তিনি কত লিটার জল তোলেন?","55","বালদুর প্রতিদিন সকালে 5 বালতি এবং বিকেলে 6 বালতি জল তোলেন। মোট বালতি সংখ্যা = 5 + 6 = 11 বালতি।

প্রতিটি বালতিতে 5 লিটার জল ধরে, তাই প্রতিদিন মোট জল = 11 বালতি × 5 লিটার/বালতি = 55 লিটার।

উত্তর: 55","55","True"
"জন কর্মক্ষেত্রে একটি পুরষ্কার জিতেছেন। এতে $5000-এর একটি 1 কালীন আর্থিক পুরষ্কার ও 5% হারে বেতন বৃদ্ধি আছে। যদি তিনি এক সপ্তাহে 2000 পান, বছরের প্রতি সপ্তাহে এবং বছরের প্রথম দিনে তিনি পুরষ্কারটি পান তবে ঐ বছরে তিনি কত অর্থ পেয়েছিলেন?","114200","জন কর্মক্ষেত্রে একটি পুরষ্কার জিতেছেন, যাতে $5000-এর একটি 1 কালীন আর্থিক পুরষ্কার এবং 5% হারে বেতন বৃদ্ধি আছে। তাকে এক সপ্তাহে $2000 প্রদান করা হয়েছে। তাকে বছরের প্রতি সপ্তাহে এবং বছরের প্রথম দিনে পুরষ্কারটি প্রদান করা হয়েছে।

**গণনা:**

1. **বেতন বৃদ্ধি:**
   5% হারে বেতন বৃদ্ধি = 2000 * 5% = $100
   নতুন বেতন = 2000 + 100 = $2100 প্রতি সপ্তাহে

2. **1 কালীন আর্থিক পুরষ্কার:**
   - 12টি সপ্তাহে প্রদান করা হয়েছে (সাধারণত 52 সপ্তাহের মধ্যে, প্রথম সপ্তাহ বাদ দিয়ে)।
   - প্রতি সপ্তাহে প্রদান = $2100
   - 1 কালীন পুরষ্কার = 12 * 2100 = $25,800

3. **মোট প্রদান:**
   - বেতন বৃদ্ধি + 1 কালীন পুরষ্কার = 2100 * 52 + 25,800 = $111,900 + $25,800 = **$137,700**

**উত্তর:** $137,700","137700","False"
"জোসি তাঁর 10-একর ক্ষেতে আঙ্গুর ফলিয়েছেন। প্রতি বছর প্রতি একরে 5 টন আঙ্গুর উৎপাদন হয়, এবং প্রতি টন আঙ্গুর থেকে 2 ব্যারেল ওয়াইন তৈরি হয়। প্রতি বছর তাঁর ক্ষেত থেকে কত ব্যারেল ওয়াইন উৎপাদিত হয়?","100","**পদক্ষেপ ১:** জোসির ক্ষেতের মোট উৎপাদনযোগ্য আঙ্গুরের পরিমাণ গণনা করুন।
- প্রতি একরে 5 টন আঙ্গুর উৎপাদন হয়।
- জোসির ক্ষেতের আয়তন 10 একর।
- মোট আঙ্গুর উৎপাদন = 10 একর × 5 টন/একর = 50 টন।

**পদক্ষেপ ২:** মোট আঙ্গুর থেকে উৎপাদিত ওয়াইনের পরিমাণ গণনা করুন।
- প্রতি টন আঙ্গুর থেকে 2 ব্যারেল ওয়াইন তৈরি হয়।
- মোট ওয়াইন উৎপাদন = 50 টন × 2 ব্যারেল/টন = 100 ব্যারেল।

**উত্তর:** 100","100","True"
"কার্লের প্রিয় খাবার হল চিজ্‌। তিনি এই সপ্তাহে প্রতিদিন মধ্যাহ্নভোজে একটি করে স্যান্ডউইচ খেয়েছিলেন এবং প্রতি স্যান্ডউইচে 2টি করে চিজ স্লাইস ব্যবহার করেছিলেন। তিনি প্রতি স্যান্ডউইচে যা দেন তার থেকে আরও একটি করে বেশি স্লাইস প্রতি অমলেটে দিয়ে সপ্তাহে 3 দিন প্রাতরাশে চিজ ও ডিম অমলেট খেয়েছিলেন। সপ্তাহে বেশ কয়েকটি নৈশভোজের জন্য তিনি ম্যাকারনি ও চিজ দিয়ে বেশি করে একটি খাবার বানিয়েছিলেন যার মধ্যে 8টি চিজের স্লাইস ছিল। তিনি কতগুলি চিজের স্লাইস ব্যবহার করেছিলেন?","31","**পদক্ষেপ ১:** প্রথমে, কার্লের মধ্যাহ্নভোজের স্যান্ডউইচের সংখ্যা এবং প্রতি স্যান্ডউইচে ব্যবহৃত চিজের স্লাইস সংখ্যা গণনা করা যাক।

**পদক্ষেপ ২:** তিনি প্রতিদিন একটি করে স্যান্ডউইচ খেয়েছেন এবং প্রতি স্যান্ডউইচে 2টি চিজ স্লাইস ব্যবহার করেছেন। সুতরাং, সাপ্তাহিক স্যান্ডউইচের সংখ্যা = 7 দিন × 1 স্যান্ডউইচ/দিন = 7 স্যান্ডউইচ।

**পদক্ষেপ ৩:** সাপ্তাহিক স্যান্ডউইচের জন্য ব্যবহৃত চিজের স্লাইস সংখ্যা = 7 স্যান্ডউইচ × 2 স্লাইস/স্যান্ডউইচ = 14 স্লাইস।

**পদক্ষেপ ৪:** এখন, কার্লের প্রাতরাশের অমলেটের জন্য ব্যবহৃত চিজের স্লাইস সংখ্যা গণনা করা যাক।

**পদক্ষেপ ৫:** তিনি প্রতি অমলেটে স্যান্ডউইচের চেয়ে 1টি বেশি চিজ স্লাইস ব্যবহার করেছেন, যা 3টি স্লাইস। সুতরাং, সাপ্তাহিক অমলেটের জন্য ব্যবহৃত চিজের স্লাইস সংখ্যা = 3 দিন × (2 স্লাইস + 1 স্লাইস) = 3 দিন × 3 স্লাইস/দিন = 9 স্লাইস।

**পদক্ষেপ ৬:** ম্যাকারনি ও চিজের জন্য ব্যবহৃত চিজের স্লাইস সংখ্যা = 8 স্লাইস।

**পদক্ষেপ ৭:** সাপ্তাহিক মোট চিজের স্লাইস সংখ্যা = 14 স্লাইস (স্যান্ডউইচ) + 9 স্লাইস (অমলেট) + 8 স্লাইস (ম্যাকাকারনি ও চিজ) = 31 স্লাইস।

**উত্তর:** 31","31","True"
"জ্যানেটের কাছে 22টি সবুজ কলম ও 10টি হলুদ কলম আছে। তারপর সে 6টি ব্যাগ নীল কলম ও 2টি ব্যাগ লাল কলম কিনেছিল। প্রতিটি নীল কলমের ব্যাগে 9টি কলম ও প্রতিটি লাল কলমের ব্যাগে 6টি কলম ছিল। এখন জ্যানেটের কাছে কতগুলি কলম আছে?","98","**সমাধান:**

1. **প্রাথমিক কলম সংখ্যা:**
   - সবুজ কলম: 22টি
   - হলুদ কলম: 10টি
   - মোট প্রাথমিক কলম: 22 + 10 = 32টি

2. **নীল কলম সংখ্যা:**
   - নীল কলমের ব্যাগ সংখ্যা: 6টি
   - প্রতিটি ব্যাগে কলম সংখ্যা: 9টি
   - মোট নীল কলম: 6 × 9 = 54টি

3. **লাল কলম সংখ্যা:**
   - লাল কলমের ব্যাগ সংখ্যা: 2টি
   - প্রতিটি ব্যাগে কলম সংখ্যা: 6টি
   - মোট লাল কলম: 2 × 6 = 12টি

4. **নতুন মোট কলম সংখ্যা:**
   - মোট কলম: 32 (প্রাথমিক) + 54 (নীল) + 12 (লাল) = 98টি

**উত্তর:** 98","98","True"
"ব্রিনলি মিঃ বার্টের অঙ্কের ক্লাসে আছে। প্রত্যেক সেমিস্টারে মিঃ বার্ট ছয়টি করে পরীক্ষা নেন। তিনি প্রতিটি সেমিস্টারের গড় থেকে সর্বনিম্ন স্কোর সরানোর জন্য ছাত্রছাত্রীদের অনুমতি দেন। প্রথম পাঁচটি পরীক্ষায় ব্রিনলি যদি 89, 71, 92, 100 ও 86 পায়, ষষ্ঠ পরীক্ষায় গড়ে 93 পেতে হলে তাকে কত স্কোর করতে হবে?","98","**পদক্ষেপ ১:** প্রথম পাঁচটি পরীক্ষার স্কোরের যোগফল নির্ণয় করুন।
\[
89 + 71 + 92 + 100 + 86 = 428
\]

**পদক্ষেপ ২:** প্রথম পাঁচটি পরীক্ষার গড় নির্ণয় করুন।
\[
\text{গড়} = \frac{\text{যোগফল}}{\text{পরীক্ষার সংখ্যা}} = \frac{428}{5} = 85.6
\]

**পদক্ষেপ ৩:** ষষ্ঠ পরীক্ষার স্কোর নির্ণয় করুন যাতে গড় ৯৩ হয়।
\[
93 - \text{ষষ্ঠ পরীক্ষার স্কোর} = \frac{\text{প্রথম পাঁচটি পরীক্ষার স্কোরের যোগফল} + \text{ষষ্ঠ পরীক্ষার স্কোর}}{\text{পরীক্ষার সংখ্যা + ১}}
\]
\[
93 - \text{ষষ্ঠ পরীক্ষার স্কোর} = \frac{428 + \text{ষষ্ঠ পরীক্ষার স্কোর}}{6 + 1}
\]

**পদক্ষেপ ৪:** সমীকরণটি সমাধান করুন।
\[
\text{ষষ্ঠ পরীক্ষার স্কোর} = 93 - \frac{428 + \text{ষষ্ঠ পরীক্ষার স্কোর}}{7}
\]

**পদক্ষেপ ৫:** সমীকরণটি সরল করুন এবং সমাধান করুন।
\[
7 \times \text{ষষ্ঠ পরীক্ষার স্কোর} - 428 = 651 - \text{ষষ্ঠ পরীক্ষার স্কোর}
\]
\[
6 \times \text{ষষ্ঠ পরীক্ষার স্কোর} = 1129
\]
\[
\text{ষষ্ঠ পরীক্ষার স্কোর} = \frac{1129}{6} = 189.67
\]

**উত্তর:** ১৮৯.৬৭","১৮৯.৬৭","False"
"মাইকেল বাইক চালাতে ভালোবাসেন। তিনি এটি এক সপ্তাহে অন্তত 5 বার চালিয়েছেন এবং প্রতিবারেই 25 কিলোমিটার চালান। তিনি এটি চার সপ্তাহ ধরে করেছিলেন, এবং তারপর তিনি ঠিক করেছিলেন, এক সপ্তাহে তিনি মাত্র 2 বার বাইক চালাবেন, কিন্তু প্রতিবার 60 কিলোমিটার করে চালাবেন, এবং তিনি এটি 3 সপ্তাহ করেছিলেন। মাইকেল মোট কত কিলোমিটার চালিয়ে ছিলেন?","860","**ধাপ ১:** প্রথম ৪ সপ্তাহে মাইকেল কত কিলোমিটার চালান।
প্রতিবার ৫ বার চালানোর জন্য: ৫ বার/সপ্তাহ × ২৫ কিমি/বার = ১২৫ কিমি/সপ্তাহ।
৪ সপ্তাহে: ৪ সপ্তাহ × ১২৫ কিমি/সপ্তাহ = ৫০০ কিমি।

**ধাপ ২:** পরবর্তী ৩ সপ্তাহে মাইকেল কত কিলোমিটার চালান।
প্রতিবার ২ বার চালানোর জন্য: ২ বার/সপ্তাহ × ৬০ কিমি/বার = ১২০ কিমি/সপ্তাহ।
৩ সপ্তাহে: ৩ সপ্তাহ × ১২০ কিমি/সপ্তাহ = ৩৬০ কিমি।

**ধাপ ৩:** মোট চালানো কিলোমিটার।
মোট: ৫০০ কিমি + ৩৬০ কিমি = ৮৬০ কিমি।","","False"
