sample_id,subject,subject_category,answer,cultural_sensitivity_label,is_annotated,pred_Mistral-7B,pred_Qwen2.5-7B,pred_OpenChat-3.5,correct_Mistral-7B,correct_Qwen2.5-7B,correct_OpenChat-3.5,panel_accuracy,difficulty
high_school_us_history/test/133,high_school_us_history,Humanities,A,-,False,B,A,B,0,1,0,0.3333333333333333,hard
high_school_us_history/test/134,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/135,high_school_us_history,Humanities,C,-,False,A,C,A,0,1,0,0.3333333333333333,hard
high_school_us_history/test/136,high_school_us_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_us_history/test/137,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/138,high_school_us_history,Humanities,C,-,False,C,A,C,1,0,1,0.6666666666666666,hard
high_school_us_history/test/139,high_school_us_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_us_history/test/14,high_school_us_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_us_history/test/140,high_school_us_history,Humanities,B,-,False,A,C,B,0,0,1,0.3333333333333333,hard
high_school_us_history/test/141,high_school_us_history,Humanities,A,-,False,A,A,D,1,1,0,0.6666666666666666,hard
high_school_us_history/test/142,high_school_us_history,Humanities,D,CS,True,C,D,D,0,1,1,0.6666666666666666,hard
high_school_us_history/test/143,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/144,high_school_us_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/145,high_school_us_history,Humanities,A,CS,True,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/146,high_school_us_history,Humanities,B,CS,True,B,B,B,1,1,1,1.0,easy
high_school_us_history/test/147,high_school_us_history,Humanities,C,CS,True,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/148,high_school_us_history,Humanities,B,CS,True,B,B,B,1,1,1,1.0,easy
high_school_us_history/test/149,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/15,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/150,high_school_us_history,Humanities,C,-,False,A,C,A,0,1,0,0.3333333333333333,hard
high_school_us_history/test/151,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/152,high_school_us_history,Humanities,B,-,False,A,B,B,0,1,1,0.6666666666666666,hard
high_school_us_history/test/153,high_school_us_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/154,high_school_us_history,Humanities,C,-,False,D,C,C,0,1,1,0.6666666666666666,hard
high_school_us_history/test/155,high_school_us_history,Humanities,A,-,False,C,A,A,0,1,1,0.6666666666666666,hard
high_school_us_history/test/156,high_school_us_history,Humanities,A,CS,True,A,A,C,1,1,0,0.6666666666666666,hard
high_school_us_history/test/157,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/158,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/159,high_school_us_history,Humanities,B,-,False,A,A,A,0,0,0,0.0,hard
high_school_us_history/test/16,high_school_us_history,Humanities,B,-,False,A,B,B,0,1,1,0.6666666666666666,hard
high_school_us_history/test/160,high_school_us_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_us_history/test/161,high_school_us_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_us_history/test/162,high_school_us_history,Humanities,A,CS,True,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/163,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/164,high_school_us_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/165,high_school_us_history,Humanities,C,-,False,D,B,D,0,0,0,0.0,hard
high_school_us_history/test/166,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/167,high_school_us_history,Humanities,B,-,False,D,B,B,0,1,1,0.6666666666666666,hard
high_school_us_history/test/168,high_school_us_history,Humanities,D,-,False,D,D,A,1,1,0,0.6666666666666666,hard
high_school_us_history/test/169,high_school_us_history,Humanities,D,-,False,C,C,C,0,0,0,0.0,hard
high_school_us_history/test/17,high_school_us_history,Humanities,B,CS,True,D,B,D,0,1,0,0.3333333333333333,hard
high_school_us_history/test/170,high_school_us_history,Humanities,B,-,False,B,C,B,1,0,1,0.6666666666666666,hard
high_school_us_history/test/171,high_school_us_history,Humanities,B,-,False,A,A,A,0,0,0,0.0,hard
high_school_us_history/test/172,high_school_us_history,Humanities,D,CS,True,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/173,high_school_us_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/174,high_school_us_history,Humanities,D,CS,True,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/175,high_school_us_history,Humanities,B,-,False,A,B,A,0,1,0,0.3333333333333333,hard
high_school_us_history/test/176,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/177,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/178,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/179,high_school_us_history,Humanities,D,-,False,D,C,D,1,0,1,0.6666666666666666,hard
high_school_us_history/test/18,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/180,high_school_us_history,Humanities,D,-,False,A,D,A,0,1,0,0.3333333333333333,hard
high_school_us_history/test/181,high_school_us_history,Humanities,B,-,False,A,A,B,0,0,1,0.3333333333333333,hard
high_school_us_history/test/182,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/183,high_school_us_history,Humanities,D,-,False,D,A,D,1,0,1,0.6666666666666666,hard
high_school_us_history/test/184,high_school_us_history,Humanities,B,-,False,A,C,D,0,0,0,0.0,hard
high_school_us_history/test/185,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/186,high_school_us_history,Humanities,D,CS,True,D,C,D,1,0,1,0.6666666666666666,hard
high_school_us_history/test/187,high_school_us_history,Humanities,D,CA,True,A,A,A,0,0,0,0.0,hard
high_school_us_history/test/188,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/189,high_school_us_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/19,high_school_us_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/190,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/191,high_school_us_history,Humanities,D,-,False,B,B,B,0,0,0,0.0,hard
high_school_us_history/test/192,high_school_us_history,Humanities,D,-,False,D,C,D,1,0,1,0.6666666666666666,hard
high_school_us_history/test/193,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/194,high_school_us_history,Humanities,D,CS,True,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/195,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/196,high_school_us_history,Humanities,D,-,False,D,B,D,1,0,1,0.6666666666666666,hard
high_school_us_history/test/197,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/198,high_school_us_history,Humanities,B,-,False,D,B,B,0,1,1,0.6666666666666666,hard
high_school_us_history/test/199,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/2,high_school_us_history,Humanities,D,-,False,D,D,A,1,1,0,0.6666666666666666,hard
high_school_us_history/test/20,high_school_us_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/200,high_school_us_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/201,high_school_us_history,Humanities,B,CS,True,C,B,D,0,1,0,0.3333333333333333,hard
high_school_us_history/test/202,high_school_us_history,Humanities,B,-,False,D,D,D,0,0,0,0.0,hard
high_school_us_history/test/203,high_school_us_history,Humanities,C,CS,True,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/21,high_school_us_history,Humanities,C,CS,True,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/22,high_school_us_history,Humanities,B,CS,True,D,B,D,0,1,0,0.3333333333333333,hard
high_school_us_history/test/23,high_school_us_history,Humanities,B,-,False,A,B,A,0,1,0,0.3333333333333333,hard
high_school_us_history/test/24,high_school_us_history,Humanities,D,-,False,A,B,D,0,0,1,0.3333333333333333,hard
high_school_us_history/test/25,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/26,high_school_us_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/27,high_school_us_history,Humanities,A,CS,True,C,A,A,0,1,1,0.6666666666666666,hard
high_school_us_history/test/28,high_school_us_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/29,high_school_us_history,Humanities,A,-,False,A,A,D,1,1,0,0.6666666666666666,hard
high_school_us_history/test/3,high_school_us_history,Humanities,B,-,False,D,B,B,0,1,1,0.6666666666666666,hard
high_school_us_history/test/30,high_school_us_history,Humanities,C,CS,True,D,C,D,0,1,0,0.3333333333333333,hard
high_school_us_history/test/31,high_school_us_history,Humanities,C,-,False,A,A,A,0,0,0,0.0,hard
high_school_us_history/test/32,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/33,high_school_us_history,Humanities,A,-,False,A,D,D,1,0,0,0.3333333333333333,hard
high_school_us_history/test/34,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/35,high_school_us_history,Humanities,C,CS,True,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/36,high_school_us_history,Humanities,A,-,False,A,A,B,1,1,0,0.6666666666666666,hard
high_school_us_history/test/37,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/38,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/39,high_school_us_history,Humanities,B,CS,True,A,B,B,0,1,1,0.6666666666666666,hard
high_school_us_history/test/4,high_school_us_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_us_history/test/40,high_school_us_history,Humanities,A,-,False,A,A,D,1,1,0,0.6666666666666666,hard
high_school_us_history/test/41,high_school_us_history,Humanities,D,CS,True,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/42,high_school_us_history,Humanities,D,CS,True,A,D,A,0,1,0,0.3333333333333333,hard
high_school_us_history/test/43,high_school_us_history,Humanities,B,-,False,D,B,A,0,1,0,0.3333333333333333,hard
high_school_us_history/test/44,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/45,high_school_us_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/46,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/47,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/48,high_school_us_history,Humanities,D,CS,True,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/49,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/5,high_school_us_history,Humanities,A,CS,True,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/50,high_school_us_history,Humanities,C,CS,True,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/51,high_school_us_history,Humanities,D,-,False,D,C,D,1,0,1,0.6666666666666666,hard
high_school_us_history/test/52,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/53,high_school_us_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/54,high_school_us_history,Humanities,D,-,False,A,B,D,0,0,1,0.3333333333333333,hard
high_school_us_history/test/55,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/56,high_school_us_history,Humanities,A,-,False,C,A,A,0,1,1,0.6666666666666666,hard
high_school_us_history/test/57,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/58,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/59,high_school_us_history,Humanities,C,-,False,D,C,B,0,1,0,0.3333333333333333,hard
high_school_us_history/test/6,high_school_us_history,Humanities,B,-,False,A,A,A,0,0,0,0.0,hard
high_school_us_history/test/60,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/61,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/62,high_school_us_history,Humanities,B,CS,True,B,B,B,1,1,1,1.0,easy
high_school_us_history/test/63,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/64,high_school_us_history,Humanities,B,-,False,C,B,B,0,1,1,0.6666666666666666,hard
high_school_us_history/test/65,high_school_us_history,Humanities,B,-,False,D,D,D,0,0,0,0.0,hard
high_school_us_history/test/66,high_school_us_history,Humanities,C,-,False,A,C,C,0,1,1,0.6666666666666666,hard
high_school_us_history/test/67,high_school_us_history,Humanities,C,-,False,A,C,B,0,1,0,0.3333333333333333,hard
high_school_us_history/test/68,high_school_us_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/69,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/7,high_school_us_history,Humanities,A,CS,True,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/70,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/71,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/72,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/73,high_school_us_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/74,high_school_us_history,Humanities,C,CS,True,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/75,high_school_us_history,Humanities,A,CS,True,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/76,high_school_us_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_us_history/test/77,high_school_us_history,Humanities,D,CS,True,D,A,D,1,0,1,0.6666666666666666,hard
high_school_us_history/test/78,high_school_us_history,Humanities,D,-,False,C,D,D,0,1,1,0.6666666666666666,hard
high_school_us_history/test/79,high_school_us_history,Humanities,B,CS,True,B,B,B,1,1,1,1.0,easy
high_school_us_history/test/8,high_school_us_history,Humanities,D,CS,True,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/80,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/81,high_school_us_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_us_history/test/82,high_school_us_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/83,high_school_us_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_us_history/test/84,high_school_us_history,Humanities,C,CS,True,A,C,C,0,1,1,0.6666666666666666,hard
high_school_us_history/test/85,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/86,high_school_us_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_us_history/test/87,high_school_us_history,Humanities,D,CS,True,D,B,D,1,0,1,0.6666666666666666,hard
high_school_us_history/test/88,high_school_us_history,Humanities,A,CS,True,A,A,A,1,1,1,1.0,easy
high_school_us_history/test/89,high_school_us_history,Humanities,C,CS,True,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/9,high_school_us_history,Humanities,B,-,False,A,B,B,0,1,1,0.6666666666666666,hard
high_school_us_history/test/90,high_school_us_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_us_history/test/91,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/92,high_school_us_history,Humanities,B,-,False,A,C,A,0,0,0,0.0,hard
high_school_us_history/test/93,high_school_us_history,Humanities,D,-,False,A,D,D,0,1,1,0.6666666666666666,hard
high_school_us_history/test/94,high_school_us_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/95,high_school_us_history,Humanities,A,CS,True,D,A,A,0,1,1,0.6666666666666666,hard
high_school_us_history/test/96,high_school_us_history,Humanities,D,-,False,D,C,D,1,0,1,0.6666666666666666,hard
high_school_us_history/test/97,high_school_us_history,Humanities,C,CS,True,C,C,C,1,1,1,1.0,easy
high_school_us_history/test/98,high_school_us_history,Humanities,A,-,False,A,A,C,1,1,0,0.6666666666666666,hard
high_school_us_history/test/99,high_school_us_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_world_history/test/0,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/1,high_school_world_history,Humanities,B,-,False,A,B,A,0,1,0,0.3333333333333333,hard
high_school_world_history/test/10,high_school_world_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_world_history/test/100,high_school_world_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/101,high_school_world_history,Humanities,C,-,False,A,C,A,0,1,0,0.3333333333333333,hard
high_school_world_history/test/102,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/103,high_school_world_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/104,high_school_world_history,Humanities,C,-,False,A,A,C,0,0,1,0.3333333333333333,hard
high_school_world_history/test/105,high_school_world_history,Humanities,C,CS,True,D,C,D,0,1,0,0.3333333333333333,hard
high_school_world_history/test/106,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/107,high_school_world_history,Humanities,A,-,False,D,A,B,0,1,0,0.3333333333333333,hard
high_school_world_history/test/108,high_school_world_history,Humanities,B,-,False,B,B,C,1,1,0,0.6666666666666666,hard
high_school_world_history/test/109,high_school_world_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_world_history/test/11,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/110,high_school_world_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_world_history/test/111,high_school_world_history,Humanities,D,-,False,D,B,D,1,0,1,0.6666666666666666,hard
high_school_world_history/test/112,high_school_world_history,Humanities,A,-,False,B,B,B,0,0,0,0.0,hard
high_school_world_history/test/113,high_school_world_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/114,high_school_world_history,Humanities,A,-,False,D,B,B,0,0,0,0.0,hard
high_school_world_history/test/115,high_school_world_history,Humanities,A,CS,True,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/116,high_school_world_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_world_history/test/117,high_school_world_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_world_history/test/118,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/119,high_school_world_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/12,high_school_world_history,Humanities,A,CS,True,A,C,A,1,0,1,0.6666666666666666,hard
high_school_world_history/test/120,high_school_world_history,Humanities,B,-,False,A,B,B,0,1,1,0.6666666666666666,hard
high_school_world_history/test/121,high_school_world_history,Humanities,D,-,False,C,B,D,0,0,1,0.3333333333333333,hard
high_school_world_history/test/122,high_school_world_history,Humanities,C,-,False,B,C,D,0,1,0,0.3333333333333333,hard
high_school_world_history/test/123,high_school_world_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/124,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/125,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/126,high_school_world_history,Humanities,B,-,False,B,B,D,1,1,0,0.6666666666666666,hard
high_school_world_history/test/127,high_school_world_history,Humanities,A,CS,True,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/128,high_school_world_history,Humanities,C,CS,True,D,C,D,0,1,0,0.3333333333333333,hard
high_school_world_history/test/129,high_school_world_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_world_history/test/13,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/130,high_school_world_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/131,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/132,high_school_world_history,Humanities,D,-,False,A,D,D,0,1,1,0.6666666666666666,hard
high_school_world_history/test/133,high_school_world_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_world_history/test/134,high_school_world_history,Humanities,D,CS,True,D,D,D,1,1,1,1.0,easy
high_school_world_history/test/135,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/136,high_school_world_history,Humanities,C,CS,True,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/137,high_school_world_history,Humanities,A,-,False,A,B,A,1,0,1,0.6666666666666666,hard
high_school_world_history/test/138,high_school_world_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/139,high_school_world_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_world_history/test/14,high_school_world_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_world_history/test/140,high_school_world_history,Humanities,C,-,False,C,C,D,1,1,0,0.6666666666666666,hard
high_school_world_history/test/141,high_school_world_history,Humanities,B,-,False,A,A,A,0,0,0,0.0,hard
high_school_world_history/test/142,high_school_world_history,Humanities,B,-,False,A,B,A,0,1,0,0.3333333333333333,hard
high_school_world_history/test/143,high_school_world_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/144,high_school_world_history,Humanities,B,CA,True,A,B,B,0,1,1,0.6666666666666666,hard
high_school_world_history/test/145,high_school_world_history,Humanities,C,CS,True,C,D,D,1,0,0,0.3333333333333333,hard
high_school_world_history/test/146,high_school_world_history,Humanities,C,CS,True,C,C,A,1,1,0,0.6666666666666666,hard
high_school_world_history/test/147,high_school_world_history,Humanities,C,CS,True,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/148,high_school_world_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_world_history/test/149,high_school_world_history,Humanities,A,CA,True,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/15,high_school_world_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_world_history/test/150,high_school_world_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_world_history/test/151,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/152,high_school_world_history,Humanities,C,-,False,C,C,D,1,1,0,0.6666666666666666,hard
high_school_world_history/test/153,high_school_world_history,Humanities,A,-,False,C,C,C,0,0,0,0.0,hard
high_school_world_history/test/154,high_school_world_history,Humanities,C,-,False,C,C,A,1,1,0,0.6666666666666666,hard
high_school_world_history/test/155,high_school_world_history,Humanities,B,-,False,A,B,C,0,1,0,0.3333333333333333,hard
high_school_world_history/test/156,high_school_world_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/157,high_school_world_history,Humanities,A,CA,True,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/158,high_school_world_history,Humanities,C,CS,True,B,C,C,0,1,1,0.6666666666666666,hard
high_school_world_history/test/159,high_school_world_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/16,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/160,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/161,high_school_world_history,Humanities,B,-,False,D,B,A,0,1,0,0.3333333333333333,hard
high_school_world_history/test/162,high_school_world_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_world_history/test/163,high_school_world_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/164,high_school_world_history,Humanities,A,-,False,A,B,A,1,0,1,0.6666666666666666,hard
high_school_world_history/test/165,high_school_world_history,Humanities,C,CA,True,B,C,C,0,1,1,0.6666666666666666,hard
high_school_world_history/test/166,high_school_world_history,Humanities,A,CA,True,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/167,high_school_world_history,Humanities,D,CS,True,D,D,D,1,1,1,1.0,easy
high_school_world_history/test/168,high_school_world_history,Humanities,A,CS,True,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/169,high_school_world_history,Humanities,A,CS,True,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/17,high_school_world_history,Humanities,B,-,False,A,A,A,0,0,0,0.0,hard
high_school_world_history/test/170,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/171,high_school_world_history,Humanities,D,CA,True,D,D,D,1,1,1,1.0,easy
high_school_world_history/test/172,high_school_world_history,Humanities,B,-,False,B,A,A,1,0,0,0.3333333333333333,hard
high_school_world_history/test/173,high_school_world_history,Humanities,B,-,False,D,B,B,0,1,1,0.6666666666666666,hard
high_school_world_history/test/174,high_school_world_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/175,high_school_world_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/176,high_school_world_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_world_history/test/177,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/178,high_school_world_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_world_history/test/179,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/18,high_school_world_history,Humanities,B,CA,True,B,B,B,1,1,1,1.0,easy
high_school_world_history/test/180,high_school_world_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_world_history/test/181,high_school_world_history,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/182,high_school_world_history,Humanities,C,CS,True,C,C,C,1,1,1,1.0,easy
high_school_world_history/test/183,high_school_world_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_world_history/test/184,high_school_world_history,Humanities,A,CS,True,A,A,A,1,1,1,1.0,easy
high_school_world_history/test/185,high_school_world_history,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
high_school_world_history/test/186,high_school_world_history,Humanities,D,CS,True,D,D,D,1,1,1,1.0,easy
high_school_world_history/test/187,high_school_world_history,Humanities,B,CS,True,A,B,B,0,1,1,0.6666666666666666,hard
high_school_world_history/test/188,high_school_world_history,Humanities,B,-,False,A,B,A,0,1,0,0.3333333333333333,hard
high_school_world_history/test/189,high_school_world_history,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
high_school_world_history/test/19,high_school_world_history,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
