question,answer,cot_answer,extracted_answer,is_correct,lcr,question_id,difficulty
"Judy hufunza madarasa 5 ya densi, kila siku, siku za wiki na madarasa 8 Jumamosi. Ikiwa kila darasa lina wanafunzi 15 na anatoza $15.00 kwa kila mwanafunzi, huwa anatengeneza pesa ngapi kwa wiki 1?",7425,"Kwanza, hesabu idadi ya madarasa ambayo Judy hufundisha kwa wiki:
- Madarasa ya siku za wiki: 5 siku × 2 darasa/siku = 10 madarasa
- Jumamosi: 8 madarasa
Jumla ya madarasa kwa wiki: 10 + 8 = 18 madarasa

Kisha, hesabu jumla ya idadi ya wanafunzi wanaohudhuria madarasa haya kwa wiki:
- Kila darasa lina wanafunzi 15, kwa hivyo 18 madarasa × 15 wanafunzi/darasa = 270 wanafunzi

Sasa, hesabu mapato yake ya kila wiki:
- Kila mwanafunzi hulipa $15, kwa hivyo 270 wanafunzi × $15/mwanafunzi = $4,050

Jibu: 4050",4050.0,False,1.0,70,medium
"Kelian ana mapishi mawili ya kuandaa milo, moja lina maelekezo 20 na la pili lina maelekezo mara tatu zaidi ya mapishi ya kwanza. Kelian anahitajika kusoma maelekezo mangapi ili kuandaa milo miwili?",60,"Kwanza, hesabu idadi ya maelekezo katika mapishi ya pili: maelekezo 20 × 3 = 60.
Kisha, ongeza idadi ya maelekezo katika mapishi yote mawili: 60 + 20 = 80.
Jibu: 80",80.0,False,1.0,71,easy
"Tommy anafanya mchango wa hisa yake kwa kuuza keki za kahawia kwa $3 kwa kila slesi na keki za jibini kwa $4 kwa kila slesi. Tommy aliuza slesi 43 za keki za kahawia na slesi 23 za keki ya jibini, Tommy alichangisha pesa ngapi?",221,"Tommy aliuza sns 43 za keki za kahawia kwa $3 kila moja, akipata 43 * 3 = $129. Pia aliuza sns 23 za keki ya jibini kwa $4 kila moja, akipata 23 * 4 = $92. Kwa kujumlisha kiasi alichopata kutoka kwa aina zote mbili za keki, Tommy alichangisha $129 + $92 = $221.

Jibu: 221",221.0,True,1.0,72,easy
Shiela alinunua simu tano za mkononi kwa $150 kwa kila moja kwa malipo ya polepole ya miezi 3. Riba ya 2% itatozwa kwa kila simu. Sheila atalipa pesa ngapi kila mwezi kwa miezi 3?,255,"1. Hesabu jumla ya gharama ya kila simu ikiwa ni pamoja na riba: $150 + (2% ya $150) = $150 + $3 = $153.
2. Hesabu jumla ya malipo kwa simu tano: $153 * 5 = $765.
3. Gawanya jumla ya malipo kwa idadi ya miezi: $765 / 3 = $255.
4. Sheila atalipa $255 kila mwezi kwa miezi 3.

Jibu: 255",255.0,True,1.0,73,hard
"Artie ana sehemu ya kuuza maua katika Soko la Wakulima. Huwa anauza aina tatu za maua: matageta, petunia na begonia. Huwa anauza matageta kwa $2.74 kwa kila chungu, petunia kwa $1.87 kwa kila chungu na begonia kwa $2.12 kwa kila chungu. Artie hana pesa zozote za thamani ya chini hivyo anaamua kufanya bei zake zote kufika dola inayokaribia. Iwapo Artie atauza nyungu 12 za matageta, nyungu 9 za petunia na nyungu 17 za begonia, atatengeneza pesa ngapi?",88,"**Hatua za Mantiki:**
1. **Hesabu jumla ya pesa kutoka kwa kila aina ya maua:**
   - **Matageta:** 12 nyungu × $2.74/chungu = $32.88
   - **Petunia:** 9 nyungu × $1.87/chungu = $16.83
   - **Begonia:** 17 nyungu × $2.12/chungu = $35.04

2. **Jumlisha jumla ya pesa kutoka kwa aina zote:**
   - Jumla = $32.88 + $16.83 + $35.04 = $84.75

3. **Fanya bei zote zifike dola inayokaribia:**
   - $84.75 ≈ $85

**Jibu:** $\boxed{85}$",85.0,False,1.0,74,medium
"Luke ametulia kwenye ufuo wa bahari akijenga kasri za mchanga. Hatimaye anagundua kuwa kila kiwango cha kasri ya mchanga kitakuwa na nusu ya futi mraba ya kiwango kilichoko chini yake. Akiunda kasri ya mchanga yenye viwango 4 ambapo kiwango cha juu kina futi mraba 16, wastani wa futi mraba ya kiwango ni ngapi?",60,"Kasri ya mchanga ina viwango 4, na kiwango cha juu kina futi mraba 16. Kila kiwango kinapungua kwa nusu ukubwa wake ikilinganishwa na kiwango kilichoko chini. Hebu tuonyeshe ukubwa wa kiwango cha chini kama \( x \). Kisha ukubwa wa kila kiwango kinachofuata utakuwa \( \frac{1}{2}x \), \( \frac{1}{4}x \), na \( \frac{1}{8}x \).

Jumla ya ukubwa wa kasri ni jumla ya ukubwa wa viwango vyote:

\[
x + \frac{1}{2}x + \frac{1}{4}x + \frac{1}{8}x = 16
\]

Unganisha maneno kwa kugawanya kwa kipengele cha kawaida cha 4:

\[
x \left(1 + \frac{1}{2} + \frac{1}{4} + \frac{1}{8}\right) = 16
\]

Hesabu jumla ya mfululizo wa kijiometri:

\[
1 + \frac{1}{2} + \frac{1}{4} + \frac{1}{8} = \frac{8}{8} + \frac{4}{8} + \frac{2}{8} + \frac{1}{8} = \frac{15}{8}
\]

Rudisha hii kwenye mlinganyo:

\[
x \cdot \frac{15}{8} = 16
\]

Tatua kwa \( x \):

\[
x = 16 \cdot \frac{8}{15} = \frac{128}{15}
\]

Wastani wa ukubwa wa kasri ni jumla ya ukubwa wa viwango vyote uliogawanywa na idadi ya viwango:

\[
\text{Wastani} = \frac{16}{\frac{128}{15}} = 16 \cdot \frac{15}{128} = \frac{240}{128} = \frac{15}{8} = 1.875
\]

Jibu: 1.875",1.875,False,1.0,75,medium
"Cecilia amenunua mtoto mdogo wa umbwa. Kulingana na daktari wake wa wanyama, anahitaji kumlisha mtoto huyo wa mbwa kikombe 1 cha chakula cha mbwa kila siku kwa siku 180 za kwanza. Kisha anahitaji kumlisha mtoto huyo wa mbwa vikombe 2 vya chakula cha mbwa kila siku kwa maisha yake yote. Iwapo mfuko moja wa chakula cha mbwa una vikombe 110, Cecilia atatumia mifuko mingapi ya chakula cha mbwa kwa mwaka wa kwanza?",5,"**Hatua za Mantiki:**

1. **Hesabu ya chakula cha mwaka wa kwanza:**
   - Mtoto wa mbwa anahitaji **1 kikombe cha chakula cha mbwa kwa siku** kwa **siku 180 za kwanza**.
   - Jumla ya chakula kwa mwaka wa kwanza:
     \[
     1 \text{ kikombe/siku} \times 180 \text{ siku} = 180 \text{ vikombe}
     \]

2. **Hesabu ya chakula cha baada ya mwaka wa kwanza:**
   - Baada ya siku 180, mtoto wa mbwa anahitaji **2 vikombe vya chakula cha mbwa kwa siku** kwa maisha yake yote.
   - Jumla ya chakula baada ya mwaka wa kwanza:
     \[
     2 \text{ vikombe/siku} \times 365 \text{ siku} = 730 \text{ vikombe}
     \]

3. **Jumla ya chakula inayohitajika kwa mwaka:**
   - \[
   180 \text{ vikombe} + 730 \text{ vikombe} = 910 \text{ vikombe}
   \]

4. **Hesabu ya mifuko inayohitajika:**
   - Kila mfuko una **110 vikombe**.
   - Idadi ya mifuko inayohitajika:
     \[
     \frac{910 \text{ vikombe}}{110 \text{ vikombe/mfuko}} = 8.27 \text{ mifuko}
     \]
   - Kwa kuwa Cecilia hawezi kununua sehemu ya mfuko, atahitaji **kuzungusha hadi nambari kamili**:
     \[
     9 \text{ mifuko}
     \]

**Jibu:** 9",9.0,False,1.0,76,easy
"Iwapo Raymond hufua nguo nusu ya kiwango ambacho Sarah hufua, na Sarah hufua nguo mara 4 zaidi ya David, piga hesabu ya tofauti katika kiwango cha nguo ambazo Raymond na David hufua Sarah akifua pauni 400 za nguo.",100,"David hufua nguo mara 4 zaidi ya Raymond, na Raymond hufua nguo nusu ya kiwango cha Sarah, kwa hivyo Sarah hufua mara 2 ya kiwango cha Raymond. Ikiwa Sarah hufua pauni 400 za nguo, basi Raymond hufua 400 / 2 = 200 pauni za nguo, na David hufua 400 / 4 = 100 pauni za nguo. Tofauti katika kiwango cha nguo ambazo Raymond na David hufua ni 200 - 100 = 100 pauni.

Jibu: 100",100.0,True,1.0,77,hard
Vincent anaweza kununua maua katika vifurushi vya 3 kwa $2.50 au katika vifurushi 2 vya $1. Huwa anaokoa pesa ngapi kwa kununua maua 18 kwa bei bora?,6,"Ili kuhesabu kiasi cha pesa ambacho Vincent anaweza kuokoa kwa kununua maua 18 kwa bei bora, tunahitaji kulinganisha bei ya kununua maua 18 kwa vifurushi vya 3 na vifurushi 2.

**Hatua 1: Hesabu bei kwa vifurushi vya 3.**
- Kila kifurushi cha 3 kina maua 3, na Vincent anahitaji maua 18.
- Idadi ya vifurushi vya 3 vinavyohitajika: \( \frac{18}{3} = 6 \) vifurushi.
- Bei kwa vifurushi vya 3: \( 6 \times \$2.50 = \$15.00 \).

**Hatua 2: Hesabu bei kwa vifurushi 2.**
- Kila kifurushi cha 2 kina maua 2, na Vincent anahitaji maua 18.
- Idadi ya vifurushi vya 2 vinavyohitajika: \( \frac{18}{2} = 9 \) vifurushi.
- Bei kwa vifurushi 2: \( 9 \times \$1.00 = \$9.00 \).

**Hatua 3: Tafuta tofauti ya bei.**
- Tofauti ya bei: \( \$15.00 - \$9.00 = \$6.00 \).

**Jibu:** \$6.00",6.0,False,1.0,78,medium
"John anachukua mbwa. Anampeleka mbwa huyo kwa mnadhifishaji, kwa gharama ya $100. Mnadhifishaji huyo anampa kipunguzo cha 30% kwa kuwa mteja mpya. Unadhifishaji huo utamgharimu pesa ngapi?",70,"Mnadhifishaji anatoa kipunguzo cha 30% kwenye gharama ya awali ya $100, ambayo ni $100 * 0.30 = $30. Gharama iliyopunguzwa ni $100 - $30 = $70.
Jibu: 70",70.0,True,1.0,79,easy
Wasichana wawili kila mmoja alipata 1/6 ya lita 24 za maji. Kisha mvulana alipata lita 6 za maji. Lita ngapi za maji zilisalia?,10,"Wasichana wawili walipata jumla ya 2 × (1/6) = 1/3 lita za maji. Baada ya wasichana, kulikuwa na 24 - 1/3 = 23/3 lita za maji zilizobaki. Kisha mvulana alipata 6 lita za maji, na hivyo kubaki 23/3 - 6 = 17/3 lita za maji.

Jibu: 17/3",3.0,False,1.0,80,easy
Charlie alikuwa na vibandiko 10. Alinunua vibandiko 21 kwenye duka katika jengo la maduka na kupata vibandiko 23 vya siku yake ya kuzaliwa. Kisha Charlie alimpa dadake vibandiko 9 na akatumia 28 kupamba kadi ya salamu. Charlie amesalia na vibandiko vingapi?,17,"1. Charlie alianza na vibandiko 10.
2. Alinunua vibandiko 21, kwa hivyo sasa ana 10 + 21 = 31 vibandiko.
3. Alipata vibandiko 23 vya siku yake ya kuzaliwa, kwa hivyo sasa ana 31 + 23 = 54 vibandiko.
4. Alimpa dadake vibandiko 9, kwa hivyo sasa ana 54 - 9 = 45 vibandiko.
5. Alitumia 28 kupamba kadi ya salamu, kwa hivyo sasa ana 45 - 28 = 17 vibandiko.

Jibu: 17",17.0,True,1.0,81,hard
Grace ana uzani wa pauni 125. Uzani wa Alex ni pauni 2 kiasi kwa mara 4 ya uzani wa Grace. Jumla ya uzani wao kwa pauni ni ngapi?,623,"Uzani wa Alex ni 4 * 125 = 500 pauni. Jumla ya uzani wao ni 125 + 500 = 625 pauni.
Jibu: 625",625.0,False,1.0,82,easy
Dan anapanda vichaka 3 vya waridi. Kila kichaka cha waridi kina waridi 25. Kila waridi una miiba 8. Kuna miiba mingapi kwa jumla?,600,"Kwanza, hesabu jumla ya idadi ya waridi: vichaka 3 × waridi 25 kwa kila kichaka = waridi 75.
Kisha, hesabu jumla ya idadi ya miiba: waridi 75 × miiba 8 kwa kila waridi = miiba 600.
Jibu: 600",600.0,True,1.0,83,easy
Timu ya kandanda ilicheza michezo 22. Walishinda michezo 8 wazidi ya waliopoteza. Walishinda michezo mingapi?,15,"Timu ya kandanda ilicheza michezo 22 na kushinda michezo 8 zaidi ya waliopoteza. Hebu tuonyeshe idadi ya michezo waliopoteza kama \( L \). Kwa hiyo, idadi ya michezo walioshinda ni \( L + 8 \).

Kwa kuwa jumla ya michezo ni 22, tunaweza kuweka equation ifuatayo:
\[
L + (L + 8) = 22
\]

Kutatua equation hii:
\[
2L + 8 = 22
\]
\[
2L = 14
\]
\[
L = 7
\]

Kwa hiyo, idadi ya michezo waliopoteza ni 7. Idadi ya michezo walioshinda ni:
\[
L + 8 = 7 + 8 = 15
\]

Jibu: 15",15.0,True,1.0,84,easy
Gene anashona mfarishi kwa kutumia tisheti za kale za ukumbusho. Ana shati moja kutoka kwa kila likizo aliyowahi kwenda. Kila shati ni pande kubwa la mfarishi wake. Kila safu imeundwa kwa pande kubwa kutoka mwaka tofauti wa likizo. Huwa anaenda likizo nne kwa mwaka na amekuwa akienda likizo tangu alipokuwa na umri wa miaka 23. Sasa ana umri wa miaka 34. Ana pande kubwa za mfarishi ngapi kwa jumla?,44,"Gene anaenda likizo tangu alipokuwa na miaka 23 hadi sasa ana miaka 34, ambayo ni miaka 11. Anaenda likizo 4 kwa mwaka, kwa hivyo amekuwa akishona mfarishi kwa miaka 11 * 4 = 44. Ana shati moja kutoka kwa kila likizo, na kila shati ni pande kubwa la mfarishi wake. Kwa hivyo, ana pande kubwa za mfarishi 44.

Jibu: 44",44.0,True,1.0,85,easy
"Greg ameweka king'ora kilie mara tatu kwa siku kama kikumbusho. King'ora kikianza kulia, huwa kinaendelea kulia hadi Greg akizime. Mara ya kwanza kilipoanza kulia leo, kililia mara nne. Mara ya pili kilipoanza kulia, kililia mara tatu zaidi ya mara ya kwanza kilipolia. Mara ya tatu kilipolia, kililia nusu ya kilivyolia mara ya pili. King'ora hicho kililia mara ngapi kwa jumla?",22,"Mara ya kwanza king'ora kililia mara 4.
Mara ya pili kililia mara 3 zaidi ya mara ya kwanza, kwa hivyo kililia 4 + 3 = 7 mara.
Mara ya tatu kililia nusu ya kilivyolia mara ya pili, kwa hivyo kililia 7 / 2 = 3.5 mara.
Kwa kuwa king'ora hawezi kulilia nusu ya mara, tunadhani kililia mara 3 au 4.
Ikiwa kililia mara 4, jumla ingekuwa 4 + 7 + 3.5 = 12.5 mara.
Ikiwa kililia mara 3, jumla ingekuwa 4 + 7 + 3 = 14 mara.
Kwa kuwa swali halijataja kama king'ora kililia mara nzima au la, tunachagua jibu la nambari kamili la karibu.
Jibu: 14",14.0,False,1.0,86,hard
"Kampuni hulipa kila mmoja wa wafanyakazi wake $600 kwa mwezi. Kampuni hiyo ina sera ya kuongeza mishahara ya kila mfanyakazi kwa 10% ya mshahara wa awali kila mwaka kwa wale ambao wamekaa kwenye kampuni hiyo kwa miaka mitano. Ikiwa Sylvie alifikisha miaka 5 katika kampuni hiyo Desemba iliyopita, mshahara wake wa kila mwaka baada ya miaka mitatu zaidi ya kuhudumia kampuni hiyo ni ngapi?",9360,"**Hatua za Suluhisho:**

1. **Mshahara wa Awali:**
   Sylvie anapata $600 kwa mwezi. Kwa mwaka, mshahara wake ni:
   \[
   600 \times 12 = 7200 \text{ dola}
   \]

2. **Mshahara wa Awali Baada ya Miaka 3:**
   Kwa miaka 3, mshahara wake ni:
   \[
   7200 \times 3 = 21600 \text{ dola}
   \]

3. **Ongezeko la Mshahara:**
   Kampuni inaongeza mshahara kwa 10% kila mwaka. Kwa miaka 3, ongezeko ni:
   \[
   21600 \times 0.10 = 2160 \text{ dola}
   \]

4. **Mshahara wa Mwisho:**
   Mshahara wa mwisho baada ya miaka 3 ni:
   \[
   21600 + 2160 = 23760 \text{ dola}
   \]

**Jibu:**
23760",23760.0,False,1.0,87,hard
"Rekodi ya kwanza ya Marilyn iliuza nakala mara 10 zaidi ya rekodi ya Harald. Iwapo waliuza nakala 88,000 kwa jumla, Harald aliuza nakala ngapi?",8000,"Wacha x iwe idadi ya nakala ambazo Harald aliuza. Rekodi ya Marilyn iliuza nakala mara 10 zaidi ya ya Harald, kwa hivyo aliuza nakala 10x. Jumla ya nakala zilizouzwa ni 88,000, kwa hivyo tunaweza kuweka mlinganyo: x + 10x = 88,000. Kuchanganya maneno sawa kunatoa 11x = 88,000. Kugawanya pande zote mbili kwa 11 kunatoa x = 8,000. Kwa hivyo, Harald aliuza nakala 8,000.
Jibu: 8000",8000.0,True,1.0,88,medium
"Christina anapanga sherehe ya siku ya kuzaliwa na anahitaji mikoba .75 ya zawadi kwa kila mgeni aliyealikwa, kwa sababu 1/4 ya wahudhuriaji hawakuhudhuria. Alialika marafiki 16. Mikoba ya zawadi ni $2 kila moja. Atatumia pesa ngapi?",24,"Christina anahitaji mikoba 1.75 kwa kila mgeni kwa sababu 1/4 ya wahudhuriaji hawakuhudhuria. Kwa marafiki 16, anahitaji 1.75 * 16 = 28 mikoba. Kila mikoba inagharimu $2, kwa hivyo jumla ya gharama ni 28 * $2 = $56.

Jibu: 56",56.0,False,1.0,89,medium
"Ted the T-Rex alikuwa anapanga kupeleka kachumbari ya viazi kwenye mandari ya dinosaria. Anajua kuwa dinosaria mkubwa atakula lb 10 za kachumbari ya viazi, na mtoto atakula nusu ya kiwango ambacho mkubwa atakula. Iwapo kutakuwa na wakubwa 20 na watoto 5 katika mandari hiyo, Ted anahitaji kuleta pauni ngapi za kachumbari ya viazi kwenye mandari ikiwa anatarajia kulisha kila dinosaria?",225,"Kwanza, hesabu kiasi cha kachumbari ya viazi ambacho mtoto atakula: lb 10 / 2 = lb 5. Kisha, hesabu jumla ya kiasi cha kachumbari ya viazi ambacho wakubwa na watoto watakula: 20 wakubwa * lb 10 + 5 watoto * lb 5 = 200 + 25 = lb 225. Kwa hivyo, Ted anahitaji kuleta lb 225 za kachumbari ya viazi kwenye mandari.

Jibu: 225",225.0,True,1.0,90,medium
"Idadi ya wanyama vipenzi wa Jani ni mara tatu zaidi ya wale wa Marcia. Marcia ana wanyama vipenzi wawili zaidi ya Cindy. Iwapo Cindy ana wanyama vipenzi wa nne, jumla ya idadi ya wanyama vipenzi wa watu hawa watatu ni ngapi?",28,"Cindy ana wanyama vipenzi wa 4.
Marcia ana wanyama vipenzi wawili zaidi ya Cindy, hivyo Marcia ana 4 + 2 = 6 wanyama vipenzi.
Jani ana wanyama vipenzi mara tatu ya Marcia, hivyo Jani ana 3 * 6 = 18 wanyama vipenzi.
Jumla ya idadi ya wanyama vipenzi ni 4 + 6 + 18 = 28.
Jibu: 28",28.0,True,1.0,91,medium
"Emily ana watoto 4 wanaojulikana kama Amy, Jackson, Corey, na James. Ami ana miaka 5 zaidi ya Jackson na miaka 2 mdogo kwa Corey. Iwapo James ana miaka 10 na ni mdogo kwa Corey kwa mwaka 1, Jackson ana umri wa miaka mingapi?",4,"**Hatua za Mantiki:**

1. **James ana miaka 10 na ni mdogo kwa Corey kwa mwaka 1:**
   - Corey ana miaka 11 (10 + 1).

2. **Amy ana miaka 2 mdogo kwa Corey:**
   - Amy ana miaka 9 (11 - 2).

3. **Amy ana miaka 5 zaidi ya Jackson:**
   - Jackson ana miaka 4 (9 - 5).

**Jibu:**
4",4.0,True,1.0,92,hard
"Lee alikuwa anaweza kukimbia mbio ya viunzi vya mita 400 sekunde mbili haraka zaidi ya jinsi ambavyo Gerald angekimbia viunzi vya mita 400. Lakini Gerald alibadilisha mlo wake, ulioboresha kasi yake kwa 10%. Iwapo Lee hukimbia viunzi vya mita 400 kwa sekunde 38, Gerald, kwa lishe yake iliyoboreshwa, anaweza kukimbia viunzi vya mita 400 kwa sekunde ngapi?",36,"Lee anashika mita 400 kwa sekunde 38, ambayo ni mbio mbili haraka zaidi ya Gerald. Hii inamaanisha kuwa Gerald angeshika mita 400 kwa sekunde mbili zaidi ya Lee, ambayo ni sekunde 40. Kasi ya Gerald ni mara mbili ya Lee, kwa hivyo kasi yake ya asili ilikuwa sekunde 20 kwa mita. Mabadiliko ya lishe yaliboresha kasi yake kwa 10%, hivyo kasi yake mpya ni 110% ya kasi yake ya asili, ambayo ni sekunde 22 kwa mita. Jibu: 22",22.0,False,1.0,93,medium
"Katika mtaa, idadi ya sungura ni kidogo na kumi na mbili kwa jumla ya idadi ya mbwa na paka. Ikiwa kuna paka wawili kwa kila mbwa, na idadi ya mbwa ni 60, kuna wanyama vipenzi wangapi kwa jumla katika mtaa huo?",348,"Kwanza, tunajua kwamba idadi ya mbwa ni 60 na kwamba kuna paka wawili kwa kila mbwa. Hii inamaanisha kuwa idadi ya paka ni \(2 \times 60 = 120\).

Kisha, tunajua kuwa jumla ya idadi ya mbwa na paka ni 122. Kwa hivyo, tunaweza kuweka mlinganyo:
\[ 60 + 120 = 122 \]

Hii inathibitisha kuwa hesabu yetu ni sahihi.

Sasa, tunahitaji kupata jumla ya idadi ya wanyama vipenzi. Kwa kuwa kuna mbwa 60 na paka 120, tunaweza kuongeza haya pamoja:
\[ 60 + 120 = 180 \]

Jibu: 180",180.0,False,1.0,94,hard
"Kwa wanafunzi 200 wa darasa la 5, 2/5 ni wavulana na 2/3 ya wasichana wapo katika skauti ya wasichana. Ni wasichana wangapi hawako kwenye skauti ya wasichana?",40,"Kwanza, hesabu idadi ya wavulana na wasichana katika darasa. Kuna wanafunzi 200 kwa jumla, na 2/5 wao ni wavulana:
- Wavulana: \( \frac{2}{5} \times 200 = 80 \)
- Wasichana: \( 200 - 80 = 120 \)

Kisha, hesabu idadi ya wasichana wanaoshiriki katika skauti ya wasichana. 2/3 ya wasichana wanaoshiriki katika skauti:
- Wasichana wa skauti: \( \frac{2}{3} \times 120 = 80 \)

Mwisho, hesabu idadi ya wasichana ambao hawako kwenye skauti ya wasichana:
- Wasichana wasio kwenye skauti: \( 120 - 80 = 40 \)

Jibu: 40",40.0,True,1.0,95,medium
Harry alilala kwa saa 9 usiku uliopita. Rafiki yake James alilala 2/3 pekee ya saa ambazo Harry alilala. Harry alilala saa ngapi zaidi ya James?,3,"James alilala kwa (2/3) * 9 = 6 saa. Tofauti ni 9 - 6 = 3.
Jibu: 3",3.0,True,1.0,96,easy
"Freda akipika mchuzi wa nyanya zilizowekwa kwenye mkebe, huwa zinapoteza nusu ya ujazo wao. Kila mkebe wa nyanya wenye aunsi 16 ambao huwa anatumia una nyanya tatu. Kifurushi cha mwisho cha Freda cha mchuzi wa nyanya kilitengeneza aunsi 32 za mchuzi. Freda alitumia nyanya ngapi?",12,"Kwanza, tunahitaji kuamua ni kiasi gani cha mchuzi kilipoteza kwa sababu ya kupungua kwa ujazo. Kwa kuwa mchuzi ulianza na aunsi 32 na kupoteza nusu ya ujazo wake, mchuzi uliopoteza ni aunsi 16. Hii inabakia aunsi 16 za mchuzi, ambazo ni sawa na kiasi kilichotengenezwa awali. Kisha, tunahesabu ni nyanya ngapi zilihitajika kutengeneza aunsi 16 za mchuzi. Kwa kuwa kila mkebe wa nyanya wenye aunsi 16 una nyanya tatu, tunaweza kugawanya aunsi 16 za mchuzi kwa aunsi 16 kwa kila mkebe ili kupata idadi ya mabeberu yanayohitajika: aunsi 16 / aunsi 16 kwa mkebe = mabeberu 1. Kisha, tunazidisha idadi ya mabeberu kwa idadi ya nyanya kwa kila mkebe ili kupata jumla ya nyanya zilizotumika: mabeberu 1 * nyanya 3 kwa mkebe = nyanya 3.

Jibu: 3",3.0,False,1.0,97,medium
"Magari yamejipanga kwenye barabara. Baadhi ya magari hayo yanapita katika dakika 15 za kwanza za trafiki, kisha magari 20 zaidi yanapita katika dakika 15 zinazosalia za trafiki. Magari 5 kutoka kwenye laini yanaondoka kwenye barabara kuu ili yasiendshwe kwenye trafiki hiyo. Ikiwa awali kulikuwa na magari 30 kwenye barabara, ni magari mangapi yalipita trafiki katika dakika 15 za kwanza?",5,"Hebu tuchambue tatizo hatua kwa hatua:

1. **Hali ya awali:**
   - Magari 30 yameanza kwenye barabara.

2. **Magari yanayopita katika dakika 15 za kwanza:**
   - Katika dakika 15 za kwanza, magari 20 zaidi yanapita.
   - Hivyo, jumla ya magari yaliyopita katika dakika hizi ni 20.

3. **Magari yaliyobaki baada ya dakika 15 za kwanza:**
   - Awali kulikuwa na magari 30.
   - Baada ya magari 20 kupita, magari 30 - 20 = 10 yamebaki.

4. **Magari yanayopita katika dakika 15 zinazosalia:**
   - Katika dakika 15 zinazosalia, magari 5 kutoka kwenye laini yanaondoka.
   - Hivyo, magari 5 yanapita katika dakika hizi.

5. **Jumla ya magari yaliyopita trafiki:**
   - Jumla ya magari yaliyopita trafiki ni 20 (katika dakika 15 za kwanza) + 5 (katika dakika 15 zinazosalia) = 25.

**Jibu:** 25",25.0,False,1.0,98,medium
"Mary mkulima wa bustani mwenye shauku. Jana, alipokea mimea 18 iliyowekwa kwenye nyungu kutoka kwa bustani ya miche anayopendelea zaidi. Tayari ana mimea 2 kwenye nyungu kwenye kila vishubaka 40 vya dirisha lake katika boma lake kubwa la mashambani. Kwa kuwa na ukarimu, ameamua kuwa kesho atapeana mmea 1 ulio kwenye chungu kutoka kwa kila kishubaka kwa marafiki na familia. Mary atasalia na mimea mingapi iliyo kwenye nyungu?",58,"Mary ana mimea 2 kwenye nyungu kwa kila kishubaka 40, ambayo inamaanisha kuwa ana mimea 2/40 = 0.05 kwenye nyungu kwa kila kishubaka. Ana vishubaka 40, kwa hivyo ana mimea 40 * 0.05 = 2 kwenye nyungu. Ana mimea 18 mpya, kwa hivyo jumla ya mimea kwenye nyungu ni 2 + 18 = 20. Atatoa mmea 1 kutoka kwa kila kishubaka, ambayo ni mimea 40, kwa hivyo atasalia na mimea 20 - 40 = -20. Hata hivyo, Mary hawezi kuwa na idadi hasi ya mimea kwenye nyungu, kwa hivyo atasalia na mimea 0 kwenye nyungu. Lakini, kwa kuwa atatoa mimea 40, atasalia bila mimea yoyote kwenye nyungu. Kwa hivyo, jibu ni 0.

Jibu: 0",0.0,False,1.0,99,medium
"Jerome alikuwa na marafiki 4 waliokuja kumtembelea siku fulani. Rafiki wa kwanza alibonyeza kengele ya mlango mara 20 kabla ya Jerome kufungua, rafiki wa pili alibonyeza kengele ya mlango mara 1/4 zaidi ya rafiki wa kwanza wa Jerome. Rafiki wa tatualibonyeza kengele hiyo mara 10 zaidi ya rafiki wa nne. Iwapo rafiki wa nne alibonyeza kengele ya mlango mara 60, kengele hiyo ya mlango ililia mara ngapi?",175,"Rafiki wa kwanza alibonyeza kengele mara 20. Rafiki wa pili alibonyeza mara 1/4 zaidi ya mara 20, ambayo ni 20 * 1/4 = 5 mara. Rafiki wa tatu alibonyeza mara 10 zaidi ya rafiki wa nne, ambaye alibonyeza mara 60, kwa hivyo rafiki wa tatu alibonyeza 60 + 10 = 70 mara. Kuongeza jumla ya mara zote: 20 + 5 + 70 = 95.

Jibu: 95",95.0,False,1.0,100,hard
"Solo anahitajika kusoma kurasa 4 kutoka kwa kitabu chake cha kiada cha Sayansi, kurasa 20 kutoka kwa kitabu chake cha kiada cha Masomo ya Kijamii, kurasa 7 kutoka kwa kitabu chake cha kiada cha Historia na kurasa 8 kutoka kitabu chake cha kiada cha Jiografia. Solo alisoma kurasa 15 siku ya Jumatatu. Ikiwa ana siku 4 zaidi za kukamilisha kurasa zote za kusoma, kwa wastani anahitaji kusoma kurasa ngapi kwa siku?",6,"Kwanza, hesabu jumla ya kurasa ambazo Solo anahitaji kusoma:
- Sayansi: kurasa 4
- Masomo ya Kijamii: kurasa 20
- Historia: kurasa 7
- Jiografia: kurasa 8
Jumla ya kurasa = 4 + 20 + 7 + 8 = kurasa 39

Solo tayari amesoma kurasa 15, kwa hivyo anahitaji kusoma:
Kurasa zilizobaki = 39 - 15 = kurasa 24

Ana siku 4 zaidi za kusoma kurasa zilizobaki. Ili kupata wastani wa kurasa za kusoma kwa siku, gawanya kurasa zilizobaki kwa idadi ya siku:
Wastani wa kurasa kwa siku = 24 / 4 = kurasa 6

Jibu: 6",6.0,True,1.0,101,medium
