question,answer,cot_answer,extracted_answer,is_correct,lcr,question_id,difficulty
霸王龙泰德计划带土豆沙拉去参加恐龙野餐。他知道，每只成年恐龙会吃掉 10 磅的土豆沙拉，每只未成年恐龙会吃掉这个量的一半。如果野餐上有 20 只成年恐龙和 5 只未成年恐龙，而且泰德希望有足够的沙拉供每只恐龙吃，他需要带多少磅的土豆沙拉？,225,"首先，计算成年恐龙的总用量：20 只恐龙 × 每只恐龙 10 磅 = 200 磅。然后，计算未成年恐龙的总用量：5 只恐龙 × 每只恐龙 5 磅 = 25 磅。最后，将这些数量相加，以确定所需的总土豆沙拉量：200 磅 + 25 磅 = 225 磅。

答案：225",225.0,True,1.0,90,medium
珍的宠物数量是玛西亚的三倍，而玛西亚的宠物数量比辛迪多两只。如果辛迪有四只宠物，则她们三个人一共有多少只宠物？,28,"珍的宠物数量是玛西亚的三倍：3 * 4 = 12 只宠物。
玛西亚有 4 + 2 = 6 只宠物。
珍和玛西亚的宠物总数是 12 + 6 = 18 只宠物。
她们三个人一共有 18 + 4 = 22 只宠物。

答案：22",22.0,False,1.0,91,medium
艾米莉有 4 个孩子，名叫艾米、杰克逊、科里和詹姆斯。艾米比杰克逊大 5 岁，比科里小 2 岁。如果詹姆斯 10 岁，并且比科里小 1 岁，杰克逊几岁？,4,"让我们一步一步地分解这个问题。

1. **已知信息：**
   - 詹姆斯 10 岁。
   - 詹姆斯比科里小 1 岁，因此科里 10 + 1 = 11 岁。
   - 艾米比杰克逊大 5 岁，因此杰克逊 11 - 5 = 6 岁。

2. **验证信息：**
   - 艾米 11 - 2 = 9 岁（因为艾米比科里小 2 岁）。
   - 所有年龄都一致：艾米 9 岁，杰克逊 6 岁，科里 11 岁，詹姆斯 10 岁。

3. **结论：**
   杰克逊 6 岁。

答案：6",6.0,False,1.0,92,hard
李过去完成 400 米跨栏能比杰拉尔德完成 400 米跨栏快 2 秒，但是杰拉尔德改变了饮食习惯，从而使速度提高了 10%。如果李以 38 秒完成 400 米跨栏，则杰拉尔德改善饮食习惯后完成 400 米跨栏需要多少秒？,36,"让我们一步一步地解决这个问题。

**已知：**
1. 李的400米跨栏时间是38秒。
2. 李的400米跨栏时间比杰拉尔德快2秒。
3. 杰拉尔德的饮食改善提高了速度10%。

**步骤1：计算杰拉尔德的原始400米跨栏时间。**
李的400米跨栏时间比杰拉尔德快2秒，所以：
\[ \text{杰拉尔德的原始时间} = \text{李的时间} + 2 = 38 + 2 = 40 \text{秒} \]

**步骤2：计算杰拉尔德速度提高后的400米跨栏时间。**
杰拉尔德的速度提高了10%，这意味着他的时间减少了10%。因此：
\[ \text{杰拉尔德的新时间} = \text{杰拉尔德的原始时间} \times (1 - 0.10) = 40 \times 0.90 = 36 \text{秒} \]

**答案：**
36",36.0,True,1.0,93,medium
在一个街区，宠物兔的数量比宠物狗和宠物猫的总数量少 12 只。如果猫和狗的数量比是 2 比 1，而狗的数量是 60 只，则这个社区一共有多少只宠物？,348,"设狗的数量为 D，猫的数量为 C。问题指出，狗和猫的数量比是 2 比 1，因此我们可以将狗的数量表示为 2/1 * C = 2C。题目还说狗的数量是 60 只，所以 2C = 60，这意味着 C = 30。

由于宠物兔的数量比宠物狗和宠物猫的总数量少 12 只，因此兔子的数量为 D + C - 12 = 60 + 30 - 12 = 78。

因此，这个街区一共有 78 只宠物。

答案：78",78.0,False,1.0,94,hard
在 200 名五年级学生中有 2/5 是男生 ，而 2/3 的女生是女童子军。有多少女生不是女童子军？,40,"首先，确定五年级男生的数量：\( \frac{2}{5} \times 200 = 80 \) 名男生。

接下来，确定五年级女生总数：\( 200 - 80 = 120 \) 名女生。

然后，计算女童子军的总数：\( \frac{2}{3} \times 120 = 80 \) 名女童子军。

最后，计算不是女童子军的女生数量：\( 120 - 80 = 40 \)。

答案：40",40.0,True,1.0,95,medium
哈利昨晚睡了 9 个小时。他的朋友詹姆斯的睡眠时间只有哈利的 2/3。哈利比詹姆斯多睡了几个小时？,3,"詹姆斯睡了 9 小时除以 3 等于 3 小时。哈利比詹姆斯多睡了 9 小时减去 3 小时，等于 6 小时。
答案：6",6.0,False,1.0,96,easy
当弗雷达把罐装番茄煮成番茄酱时，份量减少了一半。她使用的每个 16 盎司番茄罐头含有 3 颗番茄。弗雷达的最后一批番茄酱是 32 盎司的酱。弗雷达用了多少颗番茄？,12,"首先，确定弗雷达煮了多少个 16 盎司的番茄罐头：32 盎司 / 16 盎司/罐 = 2 个罐头。然后，将每个罐头中的番茄数量乘以罐头数量：3 颗番茄/罐头 * 2 个罐头 = 6 颗番茄。

答案：6",6.0,False,1.0,97,medium
汽车在高速公路上排起长龙。有些车在堵车的前 15 分钟就开过去了，然后又有 20 辆车在堵车的剩下 15 分钟里开过去。排队的车中有 5 辆车驶出了高速出口，所以他们不需要从堵车的地方开过去。如果高速公路上最早有 30 辆车，前 15 分钟有多少辆车从堵车的地方开过去？,5,"让我们一步一步地分解这个问题：

1. **初始车流：** 30 辆车。

2. **前 15 分钟：** 15 辆车开过去。
   - 剩余车流：\( 30 - 15 = 15 \) 辆车。

3. **堵车剩余时间：** 15 分钟。

4. **后 15 分钟：** 20 辆车开过去。
   - 剩余车流：\( 15 - 20 = -5 \) 辆车。

由于剩余车流为负数，这表明 5 辆车已经驶出了堵车并进入了前一群车。因此，前 15 分钟从堵车的地方开过的车的数量为 **15 辆**。

答案：15",15.0,False,1.0,98,medium
玛丽是一位充满热情的园丁。昨天，她从自己最喜欢的苗圃收到了 18 盆盆栽植物。在她大乡村住宅的 40 个窗台中，每个窗台已经有 2 盆盆栽植物。怀着慷慨之情，她决定明天从每个窗台上拿 1 盆盆栽植物送给朋友和家人。玛丽还剩下多少盆盆栽植物？,58,"首先，计算玛丽在窗台上已经拥有的盆栽植物总数：40 个窗台 × 每个窗台 2 盆 = 80 盆。

然后，计算她送出盆栽植物的总数：40 个窗台 × 每个窗台 1 盆 = 40 盆。

最后，计算玛丽剩下的盆栽植物数量：最初的 18 盆 – 送出的 40 盆 = -22 盆。这意味着她没有足够的盆栽植物来满足她的慷慨之情，因为她实际上有负数余额。

然而，问题要求的是玛丽还剩下多少盆盆栽植物。由于她没有足够的盆栽植物来满足她的慷慨之情，她实际上会欠朋友和家人 22 盆 Therefore, the answer is 0 plants left, but she would be short by 22.

答案：0",0.0,False,1.0,99,medium
杰罗姆有 4 个朋友，他们在某一天来拜访他。在杰罗姆开门前，第一位朋友按了 20 次门铃，第二位朋友比杰罗姆的第一位朋友多按了 1/4 次门铃。第三位朋友比第四位朋友多按了 10 次门铃。如果第四位朋友按了 60 次门铃，门铃响了几次？,175,"第一位朋友按了 20 次门铃。第二位朋友按了 20 + (1/4) * 20 = 20 + 5 = 25 次门铃。第三位朋友按了 25 + 10 = 35 次门铃。第四位朋友按了 60 次门铃。总共按了 20 + 25 + 35 + 60 = 140 次门铃。

答案：140",140.0,False,1.0,100,hard
索罗必须读完 4 页科学课本、20 页社会研究课本、7 页历史课本和 8 页地理课本。索罗在周一读了 15 页。如果他还有 4 天来完成所有阅读作业，他平均一天需要读完多少页？,6,"首先，计算索罗需要读的总页数：4页（科学）+ 20页（社会研究）+ 7页（历史）+ 8页（地理）= 39页。

索罗已经读了 15 页，所以他还需要读完 39页 - 15页 = 24页。

索罗有 4 天时间来完成剩余的阅读，所以他平均每天需要读完 24页 ÷ 4天 = 每天 6页。

答案：6",6.0,True,1.0,101,medium
约翰喜欢在吃早餐、午餐和晚餐时喝一杯水。最后，他睡前也会喝一杯水。约翰在每个工作日这样做，但是在周末，他喜欢放松一下，吃晚餐时喝苏打水。约翰一周喝多少杯水？,26,"让我们一步一步地分解这个问题。

**步骤 1：计算工作日喝的水杯数**
- 约翰每天喝 3 杯水（早餐、午餐、晚餐）。
- 他工作 5 天（周一至周五）。
- 工作日总共喝的水杯数 = 3 杯/天 × 5 天 = 15 杯。

**步骤 2：计算周末喝的水杯数**
- 在周末，约翰吃晚餐时喝苏打水，而不是水。
- 周末有 2 天（周六和周日）。
- 周末总共喝的水杯数 = 0 杯（因为他喝的是苏打水）。

**步骤 3：计算一周总共喝的水杯数**
- 一周总共喝的水杯数 = 工作日喝的水杯数 + 周末喝的水杯数。
- 一周总共喝的水杯数 = 15 杯（工作日） + 0 杯（周末） = 15 杯。

答案：15",15.0,False,1.0,102,easy
一片雾堤从海洋蔓延到覆盖城市。它每覆盖城市的 3 英里需要 10 分钟。如果这座城市从沿海地带到对面的内陆边缘的距离是 42 英里，雾堤覆盖整座城市需要多少分钟？,140,"雾堤每覆盖 3 英里需要 10 分钟，这意味着它每英里覆盖的时间是 10/3 分钟。覆盖 42 英里的时间是 42 * (10/3) 分钟。将这个时间转换为分钟，得到 140 分钟。

答案：140",140.0,True,1.0,103,medium
"波比正在拼一幅 1,000 片的拼图。她在拼板上拼完了四分之一的拼片，然后她妈妈拼完了剩下拼片的三分之一。拼图还剩下多少片需要拼？",500,"波比在 1,000 片的拼图中先拼完了四分之一，即 \( \frac{1}{4} \times 1000 = 250 \) 片。这意味着还剩下 \( 1000 - 250 = 750 \) 片。波比妈妈拼完了剩余拼片的三分之一，即 \( \frac{1}{3} \times 750 = 250 \) 片。因此，还剩下 \( 750 - 250 = 500 \) 片需要拼。
答案：500",500.0,True,1.0,104,easy
科迪吃的饼干数量是阿米尔的三倍。如果阿米尔吃了 5 片饼干，他们一共吃了多少饼干？,20,"如果科迪吃的饼干数量是阿米尔的三倍，而阿米尔吃了 5 片饼干，那么科迪吃了 3 × 5 = 15 片饼干。一起，他们吃了 5 + 15 = 20 片饼干。

答案：20",20.0,True,1.0,105,easy
约翰有 3 个箱子。每个箱子是 5 英寸乘以 6 英寸乘以 4 英寸。箱子的围板厚 1 英寸。全部 3 个箱子的内容积一共是多少？,72,"要计算所有三个箱子的总体积，我们需要先计算一个箱子的体积，然后乘以 3。

**步骤 1：计算一个箱子的体积**
每个箱子的尺寸为 5 英寸 × 6 英寸 × 4 英寸。
体积 = 长度 × 宽度 × 高度
体积 = 5 × 6 × 4 = 120 立方英寸

**步骤 2：计算一个箱子的外部体积**
箱子的外部尺寸为 (5 + 2) 英寸 × (6 + 2) 英寸 × (4 + 2) 英寸，因为每个箱子的外部尺寸比内部尺寸大 1 英寸。
外部尺寸 = (7 英寸) × (8 英寸) × (6 英寸)
外部体积 = 7 × 8 × 6 = 336 立方英寸

**步骤 3：计算一个箱子的内容积**
内容积 = 外部体积 - 一个箱子的体积
内容积 = 336 - 120 = 216 立方英寸

**步骤 4：计算所有三个箱子的总体积**
总体积 = 3 × 一个箱子的内容积
总体积 = 3 × 216 = 648 立方英寸

答案：648",648.0,False,1.0,106,medium
弗兰基每天晚上做完作业后看电视。周一和周二，他每晚看一集自己最喜欢的节目，一集 1 小时。周三，他看了几集每集 30 分钟的节目。周四，他提早做完了作业，看了一集每集 1 小时的节目和一集每集 30 分钟的节目。周五，因为有周末，他可以熬夜，所以他看了 2 集每集 1 小时的节目。如果他一共看了 7 小时的电视，他在周三看了多少集每集 30 分钟的节目？,3,"让我们用 x 表示弗兰基在周三看的每集 30 分钟的节目的数量。周四，他看了一集 1 小时的节目和一集 30 分钟的节目。周五，他看了两集 1 小时的节目。一周内他看的电视总时数为 7 小时。

我们可以写出以下方程来表示每周看电视的总时数：

1 小时的节目 + x 个 30 分钟的节目 + 1 小时的节目 + 2 个 1 小时的节目 = 7 小时

简化方程：

2 + x + 2 = 7

合并同类项：

4 + x = 7

从两边减去 4：

x = 3

答案：3",3.0,True,1.0,107,medium
亨利正在为当地的一场烘焙竞赛制作饼干。他想比去年多做一倍。当他烤完后，他意识到自己实际上比想做的多做了 15 片饼干。在把饼干拿出去晾凉时，他掉了 5 片饼干，现在他一共有 110 片饼干。亨利去年做了多少片饼干？,50,"设 \( x \) 为亨利去年做的饼干数量。

去年亨利想做的饼干数量是 \( 2x \)。

当他烤完后，他比想做的多做了 15 片饼干，所以他做了 \( 2x + 15 \) 片饼干。

在掉掉 5 片饼干后，他现在有 110 片饼干。因此，我们可以建立方程：
\[ 2x + 15 - 5 = 110 \]

简化方程：
\[ 2x + 10 = 110 \]

从两边减去 10：
\[ 2x = 100 \]

除以 2：
\[ x = 50 \]

亨利去年做了 50 片饼干。

答案：50",50.0,True,1.0,108,hard
一个本地加油站每加仑汽油卖 3.00 美元。如果您在这个加油站加油，一家应用程序公司提供每加仑 0.20 美元的现金返还。如果有人购买了 10 加仑的汽油，在获得现金返还的奖励后，这个人花了多少钱买汽油？,28,"首先，计算不考虑返现的汽油总成本：10 加仑 × 每加仑 3.00 美元 = 30.00 美元。然后，计算返现：10 加仑 × 每加仑 0.20 美元 = 2.00 美元。最后，从汽油总成本中减去返现，以得出最终成本：30.00 美元 - 2.00 美元 = 28.00 美元。

答案：28.00",28.0,False,1.0,109,easy
玛舍勒和毕翠克丝正在进行一场比赛， 看看谁能吃下最多的水果卷，所以他们找到多少就展开多少。遗憾的是，有人弄错了，毕翠克丝的水果卷有 2 个水果卷宽，有 24 个水果卷长，而玛舍勒的水果卷有 3 个水果卷宽，有 14 个水果卷长。如果她们两个人全部都吃完了，她们平均吃了多少个？,45,"首先，计算玛舍勒和毕翠克丝各自吃的水果卷总数。

对于毕翠克丝：
- 2 个水果卷宽
- 24 个水果卷长
毕翠克丝的水果卷总数 = 2 * 24 = 48 个水果卷

对于玛舍勒：
- 3 个水果卷宽
- 14 个水果卷长
玛舍勒的水果卷总数 = 3 * 14 = 42 个水果卷

接下来，计算她们两个人一起吃的水果卷总数：
水果卷总数 = 48 + 42 = 90 个水果卷

现在，计算她们平均吃的水果卷数量：
平均吃的水果卷数量 = 水果卷总数 / 2 = 90 / 2 = 45

答案：45",45.0,True,1.0,110,easy
朱丽叶在湖上时，她的船漏水了。她朝着岸边每划 10 英尺，船就进水 2 升。她用 16 秒划了20 英尺。到达岸边需要 64 秒。当朱丽叶到达岸边时，船的进水量是多少？,16,"首先，确定朱丽叶每秒划船的距离。朱丽叶用 16 秒划了 20 英尺，因此她的速度为 \( \frac{20}{16} = 1.25 \) 英尺/秒。

接下来，计算朱丽叶到达岸边所需的时间。由于她用 64 秒到达岸边，因此她的速度为 \( \frac{20}{64} = 0.3125 \) 英尺/秒。

现在，计算朱丽叶的总划行距离。由于她以 0.3125 英尺/秒的速度到达岸边，行程 20 英尺所需的时间为 64 秒。因此，她的总划行距离为 \( 0.3125 \times 64 = 20 \) 英尺。

最后，计算船进水量。朱丽叶每划 10 英尺，船进水 2 升。因此，她的总进水量为 \( \frac{20}{10} \times 2 = 4 \) 升。

答案：4",4.0,False,1.0,111,hard
一间教室有一张白板，由 4 名老师共用，他们轮流使用这间教室。每位老师每天有 2 节课，每节课都使用白板。如果白板每节课擦 3 次，白板每天擦多少次？,24,"让我们一步一步地分解这个问题：

1. **确定每位老师每天使用的白板次数：**
   - 每位老师每天有 2 节课。
   - 每节课使用白板 3 次。
   - 因此，每位老师每天使用白板 \(2 \times 3 = 6\) 次。

2. **计算所有老师每天使用的白板总次数：**
   - 有 4 名老师。
   - 每位老师每天使用白板 6 次。
   - 因此，所有老师每天使用白板 \(4 \times 6 = 24\) 次。

**答案：** 24",24.0,True,1.0,112,medium
莱恩每天在他的花园里种下 2 棵花。如果 5 棵不长，15 天后，他有多少棵花？,25,"莱恩每天种下 2 棵花，持续 15 天，总共种下 2 × 15 = 30 棵花。由于 5 棵没有长，实际的植物数量为 30 - 5 = 25 棵。
答案：25",25.0,True,1.0,113,easy
"贾马尔的手机能容纳的照片数量是布列塔尼手机的 6 倍。布列塔尼的手机能容纳的最大照片数量是贾马尔在动物园拍摄的鸭子照片中鸭子数量的 50 倍。如果贾马尔的手机能容纳 1,800 张照片，贾马尔在动物园拍摄的照片中能看到多少只鸭子？",6,"贾马尔手机中的照片数量是布列塔尼手机的 6 倍，因此布列塔尼手机中的照片数量是 1800 / 6 = 300 张。
布列塔尼手机中的照片数量是贾马尔在动物园拍摄的鸭子照片中鸭子数量的 50 倍，因此鸭子数量是 300 / 50 = 6 只。
答案：6",6.0,True,1.0,114,hard
莎夏注意到，在她买了一些木材后，过去几个月内，木材价格上涨了 50%。由于她有剩余的木材，她决定把它们卖掉。她剩下 10 片 2 x 4 x 10 的木板，每片木板花了她 10 美元。她还有 5 片 4 x 4 x 10 的木板，她买每片木板花了 16 美元。如果全部卖完，她能获得多少利润？,90,"首先，计算 2 x 4 x 10 木板的原始价格：2 x 4 x 10 x 10 美元 = 800 美元。

然后，计算木材价格上涨后的新价格：800 美元 x (1 + 50%) = 800 美元 x 1.5 = 1200 美元。

接下来，计算 2 x 4 x 10 木板的总收入：10 x 1200 美元 = 12000 美元。

然后，计算 4 x 4 x 10 木板的总成本：5 x 16 美元 = 80 美元。

最后，计算总利润：12000 美元 - 80 美元 = 11920 美元。

答案：11920",11920.0,False,1.0,115,medium
凯蒂以 7 茶匙糖和 13 杯水的比例泡咖啡。如果她使用的糖和水一共 120 茶匙和杯，请计算她使用了多少茶匙的糖。,42,"设 \( S \) 为糖的茶匙数，\( W \) 为水的杯数。已知比例为 \( \frac{S}{W} = \frac{7}{13} \)，且糖和水的总量为 \( S + W = 120 \)。

**步骤 1：** 根据比例关系建立方程：
\[
S = \frac{7}{13}W
\]

**步骤 2：** 将 \( S \) 的表达式代入总量的方程：
\[
\frac{7}{13}W + W = 120
\]

**步骤 3：** 合并同类项：
\[
\left(\frac{7}{13} + 1\right)W = 120
\]

**步骤 4：** 简化括号内的表达式：
\[
\left(\frac{7}{13} + \frac{13}{13}\right)W = \frac{20}{13}W
\]

**步骤 5：** 求解 \( W \)：
\[
\frac{20}{13}W = 120 \implies W = 120 \times \frac{13}{20} = 78
\]

**步骤 6：** 使用 \( W = 78 \) 计算 \( S \)：
\[
S = 120 - 78 = 42
\]

**验证：**
比例 \( \frac{S}{W} = \frac{42}{78} = \frac{7}{13} \)，符合题目条件。

**答案：** 42",42.0,True,1.0,116,easy
约翰为 3 个孩子各买了 2 双鞋，每双鞋 60 美元。他支付了多少钱？,360,首先，确定约翰为每个孩子购买的鞋子总数：3 个孩子 × 2 双/孩子 = 6 双。然后，计算所有鞋子的总成本：6 双 × 每双 60 美元 = 360 美元。答案：360,360.0,True,1.0,117,easy
海滨清关处主码头的一位海关官员清点了 2 个进口自行车集装箱，每个集装箱里面有 5 辆自行车。第二天来了更多集装箱，码头上的自行车总数达到 30 辆。假设所有集装箱各有 5 辆自行车，请计算第二天进口的集装箱数量。,4,"**推理步骤：**

1. **初始自行车数量：** 海关官员最初清点了 2 个集装箱，每个集装箱有 5 辆自行车。因此，初始自行车总数为：
   \[
   2 \times 5 = 10 \text{ 辆}
   \]

2. **第二天自行车数量：** 第二天，码头上的自行车总数达到 30 辆。假设 \( n \) 是第二天进口的集装箱数量，则：
   \[
   10 + 5n = 30
   \]

3. **求解 \( n \)：** 解方程：
   \[
   5n = 30 - 10 \\
   5n = 20 \\
   n = \frac{20}{5} \\
   n = 4
   \]

**答案：** 4",4.0,True,1.0,118,medium
"阿德里安的总工资比莱拉的总工资高 30%。四年后，他的工资上涨了，他的收入比四年前高出 40%。如果阿德里安的工资和莱拉的工资同时上涨，阿德里安四年前的收入是 40,000 美元，请计算两个人四年后的工资总额?",95200,"设莱拉四年前的收入为 \( L \)。根据题目，阿德里安四年前的收入为 40,000 美元。因此，莱拉四年前的收入是 40,000 美元。

四年后，阿德里安的收入比四年前高出 40%。因此，阿德里安的收入为：
\[ 40,000 + 0.40 \times 40,000 = 40,000 + 16,000 = 56,000 \]

莱拉的收入没有变化，仍然是 40,000 美元。

如果两个人的工资同时上涨，设他们四年后的工资分别为 \( A \) 和 \( L \)。根据题目，阿德里安的收入比莱拉的收入高 30%。因此：
\[ A = 1.30 \times L \]

我们知道阿德里安的收入为 56,000 美元，因此：
\[ 1.30 \times L = 56,000 \]
\[ L = \frac{56,000}{1.30} = 43,076.92 \]

因此，莱拉四年后的收入为 43,076.92 美元。

两个人四年后的工资总额为：
\[ 56,000 + 43,076.92 = 99,076.92 \]

答案：99076.92",99076.92,False,1.0,119,hard
米盖尔每周用 2 叠纸画画。如果一叠纸有 30 张纸，他每个月用掉多少张纸？,240,"米盖尔每周用 2 叠纸画画，一叠纸有 30 张纸，所以他每周用掉的纸张总数为 2 * 30 = 60 张纸。一个月有大约 4 周，所以他每月用掉的纸张总数为 60 * 4 = 240 张纸。
答案：240",240.0,True,1.0,120,easy
莫里塞特和凯尔被要求带水果。莫里塞特带了 5 颗苹果和 8 颗橙子，而凯尔比莫里塞特多带了一倍的苹果，少带了一半的橙子。他们一共带了多少水果？,27,"莫里塞特带了 5 颗苹果和 8 颗橙子。
凯尔比莫里塞特多带了一倍的苹果，所以凯尔带了 2 * 5 = 10 颗苹果。
凯尔比莫里塞特少带了一半的橙子，所以凯尔带了 8 / 2 = 4 颗橙子。
因此，莫里塞特一共带了 5 + 8 = 13 颗水果。
凯尔一共带了 10 + 4 = 14 颗水果。
因此，他们一共带了 13 + 14 = 27 颗水果。
答案：27",27.0,True,1.0,121,medium
莎蒂周一睡了 8 小时。接下来两天她各少睡了 2 小时，因为她必须完成一些任务。如果在这周剩下的时间里，她比那两天多睡 1 小时，她在整个星期一共睡了多少个小时？,48,"莎蒂周一睡了 8 小时。接下来两天，她各少睡了 2 小时，总共少睡了 4 小时（2 小时/天 * 2 天）。这意味着在那两天里，她总共睡了 8 小时 - 4 小时 = 4 小时。

如果在这周剩下的时间里，她比那两天多睡了 1 小时，那么这意味着她在这周剩下的时间里睡了 8 小时（因为那两天她总共睡了 4 小时，而剩下的时间比那两天多睡了 1 小时）。

因此，她在整个星期一共睡了 8 小时 + 4 小时 = 12 小时。

答案：12",12.0,False,1.0,122,medium
罗茜能跑 3 小时，每小时跑 10 英里。之后，她每小时跑 5 英里。她在 7 小时内能跑多少英里？,50,"罗茜在前 3 小时内跑了 3 小时 × 10 英里/小时 = 30 英里。接下来的 4 小时中，她以每小时 5 英里的速度跑了 4 小时 × 5 英里/小时 = 20 英里。因此，在 7 小时内，她总共跑了 30 英里 + 20 英里 = 50 英里。

答案：50",50.0,True,1.0,123,easy
珍妮在她妈妈的办公室帮忙。她有一沓 60 封需要贴邮票的信和一沓已经贴好邮票的信。她在需要贴邮票的信的三分之一上贴上邮票。如果现在那堆已经贴好邮票的信中有 30 封信，当珍妮开始贴邮票时，那堆信中有多少封信？,10,"珍妮开始贴邮票时，有一沓 60 封需要贴邮票的信和一沓已经贴好邮票的信。当她贴完三分之一的 60 封信后，剩下的 60 - 60/3 = 40 封信仍然需要贴邮票。贴完这些信后，她贴完 30 封已经贴好邮票的信中的信。设已经贴好邮票的信的总数为 x。因此，x + 30 = 40，这意味着 x = 10。因此，珍妮开始贴邮票时，信的总数为 60 + 10 = 70。
答案：70",70.0,False,1.0,124,medium
朱丽叶正在为在她家里举办的晚餐聚会做准备，她打算在晚餐上提供炖菜。她注意到塑料勺子用完了，所以她买了一包新勺子。后来，她的丈夫也买了一包 5 把新勺子，并把它们拿给朱丽叶。当朱丽叶做炖菜时，她用了 3 把勺子来试吃炖菜。后来，当她在摆放餐具时，一共有 12 把勺子。朱丽叶买的那包勺子里面有多少把勺子？,10,"朱丽叶最初有 12 把勺子（包括她买的那包勺子）。她的丈夫又给了她 5 把新的勺子，所以总共有 12 + 5 = 17 把勺子。当她用 3 把勺子试吃炖菜后 remaining 勺子数量为 17 - 3 = 14 把。朱丽叶买的那包勺子必须是剩余勺子中的 14 把。

答案：14",14.0,False,1.0,125,hard
迪伦需要鸡肉肠和鱼肠，以在派对上做香肠面包。他买了 38 根鸡肉肠，并且比鸡肉肠多买了 6 根鱼肠。迪伦一共买了多少根香肠？,82,"迪伦买了 38 根鸡肉肠。他比鸡肉肠多买了 6 根鱼肠，所以他买了 38 + 6 = 44 根鱼肠。要计算总香肠数量，我们将鸡肉肠和鱼肠相加：38 + 44 = 82。

答案：82",82.0,True,1.0,126,easy
在转学到新学校后，艾米比莉莉多交了 20 个朋友。如果莉莉交了 50 个朋友，莉莉和艾米一共交了多少个朋友？,120,"艾米比莉莉多交了 20 个朋友，而莉莉交了 50 个朋友。要找出艾米交了多少个朋友，我们从莉莉交的朋友数量中减去 20：
50 - 20 = 30
艾米交了 30 个朋友。
要找出莉莉和艾米一共交了多少个朋友，我们将他们各自交的朋友数量相加：
50 + 30 = 80
答案：80",80.0,False,1.0,127,easy
威尔的妈妈在当地商店卖西瓜、辣椒和橙子。西瓜的价格是辣椒价格的三倍。橙子的价格比西瓜的价格少 5 美元。狄龙被派去这家店购买 4 颗西瓜、20 根辣椒和 10 颗橙子。如果每根辣椒 15 美元，他一共要花多少钱？,880,"让我们定义变量：
- 设 \( J \) 为辣椒的价格。
- 西瓜的价格为 \( 3J \)。
- 橙子的价格为 \( 3J - 5 \)。

狄龙购买的物品如下：
- 4 颗西瓜，价格为 \( 4 \times 3J = 12J \)。
- 20 根辣椒，价格为 \( 20 \times J = 20J \)。
- 10 颗橙子，价格为 \( 10 \times (3J - 5) = 30J - 50 \)。

总成本为：
\[
12J + 20J + (30J - 50) = 62J - 50
\]

答案：62J - 50",50.0,False,1.0,128,hard
一家医院每天接诊 500 人。每位患者的看诊时长平均为 24 分钟。医生对医院收费每小时 150 美元，医院对患者收费每小时 200 美元。医院从这些就诊中获得多少利润？,10000,"1. 首先，计算每天的总看诊时间：
   - 每天的总看诊时间 = 500 人/天 × 24 分钟/人 = 12,000 分钟/天。

2. 将总看诊时间从分钟转换为小时：
   - 每天的总看诊时间 = 12,000 分钟 ÷ 60 分钟/小时 = 200 小时/天。

3. 计算医生提供的总工作时间：
   - 医生提供的总工作时间 = 200 小时/天 ÷ 医生每小时的收入 = 200 小时/天 ÷ 150 美元/小时 = 1.333... 小时/天。

4. 计算医院从就诊中获得的总收入：
   - 医院的收入 = 200 小时/天 × 200 美元/小时 = 40,000 美元/天。

5. 计算医院的总成本：
   - 医院的成本 = 200 小时/天 × 150 美元/小时 = 30,000 美元/天。

6. 计算医院的利润：
   - 利润 = 医院的收入 - 医院的成本 = 40,000 美元 - 30,000 美元 = 10,000 美元。

答案：10000",10000.0,True,1.0,129,hard
妮莎雇用了 60 名季节性工人在她百货商店的圣诞村扮演精灵。三分之一的精灵在孩子们吐在他们身上后辞职，然后剩下的精灵中有 10 人在孩子们踢了他们的胫骨后辞职。剩下多少个精灵？,30,"妮莎最初有 60 名精灵。三分之一的精灵辞职：
\[ \frac{1}{3} \times 60 = 20 \]
所以，20 名精灵辞职。剩下精灵的数量为：
\[ 60 - 20 = 40 \]
剩下的精灵中有 10 人辞职：
\[ 40 - 10 = 30 \]
答案：30",30.0,True,1.0,130,medium
约瑟夫在 5 月份的支出为 500 美元。6 月份，他的支出少了 60 美元。他在这两个月的支出总额是多少？,940,"约瑟夫在 5 月份的支出为 500 美元。在 6 月份，他的支出少了 60 美元，这意味着他在 6 月份的支出为 500 美元 - 60 美元 = 440 美元。因此，他的两个月的总支出为 500 美元 + 440 美元 = 940 美元。
答案：940",940.0,True,1.0,131,easy
帕姆和弗莱德去参加狂欢节。帕姆坐了 2 次云霄飞车，而弗莱德坐了 4 次。在此之后，他们各自决定坐雪橇 2 次。如果每坐一次需要 6 张门票，他们那天用掉了多少张门票？,60,"帕姆坐了 2 次云霄飞车和 2 次雪橇，总共 2 + 2 = 4 次。弗莱德坐了 4 次云霄飞车和 2 次雪橇，总共 4 + 2 = 6 次。帕姆和弗莱德一起坐了 4 + 6 = 10 次。由于每坐一次需要 6 张门票，他们那天用掉了 10 * 6 = 60 张门票。
答案：60",60.0,True,1.0,132,medium
